sample	module	module_abundance	n_taxa_in_module_sample	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	frac_taxa_with_comp	frac_taxa_with_ko	frac_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	tea_mode	state	state_label	core	age_kyr
LV3003046978	leiden4	0.685284903314752	277	273	261	226	0.985559566787004	0.942238267148014	0.815884476534296	0.998931611893423	0.967240536877828	0.834274873826745	ko	3	IG-A	ST8	21.296
LV3003046978	leiden5	0.039265154211338	63	61	47	58	0.968253968253968	0.746031746031746	0.920634920634921	0.992026601830664	0.813340245995424	0.978475400457666	ko	3	IG-A	ST8	21.296
LV3003046978	leiden6	0.00214801508664714	8	7	7	6	0.875	0.875	0.75	0.841830065359477	0.841830065359477	0.790196078431373	ko	3	IG-A	ST8	21.296
LV3003046978	grey	0.00143762578348148	10	10	10	9	1	1	0.9	1	1	0.88916015625	ko	3	IG-A	ST8	21.296
LV3003046979	leiden2	0.131277610536387	199	184	175	150	0.924623115577889	0.879396984924623	0.753768844221106	0.936812886287808	0.904952688289668	0.802507794125691	ko	3	IG-A	ST8	16.461
LV3003046979	leiden3	0.0831497866550346	124	109	102	80	0.879032258064516	0.82258064516129	0.645161290322581	0.915200449040392	0.870339586796485	0.744737807905702	ko	3	IG-A	ST8	16.461
LV3003046979	leiden4	0.677146329335696	251	247	236	206	0.98406374501992	0.940239043824701	0.820717131474104	0.994965855831018	0.954515089177783	0.882518079443514	ko	3	IG-A	ST8	16.461
LV3003046979	leiden5	0.0665112129518435	50	50	36	48	1	0.72	0.96	1	0.47927237396092	0.96923243009824	ko	3	IG-A	ST8	16.461
LV3003046979	leiden1	0.0259263048867396	62	57	57	51	0.919354838709677	0.919354838709677	0.82258064516129	0.923700062313924	0.923700062313924	0.846569272311847	ko	3	IG-A	ST8	16.461
LV3003046979	grey	0.00902385478540746	9	8	8	6	0.888888888888889	0.888888888888889	0.666666666666667	0.970956833101253	0.970956833101253	0.355480405808633	ko	3	IG-A	ST8	16.461
LV3003046979	leiden6	0.00696490084889217	13	13	13	13	1	1	1	1	1	1	ko	3	IG-A	ST8	16.461
LV3003046980	leiden3	0.231435199081151	180	168	158	121	0.933333333333333	0.877777777777778	0.672222222222222	0.962426814000735	0.890444026298232	0.593689324027498	ko	1	IG-D	ST8	8.056
LV3003046980	leiden4	0.669660098581995	214	212	200	172	0.990654205607477	0.934579439252336	0.803738317757009	0.996033411576946	0.947447237378684	0.815560115448191	ko	1	IG-D	ST8	8.056
LV3003046980	grey	0.0184932326809202	17	12	12	8	0.705882352941177	0.705882352941177	0.470588235294118	0.767238952997467	0.767238952997467	0.451261844450699	ko	1	IG-D	ST8	8.056
LV3003046980	leiden2	0.058524601256478	89	89	85	63	1	0.955056179775281	0.707865168539326	1	0.94530416221985	0.698446578916163	ko	1	IG-D	ST8	8.056
LV3003046980	leiden1	0.0204450937153545	37	34	33	30	0.918918918918919	0.891891891891892	0.810810810810811	0.889426340801086	0.880346232179226	0.781907671418873	ko	1	IG-D	ST8	8.056
LV3003046980	leiden5	0.000596835729640355	2	1	1	1	0.5	0.5	0.5	0.433139534883721	0.433139534883721	0.433139534883721	ko	1	IG-D	ST8	8.056
LV3003046980	leiden6	0.000844938954461781	1	1	1	1	1	1	1	1	1	1	ko	1	IG-D	ST8	8.056
LV3003046993	leiden1	0.0447990398981116	155	119	112	101	0.767741935483871	0.72258064516129	0.651612903225806	0.73513385453684	0.683979370546535	0.643084941592404	ko	3	IG-A	ST8	20.719
LV3003046993	leiden3	0.118954664576649	212	192	180	140	0.905660377358491	0.849056603773585	0.660377358490566	0.951813265250096	0.909920112007906	0.795283588645473	ko	3	IG-A	ST8	20.719
LV3003046993	leiden4	0.516279278617323	253	250	236	204	0.988142292490119	0.932806324110672	0.806324110671937	0.99682783158727	0.946326151413323	0.844821506226527	ko	3	IG-A	ST8	20.719
LV3003046993	leiden5	0.207243217647587	115	111	77	98	0.965217391304348	0.669565217391304	0.852173913043478	0.96599513090614	0.599465817858072	0.891182055261852	ko	3	IG-A	ST8	20.719
LV3003046993	leiden2	0.101137263546336	199	186	178	151	0.934673366834171	0.894472361809045	0.758793969849246	0.928664836938973	0.85150952534711	0.756611236680659	ko	3	IG-A	ST8	20.719
LV3003046993	grey	0.0109203425669663	28	19	17	14	0.678571428571429	0.607142857142857	0.5	0.798594497607656	0.732431220095694	0.571546052631579	ko	3	IG-A	ST8	20.719
LV3003046993	leiden6	0.000666193147027848	4	4	4	3	1	1	0.75	1	1	0.757352941176471	ko	3	IG-A	ST8	20.719
LV3003046994	leiden4	0.563438373826373	210	206	197	169	0.980952380952381	0.938095238095238	0.804761904761905	0.997832728111131	0.939327915153611	0.933373681480201	ko	3	IG-A	ST8	15.549
LV3003046994	leiden1	0.0133300640115877	30	26	24	22	0.866666666666667	0.8	0.733333333333333	0.930198562553295	0.875502497259106	0.835424534047996	ko	3	IG-A	ST8	15.549
LV3003046994	leiden3	0.0528363531257206	29	28	25	22	0.96551724137931	0.862068965517241	0.758620689655172	0.9954514721249	0.979562357858504	0.959985248017702	ko	3	IG-A	ST8	15.549
LV3003046994	grey	0.0427539597223891	8	8	7	7	1	0.875	0.875	1	0.993391317558586	0.993391317558586	ko	3	IG-A	ST8	15.549
LV3003046994	leiden5	0.260495659488232	100	100	69	88	1	0.69	0.88	1	0.673525744919586	0.959886547811994	ko	3	IG-A	ST8	15.549
LV3003046994	leiden2	0.0671455898256975	120	111	103	95	0.925	0.858333333333333	0.791666666666667	0.956178960096735	0.894945586457074	0.820822249093108	ko	3	IG-A	ST8	15.549
LV3003046995	leiden1	0.0189651714972032	29	26	25	22	0.896551724137931	0.862068965517241	0.758620689655172	0.626771653543307	0.613573303337083	0.485339332583427	ko	1	IG-D	ST8	6.9705
LV3003046995	leiden3	0.278983574895717	138	125	119	85	0.905797101449275	0.86231884057971	0.615942028985507	0.864224467531938	0.8265668172225	0.625579877856058	ko	1	IG-D	ST8	6.9705
LV3003046995	leiden4	0.631589277104835	206	201	192	162	0.975728155339806	0.932038834951456	0.786407766990291	0.99124276610597	0.959231236911437	0.805194892927109	ko	1	IG-D	ST8	6.9705
LV3003046995	leiden2	0.0659478816891874	98	93	89	70	0.948979591836735	0.908163265306122	0.714285714285714	0.907289195600604	0.865343972395946	0.700064697002372	ko	1	IG-D	ST8	6.9705
LV3003046995	grey	0.00226558066704497	4	3	3	1	0.75	0.75	0.25	0.806026365348399	0.806026365348399	0.493408662900188	ko	1	IG-D	ST8	6.9705
LV3003046995	leiden5	0.000671283160605918	2	2	2	2	1	1	1	1	1	1	ko	1	IG-D	ST8	6.9705
LV3003046995	leiden6	0.0015772309854067	5	5	5	5	1	1	1	1	1	1	ko	1	IG-D	ST8	6.9705
LV3003047009	leiden2	0.0767326194192605	147	135	129	109	0.918367346938776	0.877551020408163	0.741496598639456	0.936865420395145	0.898644458226278	0.799627890493488	ko	3	IG-A	ST8	20.142
LV3003047009	leiden4	0.537685798040997	226	223	211	178	0.986725663716814	0.933628318584071	0.787610619469027	0.998212185963005	0.924889051851664	0.885481281055999	ko	3	IG-A	ST8	20.142
LV3003047009	leiden5	0.185338474674904	106	102	71	89	0.962264150943396	0.669811320754717	0.839622641509434	0.953327660073948	0.596638593814191	0.863108163624626	ko	3	IG-A	ST8	20.142
LV3003047009	leiden1	0.0642046783307681	68	47	41	40	0.691176470588235	0.602941176470588	0.588235294117647	0.884542894051375	0.853582092712988	0.852396179665827	ko	3	IG-A	ST8	20.142
LV3003047009	grey	0.0680987550919405	14	13	12	12	0.928571428571429	0.857142857142857	0.857142857142857	0.996186482978936	0.986303284416492	0.986303284416492	ko	3	IG-A	ST8	20.142
LV3003047009	leiden3	0.067692215653536	34	32	29	23	0.941176470588235	0.852941176470588	0.676470588235294	0.993010083155907	0.98095850239023	0.943397742337203	ko	3	IG-A	ST8	20.142
LV3003047009	leiden6	0.000247458788594053	1	0	0	0	0	0	0	0	0	0	no_annotation	3	IG-A	ST8	20.142
LV3003047010	leiden3	0.249238901097297	190	176	165	122	0.926315789473684	0.868421052631579	0.642105263157895	0.945669176015701	0.872556313893201	0.58728140835994	ko	1	IG-D	ST8	13.676
LV3003047010	leiden4	0.636551729172903	210	206	196	167	0.980952380952381	0.933333333333333	0.795238095238095	0.993753899511873	0.95835780085881	0.774849065952215	ko	1	IG-D	ST8	13.676
LV3003047010	leiden1	0.0260138859483256	55	52	50	42	0.945454545454546	0.909090909090909	0.763636363636364	0.937696452626852	0.908845981140548	0.819263583295914	ko	1	IG-D	ST8	13.676
LV3003047010	leiden6	0.00538208260022048	6	6	6	6	1	1	1	1	1	1	ko	1	IG-D	ST8	13.676
LV3003047010	grey	0.0120359486906179	16	13	13	9	0.8125	0.8125	0.5625	0.88014072546403	0.88014072546403	0.611306563144486	ko	1	IG-D	ST8	13.676
LV3003047010	leiden2	0.0704839639929037	108	105	101	80	0.972222222222222	0.935185185185185	0.740740740740741	0.97362860457408	0.943631919124959	0.819605568445476	ko	1	IG-D	ST8	13.676
LV3003047010	leiden5	0.00029348849773313	1	1	1	1	1	1	1	1	1	1	ko	1	IG-D	ST8	13.676
LV3003047013	leiden1	0.0121836031475954	27	27	26	23	1	0.962962962962963	0.851851851851852	1	0.975958941112912	0.868044300378174	ko	1	IG-D	ST8	5.885
LV3003047013	leiden3	0.176217948928916	148	135	124	91	0.912162162162162	0.837837837837838	0.614864864864865	0.920672717764829	0.843101001045869	0.600935679067683	ko	1	IG-D	ST8	5.885
LV3003047013	leiden4	0.759327762620495	207	204	194	167	0.985507246376812	0.93719806763285	0.806763285024155	0.996554302246205	0.931842364745528	0.827260020154081	ko	1	IG-D	ST8	5.885
LV3003047013	leiden2	0.0400064505300295	79	77	74	56	0.974683544303798	0.936708860759494	0.708860759493671	0.98572721289898	0.951916748930569	0.795080618624548	ko	1	IG-D	ST8	5.885
LV3003047013	grey	0.00819151492014178	12	10	10	7	0.833333333333333	0.833333333333333	0.583333333333333	0.879670550421856	0.879670550421856	0.647850542386501	ko	1	IG-D	ST8	5.885
LV3003047013	leiden5	0.00224452116333334	1	1	1	1	1	1	1	1	1	1	ko	1	IG-D	ST8	5.885
LV3003047013	leiden6	0.00182819868948926	3	3	3	3	1	1	1	1	1	1	ko	1	IG-D	ST8	5.885
LV3003047026	leiden1	0.0480425790321367	140	104	97	90	0.742857142857143	0.692857142857143	0.642857142857143	0.816581267150732	0.788763690230457	0.776585152626339	ko	3	IG-A	ST8	19.565
LV3003047026	leiden2	0.0833631322002181	205	192	184	156	0.936585365853659	0.897560975609756	0.760975609756098	0.944607332041118	0.904896191229261	0.794208821121429	ko	3	IG-A	ST8	19.565
LV3003047026	leiden4	0.555858437784924	269	264	251	215	0.981412639405205	0.933085501858736	0.799256505576208	0.997549564903473	0.930825319133753	0.891463040932236	ko	3	IG-A	ST8	19.565
LV3003047026	leiden5	0.196658521318975	123	118	85	106	0.959349593495935	0.691056910569106	0.861788617886179	0.955710921139277	0.613963325284908	0.90691610851729	ko	3	IG-A	ST8	19.565
LV3003047026	grey	0.0351618851395141	17	13	11	11	0.764705882352941	0.647058823529412	0.647058823529412	0.986993380559749	0.97828359075601	0.97828359075601	ko	3	IG-A	ST8	19.565
LV3003047026	leiden3	0.0805362746030237	92	79	74	56	0.858695652173913	0.804347826086957	0.608695652173913	0.978683335627006	0.971881994190974	0.940432127827555	ko	3	IG-A	ST8	19.565
LV3003047026	leiden6	0.00037916992120849	3	3	3	1	1	1	0.333333333333333	1	1	0.321538461538462	ko	3	IG-A	ST8	19.565
LV3003047027	leiden3	0.173283232363142	208	182	171	133	0.875	0.822115384615385	0.639423076923077	0.910015754764035	0.866955372057857	0.631583947558012	ko	1	IG-D	ST8	12.877
LV3003047027	leiden4	0.644947100399491	228	224	213	182	0.982456140350877	0.93421052631579	0.798245614035088	0.989581383476559	0.960195269292947	0.771462605292266	ko	1	IG-D	ST8	12.877
LV3003047027	leiden1	0.0275610211159401	76	69	67	57	0.907894736842105	0.881578947368421	0.75	0.930462916874067	0.916724738675958	0.798008959681434	ko	1	IG-D	ST8	12.877
LV3003047027	leiden2	0.114587448966153	169	159	154	129	0.940828402366864	0.911242603550296	0.763313609467456	0.95928213969303	0.937947465459857	0.817865095898283	ko	1	IG-D	ST8	12.877
LV3003047027	leiden6	0.0145089775670574	16	16	16	15	1	1	0.9375	1	1	0.987046142208774	ko	1	IG-D	ST8	12.877
LV3003047027	grey	0.0241793428157513	16	12	12	10	0.75	0.75	0.625	0.870468085106383	0.870468085106383	0.466780141843972	ko	1	IG-D	ST8	12.877
LV3003047027	leiden5	0.000932876772465868	4	4	3	4	1	0.75	1	1	0.785294117647059	1	ko	1	IG-D	ST8	12.877
LV3003047028	leiden4	0.913595827023389	31	31	27	24	1	0.870967741935484	0.774193548387097	1	0.906989593885256	0.847315590754213	ko	2	IG-E	ST8	4.753
LV3003047028	leiden3	0.0751304055190981	6	6	6	3	1	1	0.5	1	1	0.503919372900336	ko	2	IG-E	ST8	4.753
LV3003047028	leiden2	0.011273767457513	1	1	1	1	1	1	1	1	1	1	ko	2	IG-E	ST8	4.753
LV3003047041	leiden1	0.0475840127394038	232	203	190	171	0.875	0.818965517241379	0.737068965517241	0.871235823230348	0.825115928264149	0.710235208670875	ko	3	IG-A	ST8	19.097
LV3003047041	leiden2	0.153316146303758	229	214	205	176	0.934497816593886	0.895196506550218	0.768558951965066	0.95362900603859	0.927558597729351	0.783863570354122	ko	3	IG-A	ST8	19.097
LV3003047041	leiden4	0.731841796915241	271	269	256	223	0.992619926199262	0.944649446494465	0.822878228782288	0.999270759735766	0.953552026706722	0.853513521367739	ko	3	IG-A	ST8	19.097
LV3003047041	leiden3	0.0332654758035734	114	108	101	82	0.947368421052632	0.885964912280702	0.719298245614035	0.973227843043235	0.936945576600336	0.770898265803564	ko	3	IG-A	ST8	19.097
