label	core	flowcell	depth_in_core_cm	y_bp	library_concentration	temp	temp_method	mis	initial	avg_leng_initial	derep	avg_len_derep	sst
LV3003047163	ExrNTC	HMGTCDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV3003061560	LibPTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV3003061567	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001897549	LibPTC	HMGLVDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001897555	ExrPTC	HMGLVDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001897567	ExrNTC	HMGLVDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898059	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898060	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898071	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898072	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898083	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898084	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898095	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898096	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898107	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898108	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898109	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898131	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898132	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898133	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898143	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898144	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898145	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898156	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7001898157	ExrNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867114	NEGATIVE	H5FH5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867120	NEGATIVE	H5F37DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867123	NEGATIVE	H5FH5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867150	NEGATIVE	H5FH5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867155	NEGATIVE	H5F37DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867176	NEGATIVE	H5FH5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867182	NEGATIVE	H5F37DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867185	NEGATIVE	H5FH5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867190	NEGATIVE	H5F37DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867195	ExrPTC	H5FH5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867309	NEGATIVE	H5FF5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867314	NEGATIVE	H5FF5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867349	NEGATIVE	H5FF5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867371	NEGATIVE	H5FF5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008867384	NEGATIVE	H5FF5DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008884667	NEGATIVE	H5CY7DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008886694	NEGATIVE	H5FG3DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008886697	NEGATIVE	H5CY7DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008886729	NEGATIVE	H5FG3DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008886732	NEGATIVE	H5CY7DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008886759	NEGATIVE	H5CY7DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008886764	NEGATIVE	H5FG3DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008886775	NEGATIVE	H5FG3DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LV7008886779	ExrNTC	H5CY7DSX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LibNTCS963b20067e34	LibNTC	HMH2WDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LibNTCS96475f6f2ae6	LibNTC	HMGTCDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LibNTCS9656185919e7	LibNTC	HMGJFDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LibNTCS96e4109dcfab	LibNTC	HMGLVDSX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
