core	depth_in_core_cm	y_bp	benthic_foraminifera_concentration_n_per_gram_gt_150um	g_bulloides_pct	g_glutinata_pct	g_glutinata_with_bulla_pct	g_glutinata_without_bulla_pct	g_inflata_pct	g_scitula_pct	g_truncatulinoides_dex	g_uvula_pct	mg_ca_subsst_degc_jonkers_2013_calibration	mg_ca_subsst_degc_kozdon_2009_calibration	n_incompta_pct	n_pachyderma_d13c_vpdb_corr	n_pachyderma_d18o_vpdb_corr	n_pachyderma_pct	o_universa	p_to_b_ratio	planktonic_foraminifera_concentration_n_per_gram_gt_150um	polar_planktonic_spp_pct	sub_polar_planktonic_species_pct	t_quinqueloba_pct	total_planktonic_foraminifera_count	transitional_planktonic_species_pct
GeoB25202	167	67809		12.5382262996942	0			0	0.305810397553517		0			1.52905198776758			85.6269113149847				85.6269113149847	1.52905198776758	0	327	12.8440366972477
GeoB25202	173	71576		5.62130177514793	0			0.29585798816568	0.887573964497041		0			2.36686390532544			89.9408284023669				89.9408284023669	3.25443786982249	0.887573964497041	338	6.80473372781065
GeoB25202	179	75087		1.04712041884817	0			0	0		0			0			98.4293193717278				98.4293193717277	0.523560209424084	0.523560209424084	382	1.04712041884817
GeoB25202	185	78698		4.6875	1.25			0.3125	0		0			3.125			81.5625				81.5625	12.1875	9.0625	320	6.25
GeoB25202	189	81320		2.99145299145299	0			0	0.427350427350427		0			1.28205128205128			93.5897435897436				93.5897435897436	2.99145299145299	1.70940170940171	234	3.41880341880342
GeoB25202	195	86636		1.23839009287926	0.619195046439629			0	0.309597523219814		0			2.47678018575851			89.4736842105263				89.4736842105263	8.35913312693499	5.88235294117647	323	2.1671826625387
GeoB25202	201	94575		2.35294117647059	0.784313725490196			0	0		0			3.52941176470588			90.1960784313726				90.1960784313725	6.66666666666667	3.13725490196078	255	3.13725490196078
GeoB25202	205	101906		3.94736842105263	5.92105263157895			0	0.657894736842105		0			9.21052631578947			65.7894736842105				65.7894736842105	23.6842105263158	14.4736842105263	152	10.5263157894737
GeoB25202	209	105208		9.01639344262295	2.04918032786885			0	1.22950819672131		0			20.4918032786885			52.0491803278688				52.0491803278688	35.655737704918	15.1639344262295	244	12.2950819672131
GeoB25202	213	109192		4.43037974683544	9.49367088607595			0	0.632911392405063		0			18.9873417721519			32.2784810126582				32.2784810126582	53.1645569620253	34.1772151898734	158	14.5569620253165
GeoB25202	223	119761		3.54609929078014	0			0	0		0			0.709219858156028			93.6170212765958				93.6170212765957	2.83687943262411	2.12765957446809	141	3.54609929078014
GeoB25202	227	122621		18.8953488372093	4.94186046511628			1.74418604651163	1.45348837209302		0			20.0581395348837			34.0116279069767				34.0116279069767	38.953488372093	18.8953488372093	344	27.0348837209302
GeoB25202	240	135859		2.87081339712919	1.91387559808612			0	0		0			1.91387559808612			87.5598086124402				87.5598086124402	7.6555023923445	5.74162679425837	209	4.78468899521531
GeoB25202	249	146733		0.714285714285714	0.714285714285714			1.07142857142857	0		0			0.714285714285714			95				95	2.5	1.78571428571429	280	2.5
GeoB25202	258	156248		2.85714285714286	0.317460317460317			0.317460317460317	0		0			0.317460317460317			86.6666666666667				86.6666666666667	9.84126984126984	9.52380952380952	315	3.49206349206349
GeoB25202	273	183971		0	0			0.980392156862745	0		0			1.63398692810458			94.1176470588235				94.1176470588235	4.90196078431373	3.26797385620915	306	0.980392156862745
GeoB25202	283	191267		4.0625	0.3125			0	0.9375		0			3.4375			86.875				86.875	7.8125	4.375	320	5.3125
GeoB25202	297	197674		5.1948051948052	0			0	0.324675324675325		0			0.974025974025974			92.8571428571429				92.8571428571428	1.62337662337662	0.649350649350649	308	5.51948051948052
GeoB25202	311	201225		4.37956204379562	0			0.364963503649635	0.72992700729927		0			2.55474452554745			90.5109489051095				90.5109489051095	4.01459854014599	1.45985401459854	274	5.47445255474453
