PC1	PC2	PC3	PC4	PC5	sample	variant
93.5438715889454	-14.0777127666892	31.1732775778271	0.831552045911878	13.1158031586936	LV3003061527	current_taxon_centered_log
-64.8582799243469	47.2952766277726	15.2427399898982	3.80486416478144	10.0833655321233	LV3003061528	current_taxon_centered_log
-77.7641053159702	11.4830901527162	20.4604018917925	5.41044969806113	10.0935309463273	LV3003061529	current_taxon_centered_log
8.19022635819426	3.52054956074258	-19.4613229650091	13.7543387209733	-10.9193942203199	LV3003061530	current_taxon_centered_log
-79.0764872029072	-20.9086890004571	-1.70402518935079	8.90857446626161	25.0887758315126	LV3003061531	current_taxon_centered_log
-12.1789016108886	-27.2887198673592	0.859798233990819	-42.1233426853463	-57.6384252417475	LV3003061533	current_taxon_centered_log
18.6497500238336	-7.33808467527838	-9.33988704280817	18.2775820026049	-9.37964134578769	LV3003061539	current_taxon_centered_log
-20.8107264080939	23.0024362530574	-23.8272646798362	-7.47792692044734	10.7121769830233	LV3003061541	current_taxon_centered_log
-63.7349147501253	15.6246132002632	7.76848536472998	21.7082867059889	14.5904891657524	LV3003061543	current_taxon_centered_log
-23.1623661438592	-2.37982499229537	-17.0201898948304	22.1220293187397	-1.88934892253636	LV3003061544	current_taxon_centered_log
-62.9110281833978	-37.0814366336911	-3.37874531941876	14.5923054824849	18.8044150240632	LV3003061545	current_taxon_centered_log
15.0510290825131	-25.8405737267913	4.79508487058047	-48.8330318802767	-55.2208704747989	LV3003061546	current_taxon_centered_log
83.0487964257158	-14.5767827179	22.7800321284205	2.34786256155062	8.674852896613	LV3003061555	current_taxon_centered_log
-9.41590908348844	31.2224996817502	-12.3909762663005	4.74136834192484	3.0863409975298	LV3003061556	current_taxon_centered_log
-12.2185055330199	29.5812087079892	-0.18678394741421	22.3455261614587	-6.17318918097595	LV3003061557	current_taxon_centered_log
-37.8795458984745	-9.29400832959521	-17.9172882117863	23.0402073795192	4.30425533003038	LV3003061558	current_taxon_centered_log
-51.5188791738561	-17.4843527291562	-6.2183421799291	15.4846441072456	11.3350252354702	LV3003061559	current_taxon_centered_log
93.0831011467949	-13.8793949639724	30.7095163370867	1.52472299127429	14.1741190722189	LV3003061568	current_taxon_centered_log
-43.4247951348679	40.5685101433719	-3.7353845363275	0.754267850650552	8.30187052744357	LV3003061569	current_taxon_centered_log
-25.5926140038448	17.4700973089863	-13.5275991066333	17.8233293726261	-3.63539817999511	LV3003061570	current_taxon_centered_log
-18.5315852536608	-22.5832517314176	-24.66934532201	2.0423458683966	-0.582410248838392	LV3003061571	current_taxon_centered_log
-103.910369336249	-37.9305067388369	44.5817009755278	-9.4355479815856	8.77226063855985	LV3003061572	current_taxon_centered_log
-41.1448201297664	-22.7642281816736	10.8222551758471	-22.3793668123636	-44.7557781697699	LV7001898064	current_taxon_centered_log
-115.704220457423	-30.874054970657	58.5286171630197	-18.8562999873112	-13.3349470070901	LV7001898076	current_taxon_centered_log
-64.9758266158333	17.292901112454	18.2903401802926	35.907316554272	-8.43601614076403	LV7001898088	current_taxon_centered_log
-27.7059234920953	55.7234826013604	24.8985291365555	26.3743105055029	-31.145482742099	LV7001898100	current_taxon_centered_log
