taxon	prevalence	mean_count	median_count	var_log	cor_depth	cor_age	core_eta2	neutral_score	selected
S__3300007519_57	0.294392523364486	98.2523364485981	0	8.18996319309201	0.255992465133147	-0.206327081354596	0.00104182659448684	0.46336137308223	not_selected
S__GCA_016744515.1	0.0514018691588785	8.20093457943925	0	1.59329042771888	0.226711684010948	-0.208884870870704	0.0278423530449576	0.46343890792661	not_selected
S__GCA_016777365.1	0.369158878504673	414.14953271028	0	11.7707462363106	0.411126589007276	0.0116933801904249	0.0406194271784693	0.46343939637617	not_selected
S__TARA_ARC_108_MAG_00120	0.0607476635514019	9.29906542056075	0	1.86131729139931	0.313597168550271	-0.0361968366521626	0.113674541216748	0.463468546419181	not_selected
S__GCF_010078385.1	0.102803738317757	116.780373831776	0	5.05988256318214	0.122465024640243	0.284865840693892	0.056893491562246	0.464224356896381	not_selected
S__GCA_016840385.1	0.0560747663551402	21.0514018691589	0	2.08687367717197	0.178243297990266	-0.281807533823666	0.00429704177838861	0.46434787359232	not_selected
S__GCA_015492195.1	0.247663551401869	580.967289719626	0	10.3612896052774	0.178051073076315	-0.212472954671255	0.0742351194886147	0.464759147236185	not_selected
S__GCF_011299595.1	0.0560747663551402	14.3271028037383	0	1.95327025879797	0.185359705484259	-0.255150948304801	0.0249268245804422	0.465437478369502	not_selected
S__GCA_013003285.1	0.0841121495327103	18.4766355140187	0	2.79022585041413	0.195369471033592	0.162925405781682	0.107255709479876	0.46555058629515	not_selected
S__GCA_016784525.1	0.135514018691589	42.5420560747664	0	4.71865143133482	0.341851011436726	0.00333157271255584	0.120816384711787	0.46599896886107	not_selected
S__GCA_002726245.1	0.52803738317757	284.514018691589	139.5	11.5396375562514	0.370275630848681	0.0522666686506929	0.0434893476218643	0.466031647121238	panel_reference
S__GCA_009886465.1	0.210280373831776	70.7897196261682	0	6.64139088566195	0.331268349031921	0.106908986336343	0.0283732634877148	0.466550598855979	not_selected
S__TARA_PSE_93_MAG_00185	0.107476635514019	112.579439252336	0	4.80950918772102	0.21767379473933	-0.22793285251179	0.0210853789214221	0.466692026172542	not_selected
S__3300001683_37	0.0560747663551402	56.0186915887851	0	2.65152597177124	0.182769249332176	-0.259336708307755	0.0246187708436761	0.466724728483608	not_selected
S__GCA_016783945.1	0.0514018691588785	14.6728971962617	0	1.88519290906881	0.188710243771587	-0.258750461075062	0.0196460220713082	0.467106726917957	not_selected
S__IMGVR_UViG_3300031688_001339	0.228971962616822	53.8224299065421	0	6.48436801452538	0.215423344728715	-0.233665721073697	0.0187591091079906	0.467848174910402	not_selected
S__GCA_902588595.1	0.0467289719626168	8.74766355140187	0	1.55900726230103	0.295790882707223	-0.10670614829359	0.0662945143581982	0.46879154535901	not_selected
S__GCA_016777625.1	0.116822429906542	48.3364485981308	0	4.37963537753434	0.318009411335686	-0.147045492933137	0.00535621631579585	0.470411120584619	not_selected
S__IMGVR_UViG_GVMAG-M-3300020185-109_000001	0.177570093457944	61.5280373831776	0	5.96121261313206	0.290328155014088	-0.118737993875	0.061545180518468	0.470611329407555	not_selected
S__GCA_015223015.1	0.0467289719626168	12.0794392523365	0	1.66433513333927	0.211626775061568	-0.253165356912964	0.00627279588022304	0.471064927854755	not_selected
S__GCF_018967865.1	0.228971962616822	38.2289719626168	0	5.88460502876277	0.259679896925713	-0.150872180026663	0.0605509322442033	0.47110300919658	not_selected
S__3300022227_18	0.107476635514019	19.3364485981308	0	3.22608478771218	0.29237754869001	-0.149539899967117	0.0298920501890893	0.471809498846216	not_selected
S__TARA_AOS_82_MAG_00104	0.177570093457944	49.5981308411215	0	5.46823768528158	0.313994441750695	0.107009486448641	0.0509671352331739	0.47197106343251	not_selected
S__3300006913_7	0.0467289719626168	23.9158878504673	0	2.08334516561431	0.0881117229783612	0.228356621237932	0.155639515568542	0.472107859784836	not_selected
S__GCA_905478145.1	0.0654205607476636	22.3831775700935	0	2.52975146644751	0.233164906235758	-0.23570886218011	0.0039952856862179	0.472869054102086	not_selected
S__Schulz_GVMAG_M_3300009428_8	0.107476635514019	47.7196261682243	0	3.69991587266527	0.288228451815232	-0.164748224070237	0.0199788941231645	0.472955570008633	not_selected
S__GCF_002831685.1	0.102803738317757	52.285046728972	0	4.10306364956226	0.247573313397318	-0.222540287409946	0.00292235358485562	0.473035954392119	not_selected
S__TARA_ARC_108_MAG_00020	0.0794392523364486	10.6542056074766	0	2.28718061295479	0.211619249874762	-0.24269765070711	0.0199327121728824	0.474249612754754	not_selected
S__GCA_016190155.1	0.0467289719626168	7.49532710280374	0	1.47960256758485	0.171272457423613	0.181139416950646	0.123463996235508	0.475875870609767	not_selected
S__IMGVR_UViG_3300023239_000003	0.0607476635514019	15.0467289719626	0	2.14951346636269	0.28051251765105	-0.179935696726432	0.0155098544680853	0.475958068845567	not_selected
S__GCA_012961055.1	0.14018691588785	29.2102803738318	0	4.2493848660859	0.381264411115068	-0.0258271582660423	0.0694245205426929	0.476516089923803	not_selected
S__IMGVR_UViG_GVMAG-M-3300023179-21_000001	0.448598130841121	353.453271028037	0	13.1112224062554	0.275117120048906	-0.127287420505988	0.0742900057307994	0.476694546285693	not_selected
S__TARA_AOS_82_MAG_00091	0.331775700934579	205.630841121495	0	10.1658598726948	0.429046997469876	-0.00569391416403585	0.0421621836063128	0.476903095240224	not_selected
S__GCF_018459925.1	0.130841121495327	54.6028037383178	0	4.65745545206651	0.187094620078522	-0.272999877710007	0.0168508439443838	0.476945341732913	not_selected
S__GCA_009937625.1	0.0934579439252336	20.6308411214953	0	3.10667694515295	0.240031941915895	0.126851640871153	0.110259024882894	0.477142607669942	not_selected
S__3300025895_7	0.0794392523364486	24.7616822429907	0	3.0023869548248	0.200207975424472	0.140023471316914	0.137587801988985	0.477819248730372	not_selected
S__GCA_013215615.1	0.224299065420561	61.1682242990654	0	6.63371134967166	0.278946389759987	0.111248880122763	0.088759918180167	0.478955188062917	not_selected
S__GCF_009910845.1	0.0560747663551402	24.3224299065421	0	2.36437974443884	0.15650384478938	0.241779690319093	0.0810281666728754	0.479311701781348	not_selected
S__GCA_003527405.1	0.0514018691588785	12.5700934579439	0	1.80358192844108	0.203182521745241	-0.264930778246824	0.0117875948915758	0.479900894883641	not_selected
S__GCA_018650185.1	0.11214953271028	20.8691588785047	0	3.48849303176679	0.3195675346748	0.029169319871751	0.131257252156353	0.479994106702904	not_selected
S__GCA_002730035.1	0.0700934579439252	15.5420560747664	0	2.38661750990968	0.239453550199534	-0.23400591185958	0.00679900789714817	0.480258469956262	not_selected
S__GCA_009694045.1	0.0467289719626168	29.4626168224299	0	2.27309946686292	0.149426222504083	0.174261518376493	0.156732518252201	0.480420259132777	not_selected
S__3300027685_58	0.257009345794393	240.593457943925	0	9.09746635245805	0.29110708439514	0.0233410511346867	0.166143281845228	0.480591417375055	not_selected
S__GCA_015659285.1	0.313084112149533	177.11214953271	0	10.0974758837249	0.373832821747601	-0.0686279322892287	0.0389240333228393	0.481384787359669	not_selected
S__3300025665_13	0.149532710280374	87.8878504672897	0	5.84486553956064	0.298657153219901	-0.097302362445422	0.085958929928694	0.481918445594017	not_selected
S__3300027607_15	0.0467289719626168	21.5233644859813	0	2.04435299951197	0.116463935525724	0.240824136546914	0.125442447663396	0.482730519736034	not_selected
S__Schulz_GVMAG_M_3300020051_27	0.0934579439252336	23.1869158878505	0	3.19751337647221	0.277154138182212	-0.175533366157684	0.0301608982274554	0.482848402567351	not_selected
S__GCA_016765295.1	0.280373831775701	60.8504672897196	0	7.18844536058454	0.215800190512933	-0.23341701196143	0.0343535396636147	0.483570742137977	not_selected
S__3300021508_9	0.177570093457944	59.8364485981309	0	5.83585983946223	0.298395370353052	-0.0514130214325988	0.13412445253398	0.483932844319631	not_selected
S__GCA_018695965.1	0.336448598130841	236.317757009346	0	10.3755640852027	0.344070078419921	-0.107005707412927	0.0329179201505263	0.483993705983374	not_selected
S__GCA_012963975.1	0.0607476635514019	12.2616822429907	0	2.03264402620096	0.325646762786725	-0.117146812228165	0.0416225772301496	0.48441615224504	not_selected
S__GCF_900172325.1	0.0467289719626168	20.5140186915888	0	2.03057996731818	0.142892417451382	0.185256254002245	0.156381495872458	0.484530167326085	not_selected
S__GCA_017854045.1	0.0934579439252336	20.4439252336449	0	3.06470010218876	0.300399868988285	-0.163450140890638	0.0211263330052961	0.484976342884219	not_selected
S__GCA_002699665.1	0.331775700934579	209.677570093458	0	9.22058789154005	0.395309072946611	-0.0487515470888312	0.041221784043324	0.485282404078766	not_selected
S__TARA_ARC_108_MAG_00056	0.0934579439252336	16.0140186915888	0	2.80151161890468	0.260853617063006	-0.20210041761497	0.0226483673307309	0.485602402008707	not_selected
S__GCF_000214415.1	0.0514018691588785	7.80841121495327	0	1.59256819189261	0.25567053168656	-0.203778576697751	0.0263141151196125	0.485763223503923	not_selected
S__GCA_013139935.1	0.0514018691588785	11.1635514018692	0	1.75691609816241	0.20305028861564	-0.277366295536603	0.00559127078556826	0.486007854937812	not_selected
S__GCF_008728835.1	0.0467289719626168	22.0514018691589	0	2.06648880289072	0.12754016023811	0.197624840980856	0.161071647770414	0.48623664898938	not_selected
S__GCA_016792605.1	0.0467289719626168	26.2663551401869	0	2.18640900579807	0.110734853073926	0.212756908631677	0.162806194305229	0.486297956010832	not_selected
S__3300026119_12	0.58411214953271	1323.45794392523	292	15.3734878353737	0.193218510943521	-0.0990234346568596	0.194309664382706	0.486551609983086	panel_reference
S__TARA_ARC_NCLDV_00091	0.0560747663551402	7.15420560747664	0	1.62913161454532	0.25584596911922	-0.201366444085638	0.0295036430049504	0.486716056209809	not_selected
S__GCA_002327225.1	0.0467289719626168	7.51401869158879	0	1.47913406010053	0.23997574373279	-0.227688717099536	0.0192444064723995	0.486908867304726	not_selected
S__GCA_004124475.1	0.088785046728972	207.14953271028	0	5.23450366748031	-0.16004926146069	0.303259820068605	0.0241243704659955	0.487433451995291	not_selected
S__GCA_018667655.1	0.280373831775701	174.191588785047	0	9.2142818892335	0.432287073872046	0.00102324552629098	0.0544339185825912	0.487744237980929	not_selected
S__3300024431_6	0.598130841121495	346.257009345794	162	11.1240488667441	0.363434602787339	0.0814847248585319	0.0428637709436102	0.487783098589481	panel_reference
S__GCF_900167935.1	0.168224299065421	32.1355140186916	0	4.86786411233255	0.209756865418309	-0.252729426597658	0.0253371309290103	0.487823422944977	not_selected
S__GCA_002685655.1	0.453271028037383	186.38785046729	0	10.7046582680956	0.347360826714024	0.109188512025369	0.0314461506930957	0.487995489432489	not_selected
S__GCA_000981725.1	0.345794392523364	140.598130841122	0	9.53759202177209	0.280347356273428	-0.205448654684017	0.00240450586634453	0.48820051682379	not_selected
S__TARA_PSE_93_MAG_00191	0.294392523364486	104.345794392523	0	8.31877689450044	0.411488704859648	-0.0390693704155461	0.0376682866913947	0.488226361966589	not_selected
S__GCF_000764205.1	0.107476635514019	31.5327102803738	0	3.67845556175751	0.276605013881961	-0.202381409313205	0.00930348092277521	0.488289904117941	not_selected
S__3300022839_4	0.116822429906542	17.8551401869159	0	3.34279303993041	0.243588373378443	-0.209197718084687	0.0355552546435934	0.488341346106724	not_selected
S__GCF_000425305.1	0.200934579439252	72.6588785046729	0	6.63851828180506	0.262301282817363	-0.212811253362538	0.0134258873000178	0.488538423479919	not_selected
S__3300024060_22	0.420560747663551	287.448598130841	0	11.9875516058584	0.377700872201379	-0.103823925731182	0.00707000222146686	0.488594800154028	not_selected
S__GCF_000252125.1	0.126168224299065	21.7523364485981	0	3.72570003263005	0.280684252280305	-0.195303108739623	0.0129365424929498	0.488923903512877	not_selected
S__GCA_905480435.1	0.0467289719626168	5.70093457943925	0	1.34767945898704	0.259994203798571	-0.21105950946972	0.0178800988794125	0.488933812147704	not_selected
S__3300024353_106	0.0560747663551402	92.5	0	2.93897444189134	0.177075622330175	-0.299509663870089	0.0131304308615082	0.489715717061772	not_selected
S__GCA_905181825.1	0.35981308411215	185.724299065421	0	10.2952105917283	0.416622371692291	-0.0309948191095523	0.0421810083415746	0.489798199143418	not_selected
S__GCA_002171735.1	0.0794392523364486	21.6028037383178	0	2.84148618987275	0.269789981433678	-0.220111378289472	0.000145520468533731	0.490046880191684	not_selected
S__3300017991_24	0.0514018691588785	10.0934579439252	0	1.74222822532515	0.151200512434645	0.202478105074226	0.136489016052832	0.490167633561703	not_selected
S__GCA_013202595.1	0.0654205607476636	12.8598130841121	0	2.15415619730254	0.21023855646833	0.17757469741685	0.102826972807683	0.490640226692863	not_selected
S__GCA_016209145.1	0.0467289719626168	12.2102803738318	0	1.71336395910813	0.124343760373248	0.239887788358887	0.126488344457657	0.490719893189792	not_selected
S__Schulz_GVMAG_M_3300027779_26	0.0747663551401869	12.5607476635514	0	2.27768150573207	0.317902499099251	-0.146185224745217	0.0268560744517182	0.490943798296186	not_selected
S__IMGVR_UViG_GVMAG-S-1102105-81_000001	0.121495327102804	32.8364485981308	0	4.07355501600895	0.261184325220261	-0.200928874879807	0.0290533360571169	0.491166536157184	not_selected
S__GCA_012960105.1	0.149532710280374	39.9345794392523	0	4.90988597935494	0.37956609819873	-0.0146082007011061	0.0972870735503672	0.491461372450204	not_selected
S__3300027838_20	0.182242990654206	74.7943925233645	0	6.31608775391252	0.263219756191246	-0.0793977993539997	0.149138035948285	0.491755591493531	not_selected
S__GCA_003521815.1	0.0841121495327103	13.7616822429907	0	2.5722284370226	0.245618581623513	-0.237533799026017	0.00875483233183427	0.491907212981364	not_selected
S__GCA_003978185.1	0.126168224299065	30.6495327102804	0	4.08475152365012	0.258481669606633	-0.219667581327359	0.0139402945117874	0.49208954544578	not_selected
S__GCA_003978565.1	0.0747663551401869	13.4672897196262	0	2.34920569250403	0.274825759977783	-0.197127946915683	0.0203225440617745	0.492276250955241	not_selected
S__GCA_016777505.1	0.369158878504673	169.873831775701	0	10.1968301784908	0.337115506408271	-0.145111991226553	0.0107107435078258	0.492938241142649	not_selected
S__GCA_016192845.1	0.0514018691588785	16.0560747663551	0	2.00890865252837	0.149412292629594	0.199796081626797	0.144129279987458	0.493337654243849	not_selected
S__GCA_003228685.1	0.383177570093458	522.070093457944	0	13.1582831855268	0.0777405573277444	0.369238786541115	0.0466697327889507	0.49364907665781	not_selected
S__GCA_002499365.1	0.313084112149533	272.168224299065	0	10.4044665299346	0.398846403809739	0.0467638785977757	0.0488819074954666	0.494492189902982	not_selected
S__GCA_013216015.1	0.275700934579439	84.4672897196262	0	7.84768879705888	0.430175959536433	-0.0249776820261579	0.0398750695022065	0.495028711064797	not_selected
S__3300028197_10	0.313084112149533	153.009345794393	0	9.40171558842551	0.373161705537282	-0.102306316571166	0.0195698758508389	0.495037897959287	not_selected
S__TARA_ARC_108_MAG_00159	0.261682242990654	87.5700934579439	0	7.91964052162888	0.295580721711857	-0.197359847675564	0.0028834515001785	0.495824020887599	not_selected
S__3300028197_7	0.462616822429907	240.079439252336	0	10.9433887592746	0.406892830813838	-0.0395540490875467	0.049811505539063	0.496258385440448	not_selected
S__GCA_013139435.1	0.0747663551401869	149.532710280374	0	4.58740935978488	0.196443718890757	-0.283958412887573	0.0158589203740623	0.496261052152392	not_selected
S__GCF_000169375.1	0.266355140186916	55.1728971962617	0	6.90626425348338	0.248336052620333	-0.233842270046229	0.0141619350077623	0.496340257674324	not_selected
S__GCA_012974305.1	0.303738317757009	4383.85981308411	0	17.9911973327295	-0.0269208376182914	0.333501538928318	0.136342982177731	0.49676535872434	not_selected
S__GCA_002726595.1	0.0467289719626168	11.4672897196262	0	1.68338291861926	0.214887667390098	-0.255861375827761	0.0262274350240851	0.496976478241944	not_selected
S__GCA_018657705.1	0.205607476635514	64.2289719626168	0	6.59490077899701	0.392212006182445	0.0502042333742889	0.0546773653511136	0.497093604907847	not_selected
S__GCA_013215385.1	0.186915887850467	39.1775700934579	0	5.28279159833369	0.285205096733598	-0.208578800673141	0.00431599252635193	0.49809988993309	not_selected
S__GCF_000012325.1	0.0981308411214953	20.7336448598131	0	3.16477095970011	0.249481434103078	-0.242951298145195	0.00610905706664788	0.498541789314921	not_selected
S__3300020307_9	0.0700934579439252	10.696261682243	0	2.12593958384938	0.287106840413258	-0.20455774926256	0.00706674126633394	0.498731330942151	not_selected
S__GCA_018609195.1	0.0934579439252336	53.285046728972	0	4.04412464336371	0.132219628263471	0.284008571165609	0.0827152156801117	0.498943415109191	not_selected
S__TARA_AOS_82_MAG_00110	0.214953271028037	369.144859813084	0	8.63052059293237	0.355156118376267	-0.139811405543557	0.00419734150822935	0.499164865428054	not_selected
S__GCA_905479435.1	0.172897196261682	99.1822429906542	0	6.23917049925154	0.356604135275653	-0.116549502307554	0.0262948308040258	0.499448468387233	not_selected
S__GCA_016342325.1	0.0841121495327103	19.1355140186916	0	2.85364500410647	0.24112613607538	-0.24286901751868	0.016538528890616	0.500533682484675	not_selected
S__IMGVR_UViG_GVMAG-S-3300000115-91_000001	0.121495327102804	21.285046728972	0	3.62413587337516	0.348832407512839	-0.101566196928964	0.0503030082582245	0.500701612700027	not_selected
S__IMGVR_UViG_3300020185_000065	0.0467289719626168	9.15420560747664	0	1.57660919053359	0.279328681943727	-0.207658457710823	0.0137806694533024	0.500767809107852	not_selected
S__GCA_018661055.1	0.238317757009346	71.2897196261682	0	7.1232678059525	0.33587226149863	-0.114688386191593	0.0505896808451144	0.501150328535337	not_selected
S__GCF_000153485.2	0.373831775700935	118.827102803738	0	9.19301489098512	0.280639483017146	-0.204352881278583	0.0167676858733922	0.501760050169121	not_selected
S__3300027685_35	0.0747663551401869	12.5560747663551	0	2.31609137664228	0.262239939124142	-0.218527687236387	0.0213541560101454	0.502121782370674	not_selected
S__GCA_002401055.1	0.0700934579439252	17.4672897196262	0	2.42108470306334	0.279541505978072	-0.219287127237487	0.00330072850600098	0.502129361721559	not_selected
S__TARA_ARC_NCLDV_00002	0.0560747663551402	7.92990654205608	0	1.68647809177713	0.302467729298908	-0.101669244148713	0.098873361413759	0.50301033486138	not_selected
S__3300027819_26	0.107476635514019	35.4018691588785	0	3.97209636794887	0.108822200442066	0.217637191855229	0.176813299512171	0.503272691809466	not_selected
S__3300026087_6	0.289719626168224	148.551401869159	0	8.95880788217352	0.267430310159947	-0.21895156152538	0.0173422059709376	0.503724077656265	not_selected
S__GCA_902806065.1	0.261682242990654	104.35046728972	0	8.2329036054952	0.126530598976938	-0.340657140212566	0.0369432508435675	0.504130990033071	not_selected
S__GCA_018971215.1	0.0467289719626168	20.5934579439252	0	2.02436009777812	0.136752751814343	0.199327088550527	0.168092001737882	0.504171842102752	not_selected
S__GCA_018651215.1	0.429906542056075	165.808411214953	0	10.4825233646963	0.287077220465303	-0.168239994466428	0.0490551952643438	0.504372410196075	not_selected
S__GCA_019057865.1	0.0654205607476636	127.434579439252	0	3.33235704775078	0.199649920611478	-0.302566543608747	0.00223061114178901	0.504447075362014	not_selected
S__3300025775_21	0.0514018691588785	35.2523364485981	0	2.52551833748791	0.0659089456964181	0.264818993977003	0.173836185096884	0.504564124770306	not_selected
S__3300024060_27	0.560747663551402	1264.10747663551	318	15.4817328356223	0.0434981786385706	0.296177862379048	0.165033642637949	0.504709683655569	panel_reference
S__GCA_018676505.1	0.0981308411214953	44.6915887850467	0	3.80634627133406	0.279069872012796	-0.214880161052309	0.0111316043876849	0.505081637452789	not_selected
S__GCA_905612405.1	0.0654205607476636	14.2616822429907	0	2.16707016683845	0.273968971528491	-0.230320270728564	0.000921452678865331	0.50521069493592	not_selected
S__3300027801_13	0.855140186915888	927.579439252336	519.5	7.25905792602357	0.381390736099527	-0.0473705070663252	0.076504995491125	0.505266238656977	panel_reference
S__GCA_017857255.1	0.0607476635514019	29.6775700934579	0	2.60546037456981	0.209035002376907	-0.276778374930475	0.0200758060426403	0.505889183350023	not_selected
S__GCA_013214625.1	0.107476635514019	22.1588785046729	0	3.40903179134769	0.347335422082783	-0.0820985416642285	0.0767782883218913	0.506212252068902	not_selected
S__3300025502_9	0.0747663551401869	11.0934579439252	0	2.22970634996313	0.240399345244074	-0.251690685068816	0.0159458601445166	0.508035890457406	not_selected
S__GCA_001766965.1	0.107476635514019	112.495327102804	0	5.03273323358274	0.00708027630453229	0.368936522727919	0.132049235349188	0.508066034381639	not_selected
S__GCA_016872535.1	0.0467289719626168	19.9626168224299	0	2.0195009795293	0.115026820972893	0.236706329607136	0.15638057034363	0.50811372092366	not_selected
S__3300025499_1	0.177570093457944	46.411214953271	0	5.52271179639918	0.157158265403839	-0.331988932782296	0.019149332794927	0.508296530981063	not_selected
S__GCA_016125285.1	0.0514018691588785	31.2663551401869	0	2.41956981299358	0.144483383652016	0.225134137539356	0.138841112588539	0.508458633779911	not_selected
S__GCA_009937425.1	0.579439252336449	324.523364485981	221.5	11.5993543577538	0.442767118764715	-0.0381298651104496	0.0277830234853392	0.508680007360504	panel_reference
S__GCA_002402165.1	0.102803738317757	23.5560747663551	0	3.39133762661878	0.291214754347349	-0.165651873397112	0.051823307116565	0.508689934861025	not_selected
S__IMGVR_UViG_GVMAG-S-1102107-72_000001	0.0467289719626168	8.97196261682243	0	1.57260596641326	0.298165164191067	-0.186221680754162	0.0243960655725102	0.508782910517739	not_selected
S__GCA_004402895.1	0.294392523364486	200.542056074766	0	9.9978542034291	0.28498803119116	-0.0985495535806298	0.125328199654697	0.508865784426487	not_selected
S__GCA_004402915.1	0.196261682242991	95.5280373831776	0	7.10963670147585	0.315896613894122	-0.109686683302262	0.0834331003246355	0.509016397521019	not_selected
S__IMGVR_UViG_3300025860_000061	0.0794392523364486	11.6495327102804	0	2.34731304712354	0.274575581911916	-0.1787114454459	0.0558616183996548	0.509148645757471	not_selected
S__GCA_900696525.1	0.0467289719626168	26.5747663551402	0	2.16904456721917	0.14664549892124	0.219685848121722	0.14319807803335	0.509529425076312	not_selected
S__GCA_003535775.1	0.116822429906542	28.9532710280374	0	3.80080827189306	0.343131660896108	-0.0944162837445013	0.0720299999026632	0.509577944543273	not_selected
S__Schulz_GVMAG_M_3300009077_7	0.0560747663551402	11.2616822429907	0	1.87214560081796	0.28280578137326	-0.224791766982508	0.00215815945383593	0.509755707809604	not_selected
S__GCA_016178075.1	0.0560747663551402	14.303738317757	0	2.02454227012847	0.169500742794099	0.176193154808555	0.164775205036483	0.510469102639138	not_selected
S__GCA_016794035.1	0.0560747663551402	17.088785046729	0	2.13563419670424	0.189653736639213	0.167548911838918	0.153369186538204	0.510571835016335	not_selected
S__Schulz_GVMAG_M_3300027810_23	0.0467289719626168	8.15420560747664	0	1.510806733835	0.24657828987796	-0.171843399159718	0.0922691997506483	0.510690888788326	not_selected
S__GCA_905182315.1	0.088785046728972	23.6214953271028	0	3.0985174771492	0.291776966464692	-0.203240294762021	0.0157789059020694	0.510796167128783	not_selected
S__GCA_016213125.1	0.0560747663551402	17.8271028037383	0	2.18556165462383	0.132314719226082	0.23043893464946	0.148071797351784	0.510825451227327	not_selected
S__GCA_019057955.1	0.0794392523364486	230.523364485981	0	4.93575718552163	0.225040411311366	-0.28365604129443	0.00226031844172331	0.510956771047519	not_selected
S__GCA_905479565.1	0.331775700934579	314.392523364486	0	11.2730186982583	0.358505059603739	0.0589685730100062	0.0944768435809201	0.511950476194665	not_selected
S__GCA_003229115.1	0.0700934579439252	21.0046728971963	0	2.61937568962523	0.233511696199707	-0.271815448434018	0.0068827574658386	0.512209902099563	not_selected
S__GCA_003486285.1	0.0607476635514019	12.8457943925234	0	2.05601583467788	0.17935879088795	0.214941025202145	0.118257283967218	0.512557100057313	not_selected
S__3300025584_9	0.121495327102804	26.4018691588785	0	3.80184874718443	0.247276696697287	-0.253850432314004	0.0117335072388381	0.512860636250129	not_selected
S__GCA_004356215.1	0.088785046728972	17.0934579439252	0	2.8300006044805	0.327152835763396	-0.163772256450423	0.0219962190719063	0.512921311285726	not_selected
S__GCA_905618885.1	0.0467289719626168	7.84579439252337	0	1.49896404199812	0.281483738446621	-0.223500672058367	0.00812193278240409	0.513106343287392	not_selected
S__GCA_009887215.1	0.0981308411214953	31.3551401869159	0	3.48957252728519	0.246283048154144	-0.259885395598177	0.00715164601244278	0.513320089764764	not_selected
S__GCA_002897995.1	0.0981308411214953	24.1588785046729	0	3.37693933632161	0.260846026698008	0.109655541175611	0.142846879982533	0.513348447856152	not_selected
S__GCA_002313925.1	0.233644859813084	54.4299065420561	0	6.51507719373409	0.340491539005439	-0.166215367991897	0.00669849106391109	0.513405398061247	not_selected
S__GCA_002690215.1	0.0981308411214953	75.3317757009346	0	4.47963739520412	0.123072832303647	0.256275290645099	0.134065308574281	0.513413431523028	not_selected
S__IMGVR_UViG_GVMAG-M-3300020185-3_000001	0.0467289719626168	9.23364485981308	0	1.58894561209762	0.288993162279436	-0.131433524468452	0.0931473157268878	0.513574002474776	not_selected
S__3300026079_16	0.0560747663551402	9.66822429906542	0	1.79456236631844	0.304552554637389	-0.178075727879086	0.0312343018379382	0.513862584354413	not_selected
S__GCF_013407185.1	0.0700934579439252	32.1869158878505	0	2.89604942508566	0.149562192180289	0.149390265175891	0.214915063865321	0.5138675212215	not_selected
S__GCA_002730525.1	0.0794392523364486	42.196261682243	0	3.43391992576942	0.18889260937442	0.185862788714853	0.139488427390296	0.51424382547957	not_selected
S__3300026193_4	0.126168224299065	26.2943925233645	0	3.97560771488131	0.324151427011482	0.06051046642356	0.129857236161999	0.514519129597041	not_selected
S__GCA_004213215.1	0.0514018691588785	9.02336448598131	0	1.6655216512319	0.311349892050465	-0.171825538826563	0.0316387936907957	0.514814224567823	not_selected
S__3300025802_1	0.0607476635514019	39.5607476635514	0	2.72847063057757	0.0805449149106848	0.265127266927341	0.169243212125635	0.514915393963661	not_selected
S__GCA_014380485.1	0.130841121495327	29.7476635514019	0	4.1803987489689	0.18726640559764	-0.299780571698074	0.0291072389229592	0.516154216218673	not_selected
S__GCA_016872415.1	0.0514018691588785	10.7196261682243	0	1.7675050932919	0.154392118313426	0.214487882999905	0.147601186374926	0.516481187688257	not_selected
S__GCA_004357385.1	0.219626168224299	48.196261682243	0	6.24947523340434	0.371735420035332	-0.0324294920501935	0.112551558063889	0.516716470149414	not_selected
S__3300027685_28	0.0514018691588785	12.5373831775701	0	1.85874895203442	0.284152556447244	-0.23087144293472	0.00172776224956079	0.516751761631525	not_selected
S__GCA_014240175.1	0.154205607476636	32.4485981308411	0	4.57184461206396	0.356395571726542	-0.110954552708414	0.0506509356764022	0.518001060111358	not_selected
S__GCF_002994615.1	0.11214953271028	18.0747663551402	0	3.30819429817207	0.212502483228897	0.152714123702696	0.152812772246259	0.518029379177853	not_selected
S__GCA_018606725.1	0.0560747663551402	18.0420560747664	0	2.19852109974821	0.0575857231122589	0.265122161926846	0.19557578056994	0.518283665609045	not_selected
S__GCA_905182215.1	0.0841121495327103	15.2289719626168	0	2.65963712492041	0.285301005865832	-0.224462975748412	0.00864153595425792	0.518405517568502	not_selected
S__GCA_004195625.1	0.794392523364486	2288.30373831776	846	11.6799224384819	0.405744889080752	-0.097412451118942	0.0158332519008011	0.518990592100495	panel_reference
S__GCF_000384455.1	0.177570093457944	69.9158878504673	0	5.97893206865676	0.313522330181631	-0.139348899205629	0.0661676605363364	0.519038889923596	not_selected
S__3300020476_8	0.116822429906542	27.7336448598131	0	3.70135598425367	0.335431872126595	-0.159775325575178	0.0239575582425293	0.519164755944303	not_selected
S__3300026190_2	0.289719626168224	73.0794392523364	0	7.7238855778728	0.328308125368205	-0.167305115378673	0.0235571091011571	0.519170349848035	not_selected
S__GCA_013202965.1	0.0560747663551402	11.7710280373832	0	1.89482907638251	0.218803982217194	-0.284046782282125	0.0163196699164347	0.519170434415753	not_selected
S__GCA_905620505.1	0.0514018691588785	7.26168224299065	0	1.55574845013122	0.281561839016827	-0.228733166023969	0.00899698139962662	0.519291986440423	not_selected
