state	sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	core_ord	harmonization_mode	label
2	LV3003047055	ST13	207.3198	3.757614	8.3425915300014	-1.61649346509602	-0.293001590737855	-0.486701952232243	2	corewise_z	IG-D
2	LV3003047037	ST13	208.787	3.65491	8.40892051877179	-1.19133864539823	-0.108173418634804	-0.622267450470009	2	corewise_z	IG-D
2	LV3003047023	ST13	210.5074	3.585222	8.48669614055518	-2.15078013920887	-0.473418726353206	-0.320850394876812	2	corewise_z	IG-D
2	LV3003047003	ST13	212.1932	3.617728	8.56290756999161	-1.27284752242238	-0.292394720717525	-0.831600884164091	2	corewise_z	IG-D
2	LV3003046990	ST13	214.2076	3.555848	8.65397430593701	-1.65992215393859	-0.384135693417388	-0.628108106199293	2	corewise_z	IG-D
2	LV3003046961	ST13	217.8288	3.67891200000001	7.67145744723192	-2.04423825027128	-0.45833515364287	-0.368095907564686	2	corewise_z	IG-D
2	LV3003047054	ST13	221.4128	4.29192	7.15487199271925	-1.33904943501575	-0.0945548281471216	-0.423842848165285	2	corewise_z	IG-D
2	LV3003047036	ST13	223.0918	4.43541	6.9167795090771	-3.78100599968148	-0.89287907930583	0.660992355965625	2	corewise_z	IG-D
2	LV3003047022	ST13	224.8334	4.298326	6.66980996201863	-2.66903706159682	-0.490537847037438	0.161922652974167	2	corewise_z	IG-D
2	LV3003047006	ST13	226.4976	4.24024	6.43381620902443	-3.03838907908717	-0.686947594674509	0.215388293164247	2	corewise_z	IG-D
2	LV3003046960	ST13	232.0876	4.15248	9.69950645445728	-1.64156468584799	0.0574465285423496	0.0765207504138818	2	corewise_z	IG-D
2	LV3003046948	ST13	233.787	3.86769	9.17084295761282	-2.77141166161632	-0.34990737259797	0.545905756989301	2	corewise_z	IG-D
2	LV3003047053	ST13	235.5074	3.68463	9.46019713867995	-3.85597544684459	-0.922016042692968	0.693989375074536	2	corewise_z	IG-D
2	LV3003047035	ST13	238.84	3.4512	10.5745125716866	-3.40626713536044	-0.784879704981619	0.449154561984492	2	corewise_z	IG-D
2	LV3003047021	ST13	240.9775	3.53775	10.0742043431472	-3.43233962406875	-0.804966986921784	0.439174836170338	2	corewise_z	IG-D
2	LV3003047002	ST13	243.874	4.01598	9.39624280678961	-2.78097286188345	-0.610568505195829	0.0760742429920647	2	corewise_z	IG-D
2	LV3003046988	ST13	246.624	4.33632	8.68404041978771	-2.43700354080528	-0.496537350823735	-0.0694488808653059	2	corewise_z	IG-D
2	LV3003046973	ST13	249.769	4.46766	7.73866202768644	-2.45357652845239	-0.545098023689098	-0.158108646582008	2	corewise_z	IG-D
2	LV3003046957	ST13	252.6205	4.561745	6.88150893227252	-1.6204753164842	-0.379563545133013	-0.758659072712961	2	corewise_z	IG-D
2	LV3003046942	ST13	255.8555	4.42133	5.90907678650221	-1.8017237066437	-0.37054207798146	-0.54610981945266	2	corewise_z	IG-D
2	LV3003047052	ST13	259.2385	4.50569	5.47533390988732	-3.39939926819824	-0.793505309380095	0.422751178523388	2	corewise_z	IG-D
2	LV3003047033	ST13	262.3765	4.453765	5.98675883207389	-1.79389421779828	-0.185649448680999	-0.21729210327508	2	corewise_z	IG-D
2	LV3003047020	ST13	265.346	4.46076	6.4707219635057	-1.9082538685697	-0.316208917763647	-0.241981806243072	2	corewise_z	IG-D
2	LV3003046971	ST13	274.416	4.38	6.14081415552583	-4.31432600334788	-1.07940662269844	0.925524029449119	2	corewise_z	IG-D
2	LV3003047017	ST13	279.1155	4.219605	5.48196583163779	-2.83414373110807	-0.625477197409139	0.105704394819803	2	corewise_z	IG-D
2	LV3003046999	ST13	280.418	4.16926	5.33056553316208	-3.07710063527078	-0.669177028761507	0.285808785197262	2	corewise_z	IG-D
2	LV3003047016	ST13	290.3862	4.103862	5.42810442321151	-2.43271883394346	-0.372785583263093	0.127513334646333	2	corewise_z	IG-D
2	LV3003046997	ST13	291.602	4.20632	5.44000103268183	-2.31311705919196	-0.217311398538435	0.290932259850631	2	corewise_z	IG-D
2	LV3003046982	ST13	292.7444	4.23278	5.45117942276153	-3.7677905357492	-0.816852574442746	0.787546046533054	2	corewise_z	IG-D
2	LV3003046959	ST13	296.2058	4.244406	6.68003120231506	-4.41990726880633	-1.13561246715117	1.03937649152123	2	corewise_z	IG-D
2	LV3003047046	ST13	297.4084	4.246908	7.11474446985184	-3.69013378000318	-0.93813724841842	0.585573702561672	2	corewise_z	IG-D
2	LV3003047029	ST13	298.5948	4.205688	7.54360179614953	-3.59450017801758	-0.861535107039522	0.519819359793209	2	corewise_z	IG-D
2	LV3003047014	ST13	299.738	4.07502	7.95684327914308	-2.35905605876891	-0.582165781565717	-0.270434303309447	2	corewise_z	IG-D
