sample	module	module_abundance	core	age_kyr	state	state_label	index	value	sample_mean	centered	analysis_set
LV3003047146	brown	0.00217212526270445	ST8	63.2667	1	G-A	DCI	-13.9924087811882	-5.12395777243498	-8.86845100875326	include_grey
LV3003047146	blue	0.00441735089482684	ST8	63.2667	1	G-A	DCI	-11.4057356701614	-5.12395777243498	-6.2817778977264	include_grey
LV3003047146	green	0.00423721069876121	ST8	63.2667	1	G-A	DCI	0	-5.12395777243498	5.12395777243498	include_grey
LV3003047147	turquoise	0.666762014969684	ST8	62.3217	1	G-A	DCI	-1.20694236849775	-4.83507646873193	3.62813410023417	include_grey
LV3003047147	grey	0.216969397528745	ST8	62.3217	1	G-A	DCI	-2.49174960028491	-4.83507646873193	2.34332686844702	include_grey
LV3003047147	yellow	0.111098109069791	ST8	62.3217	1	G-A	DCI	-11.3811869558598	-4.83507646873193	-6.54611048712791	include_grey
LV3003047147	brown	0.00213233477655992	ST8	62.3217	1	G-A	DCI	-13.9305798877491	-4.83507646873193	-9.09550341901714	include_grey
LV3003047147	blue	0.00129153610450174	ST8	62.3217	1	G-A	DCI	0	-4.83507646873193	4.83507646873193	include_grey
LV3003047147	green	0.0017466075507188	ST8	62.3217	1	G-A	DCI	0	-4.83507646873193	4.83507646873193	include_grey
LV3003047148	grey	0.19479362608376	ST8	61.3767	1	G-A	DCI	-1.43006766127473	-3.13365874192611	1.70359108065139	include_grey
LV3003047148	turquoise	0.711361916499103	ST8	61.3767	1	G-A	DCI	-2.18992130503319	-3.13365874192611	0.943737436892924	include_grey
LV3003047148	yellow	0.0882705238805647	ST8	61.3767	1	G-A	DCI	-0.822837480695513	-3.13365874192611	2.3108212612306	include_grey
LV3003047148	brown	0.00163455925277291	ST8	61.3767	1	G-A	DCI	-14.3591260045533	-3.13365874192611	-11.2254672626271	include_grey
LV3003047148	blue	0.00156969579036129	ST8	61.3767	1	G-A	DCI	0	-3.13365874192611	3.13365874192611	include_grey
LV3003047148	green	0.00236967849343798	ST8	61.3767	1	G-A	DCI	0	-3.13365874192611	3.13365874192611	include_grey
LV3003047149	grey	0.202174597270308	ST8	60.4317	1	G-A	DCI	-1.59369908876339	-2.5343671974719	0.940668108708515	include_grey
LV3003047149	yellow	0.0878880654668231	ST8	60.4317	1	G-A	DCI	-11.2876308845699	-2.5343671974719	-8.75326368709804	include_grey
LV3003047149	turquoise	0.702143122836133	ST8	60.4317	1	G-A	DCI	-2.32487321149807	-2.5343671974719	0.209493985973828	include_grey
LV3003047149	green	0.00536209905862829	ST8	60.4317	1	G-A	DCI	0	-2.5343671974719	2.5343671974719	include_grey
LV3003047149	brown	0.000984291396034221	ST8	60.4317	1	G-A	DCI	0	-2.5343671974719	2.5343671974719	include_grey
LV3003047149	blue	0.00144782397207359	ST8	60.4317	1	G-A	DCI	0	-2.5343671974719	2.5343671974719	include_grey
LV3003047150	grey	0.19314243040016	ST8	59.5217933333333	1	G-A	DCI	-1.82782631628431	-4.77042080597741	2.9425944896931	include_grey
LV3003047150	turquoise	0.663499081382229	ST8	59.5217933333333	1	G-A	DCI	-1.85486867939507	-4.77042080597741	2.91555212658234	include_grey
LV3003047150	yellow	0.135603676635721	ST8	59.5217933333333	1	G-A	DCI	0.580221195970342	-4.77042080597741	5.35064200194776	include_grey
LV3003047150	blue	0.00471079098536976	ST8	59.5217933333333	1	G-A	DCI	-11.0167511367016	-4.77042080597741	-6.24633033072416	include_grey
LV3003047150	brown	0.00177229643619598	ST8	59.5217933333333	1	G-A	DCI	-14.5032998994539	-4.77042080597741	-9.73287909347645	include_grey
LV3003047150	green	0.00127172416032383	ST8	59.5217933333333	1	G-A	DCI	0	-4.77042080597741	4.77042080597741	include_grey
LV3003047152	grey	0.206317638615647	ST8	45.00002	1	G-A	DCI	-1.68750392605835	-0.736266952926114	-0.951236973132233	include_grey
LV3003047152	turquoise	0.693690573529044	ST8	45.00002	1	G-A	DCI	-1.81826140997356	-0.736266952926114	-1.08199445704745	include_grey
LV3003047152	yellow	0.0858026300285997	ST8	45.00002	1	G-A	DCI	-0.911836381524775	-0.736266952926114	-0.175569428598661	include_grey
LV3003047152	green	0.0132751104176411	ST8	45.00002	1	G-A	DCI	0	-0.736266952926114	0.736266952926114	include_grey
LV3003047152	blue	0.000549856644517679	ST8	45.00002	1	G-A	DCI	0	-0.736266952926114	0.736266952926114	include_grey
LV3003047152	brown	0.000364190764550671	ST8	45.00002	1	G-A	DCI	0	-0.736266952926114	0.736266952926114	include_grey
LV3003047153	grey	0.236339570363529	ST8	38.71393	1	G-A	DCI	-1.98298127549227	-0.759781506887272	-1.223199768605	include_grey
LV3003047153	turquoise	0.674715456590616	ST8	38.71393	1	G-A	DCI	-2.18075859945117	-0.759781506887272	-1.4209770925639	include_grey
LV3003047153	yellow	0.0799783675394558	ST8	38.71393	1	G-A	DCI	-0.394949166380189	-0.759781506887272	0.364832340507083	include_grey
LV3003047153	green	0.00793684111747957	ST8	38.71393	1	G-A	DCI	0	-0.759781506887272	0.759781506887272	include_grey
LV3003047153	brown	0.000474136121517137	ST8	38.71393	1	G-A	DCI	0	-0.759781506887272	0.759781506887272	include_grey
LV3003047153	blue	0.000555628267402895	ST8	38.71393	1	G-A	DCI	0	-0.759781506887272	0.759781506887272	include_grey
LV3003047154	turquoise	0.725925190812147	ST8	35.13012	1	G-A	DCI	-1.75547048130162	-3.78835284549099	2.03288236418938	include_grey
LV3003047154	yellow	0.0800644160155898	ST8	35.13012	1	G-A	DCI	-1.12319197708694	-3.78835284549099	2.66516086840405	include_grey
LV3003047154	grey	0.183675862940041	ST8	35.13012	1	G-A	DCI	-1.70668813209887	-3.78835284549099	2.08166471339213	include_grey
LV3003047154	green	0.00915266776131791	ST8	35.13012	1	G-A	DCI	0	-3.78835284549099	3.78835284549099	include_grey
LV3003047154	brown	0.00118186247090453	ST8	35.13012	1	G-A	DCI	-14.3564136369675	-3.78835284549099	-10.5680607914766	include_grey
LV3003047155	turquoise	0.54714731308666	ST8	30.9475	1	G-A	DCI	-2.60159331432261	1.58710417302939	-4.18869748735201	include_grey
LV3003047155	yellow	0.0520332710470637	ST8	30.9475	1	G-A	DCI	-0.149615524661867	1.58710417302939	-1.73671969769126	include_grey
LV3003047155	grey	0.399183492442034	ST8	30.9475	1	G-A	DCI	-3.53424596194099	1.58710417302939	-5.12135013497038	include_grey
LV3003047155	brown	0.00107243868922544	ST8	30.9475	1	G-A	DCI	0	1.58710417302939	-1.58710417302939	include_grey
LV3003047155	blue	0.000563484735016759	ST8	30.9475	1	G-A	DCI	14.2209756660724	1.58710417302939	12.633871493043	include_grey
LV3003047156	grey	0.295925477899006	ST8	27.1996666666667	1	G-A	DCI	-1.85857321820842	-2.59059846638613	0.732025248177711	include_grey
LV3003047156	turquoise	0.596949980621748	ST8	27.1996666666667	1	G-A	DCI	-1.31003272005817	-2.59059846638613	1.28056574632796	include_grey
LV3003047156	yellow	0.0945051890651853	ST8	27.1996666666667	1	G-A	DCI	1.84541888721914	-2.59059846638613	4.43601735360527	include_grey
LV3003047156	blue	0.00896880297211489	ST8	27.1996666666667	1	G-A	DCI	-0.540234537174805	-2.59059846638613	2.05036392921132	include_grey
LV3003047156	brown	0.000773172670009905	ST8	27.1996666666667	1	G-A	DCI	-13.6801692100945	-2.59059846638613	-11.0895707437084	include_grey
LV3003047156	green	0.00287737677193559	ST8	27.1996666666667	1	G-A	DCI	0	-2.59059846638613	2.59059846638613	include_grey
LV3003047158	grey	0.214159758396335	ST8	57.70646	1	G-A	DCI	-0.976925539531253	-2.69759585248001	1.72067031294876	include_grey
LV3003047158	turquoise	0.64123781340576	ST8	57.70646	1	G-A	DCI	-1.72050122784795	-2.69759585248001	0.977094624632063	include_grey
LV3003047158	yellow	0.13953523724588	ST8	57.70646	1	G-A	DCI	0.810118992873215	-2.69759585248001	3.50771484535323	include_grey
LV3003047158	blue	0.00242718446601942	ST8	57.70646	1	G-A	DCI	0	-2.69759585248001	2.69759585248001	include_grey
LV3003047158	brown	0.00113505077325334	ST8	57.70646	1	G-A	DCI	-14.2982673403741	-2.69759585248001	-11.6006714878941	include_grey
LV3003047158	green	0.00150495571275108	ST8	57.70646	1	G-A	DCI	0	-2.69759585248001	2.69759585248001	include_grey
LV3003047159	turquoise	0.694742203323581	ST8	56.7987933333333	1	G-A	DCI	-1.08019470314459	-5.72645180677709	4.6462571036325	include_grey
LV3003047159	yellow	0.0791334525684911	ST8	56.7987933333333	1	G-A	DCI	-11.0872759773185	-5.72645180677709	-5.36082417054137	include_grey
LV3003047159	grey	0.206977625641086	ST8	56.7987933333333	1	G-A	DCI	-1.55066550679	-5.72645180677709	4.17578629998708	include_grey
LV3003047159	green	0.017470714344937	ST8	56.7987933333333	1	G-A	DCI	0	-5.72645180677709	5.72645180677709	include_grey
LV3003047159	brown	0.00167600412190413	ST8	56.7987933333333	1	G-A	DCI	-14.9141228466324	-5.72645180677709	-9.1876710398553	include_grey
LV3003047160	turquoise	0.31703888802124	ST8	55.8911266666667	2	IG-D	DCI	0	0.396141380636276	-0.396141380636276	include_grey
LV3003047160	grey	0.627518350773075	ST8	55.8911266666667	2	IG-D	DCI	1.18842414190883	0.396141380636276	0.792282761272553	include_grey
LV3003047160	yellow	0.0554427612056848	ST8	55.8911266666667	2	IG-D	DCI	0	0.396141380636276	-0.396141380636276	include_grey
LV3003047161	turquoise	0.529627687467226	ST8	54.98346	2	IG-D	DCI	0	0.135152807426399	-0.135152807426399	include_grey
LV3003047161	grey	0.365495542737284	ST8	54.98346	2	IG-D	DCI	0.405458422279196	0.135152807426399	0.270305614852797	include_grey
LV3003047161	yellow	0.10487676979549	ST8	54.98346	2	IG-D	DCI	0	0.135152807426399	-0.135152807426399	include_grey
LV3003047162	grey	0.821206581352834	ST8	102.698	2	IG-D	DCI	-11.418357069934	-2.8545892674835	-8.56376780245049	include_grey
LV3003047162	turquoise	0.165143205362584	ST8	102.698	2	IG-D	DCI	0	-2.8545892674835	2.8545892674835	include_grey
LV3003047162	yellow	0.0058094657729027	ST8	102.698	2	IG-D	DCI	0	-2.8545892674835	2.8545892674835	include_grey
LV3003047162	brown	0.00784074751167987	ST8	102.698	2	IG-D	DCI	0	-2.8545892674835	2.8545892674835	include_grey
LV3003047164	grey	0.235798438166145	ST8	43.93302	1	G-A	DCI	-1.33963540352778	-0.333611886827482	-1.00602351670029	include_grey
LV3003047164	turquoise	0.684331749316308	ST8	43.93302	1	G-A	DCI	-2.08367638920224	-0.333611886827482	-1.75006450237475	include_grey
LV3003047164	yellow	0.0761420000207967	ST8	43.93302	1	G-A	DCI	1.7552523585926	-0.333611886827482	2.08886424542009	include_grey
LV3003047164	blue	0.00085786480050744	ST8	43.93302	1	G-A	DCI	0	-0.333611886827482	0.333611886827482	include_grey
LV3003047164	green	0.00286994769624307	ST8	43.93302	1	G-A	DCI	0	-0.333611886827482	0.333611886827482	include_grey
LV3003047166	grey	0.211789960369881	ST8	38.27343	1	G-A	DCI	-1.95512680416024	-3.28814931870458	1.33302251454435	include_grey
LV3003047166	turquoise	0.695461800968736	ST8	38.27343	1	G-A	DCI	-1.58007604792215	-3.28814931870458	1.70807327078244	include_grey
LV3003047166	yellow	0.0836470717745486	ST8	38.27343	1	G-A	DCI	-0.991888141060959	-3.28814931870458	2.29626117764363	include_grey
LV3003047166	green	0.00792051959489212	ST8	38.27343	1	G-A	DCI	0	-3.28814931870458	3.28814931870458	include_grey
LV3003047166	blue	0.000666006164685161	ST8	38.27343	1	G-A	DCI	0	-3.28814931870458	3.28814931870458	include_grey
LV3003047166	brown	0.000514641127256715	ST8	38.27343	1	G-A	DCI	-15.2018049190842	-3.28814931870458	-11.9136556003796	include_grey
LV3003047167	turquoise	0.615308582575453	ST8	34.67812	1	G-A	DCI	-2.20091029100767	-1.20311687588319	-0.997793415124482	include_grey
LV3003047167	yellow	0.112936881906565	ST8	34.67812	1	G-A	DCI	-0.312775640049438	-1.20311687588319	0.89034123583375	include_grey
LV3003047167	grey	0.269809061099402	ST8	34.67812	1	G-A	DCI	-2.29878157247564	-1.20311687588319	-1.09566469659246	include_grey
LV3003047167	brown	0.00194547441858033	ST8	34.67812	1	G-A	DCI	0	-1.20311687588319	1.20311687588319	include_grey
LV3003047168	grey	0.341821407285067	ST8	30.497	1	G-A	DCI	-3.30720180071723	-3.01782330333978	-0.289378497377446	include_grey
LV3003047168	turquoise	0.559954004258419	ST8	30.497	1	G-A	DCI	-1.65909624689492	-3.01782330333978	1.35872705644486	include_grey
LV3003047168	yellow	0.0854011683560536	ST8	30.497	1	G-A	DCI	-0.664505604596561	-3.01782330333978	2.35331769874322	include_grey
LV3003047168	blue	0.00562504640713456	ST8	30.497	1	G-A	DCI	0.442146674742769	-3.01782330333978	3.45996997808255	include_grey
LV3003047168	brown	0.0051093000901051	ST8	30.497	1	G-A	DCI	-12.9182828425728	-3.01782330333978	-9.90045953923297	include_grey
LV3003047168	green	0.0020890736032205	ST8	30.497	1	G-A	DCI	0	-3.01782330333978	3.01782330333978	include_grey
LV3003047169	grey	0.367340579903676	ST8	26.6703333333333	1	G-A	DCI	-2.23846460293621	-0.885569766366722	-1.35289483656948	include_grey
LV3003047169	turquoise	0.530397315029957	ST8	26.6703333333333	1	G-A	DCI	-2.16418066858598	-0.885569766366722	-1.27861090221926	include_grey
LV3003047169	yellow	0.092068833515833	ST8	26.6703333333333	1	G-A	DCI	0.167606134644128	-0.885569766366722	1.05317590101085	include_grey
LV3003047169	brown	0.00266716520221848	ST8	26.6703333333333	1	G-A	DCI	0	-0.885569766366722	0.885569766366722	include_grey
LV3003047169	blue	0.00725013131070338	ST8	26.6703333333333	1	G-A	DCI	-1.07837946132228	-0.885569766366722	-0.192809694955553	include_grey
LV3003047169	green	0.000275975037612727	ST8	26.6703333333333	1	G-A	DCI	0	-0.885569766366722	0.885569766366722	include_grey
LV3003061473	grey	0.557245642395866	ST13	117.088	2	IG-D	DCI	-1.25779231690037	-0.462111221803636	-0.795681095096734	include_grey
LV3003061473	turquoise	0.389357478494669	ST13	117.088	2	IG-D	DCI	-0.590652570314173	-0.462111221803636	-0.128541348510537	include_grey
LV3003061473	yellow	0.038722160333029	ST13	117.088	2	IG-D	DCI	0	-0.462111221803636	0.462111221803636	include_grey
LV3003061473	green	0.0146747187764367	ST13	117.088	2	IG-D	DCI	0	-0.462111221803636	0.462111221803636	include_grey
LV3003061474	grey	0.240366627779032	ST13	77.7798	4	IG-B	DCI	-1.7952399043149	-2.64329858321327	0.848058678898373	include_grey
LV3003061474	green	0.0245813001520249	ST13	77.7798	4	IG-B	DCI	-9.20587063906104	-2.64329858321327	-6.56257205584777	include_grey
LV3003061474	turquoise	0.690417065935853	ST13	77.7798	4	IG-B	DCI	-1.51821643253556	-2.64329858321327	1.12508215067771	include_grey
LV3003061474	yellow	0.0437541143801632	ST13	77.7798	4	IG-B	DCI	-0.697165940154863	-2.64329858321327	1.94613264305841	include_grey
LV3003061474	blue	0.000880891752927229	ST13	77.7798	4	IG-B	DCI	0	-2.64329858321327	2.64329858321327	include_grey
LV3003061475	turquoise	0.649157642988889	ST13	53.844	1	G-A	DCI	-1.89543587526133	-0.783492109874957	-1.11194376538637	include_grey
LV3003061475	yellow	0.0611256725471335	ST13	53.844	1	G-A	DCI	-0.334757852522248	-0.783492109874957	0.448734257352709	include_grey
LV3003061475	grey	0.27779984055963	ST13	53.844	1	G-A	DCI	-1.68726682159121	-0.783492109874957	-0.903774711716254	include_grey
LV3003061475	green	0.0110549245599946	ST13	53.844	1	G-A	DCI	0	-0.783492109874957	0.783492109874957	include_grey
LV3003061475	blue	0.000861919344352958	ST13	53.844	1	G-A	DCI	0	-0.783492109874957	0.783492109874957	include_grey
LV3003061476	grey	0.271401702185401	ST13	37.16	1	G-A	DCI	-1.67906608842746	-4.48695414713299	2.80788805870552	include_grey
LV3003061476	green	0.0171198540553173	ST13	37.16	1	G-A	DCI	-9.77647124336101	-4.48695414713299	-5.28951709622803	include_grey
LV3003061476	turquoise	0.631747868499016	ST13	37.16	1	G-A	DCI	-1.64104506129083	-4.48695414713299	2.84590908584216	include_grey
LV3003061476	yellow	0.0759387273563357	ST13	37.16	1	G-A	DCI	-0.714181744412106	-4.48695414713299	3.77277240272088	include_grey
LV3003061476	blue	0.00212961636751525	ST13	37.16	1	G-A	DCI	0	-4.48695414713299	4.48695414713299	include_grey
LV3003061476	brown	0.00166223153641456	ST13	37.16	1	G-A	DCI	-13.1109607453065	-4.48695414713299	-8.62400659817353	include_grey
LV3003061477	grey	0.159897890189585	ST13	16.726	3	IG-A	DCI	-1.66827931575819	-4.79156157694673	3.12328226118854	include_grey
LV3003061477	green	0.00827920960227664	ST13	16.726	3	IG-A	DCI	-9.49761759277605	-4.79156157694673	-4.70605601582932	include_grey
LV3003061477	turquoise	0.709902391918778	ST13	16.726	3	IG-A	DCI	-1.09461401455085	-4.79156157694673	3.69694756239588	include_grey
LV3003061477	yellow	0.0945976601600497	ST13	16.726	3	IG-A	DCI	-2.05118336277935	-4.79156157694673	2.74037821416739	include_grey
LV3003061477	blue	0.0236265753845448	ST13	16.726	3	IG-A	DCI	-1.78309699467806	-4.79156157694673	3.00846458226867	include_grey
LV3003061477	brown	0.00369627274476608	ST13	16.726	3	IG-A	DCI	-12.6545781811379	-4.79156157694673	-7.86301660419115	include_grey
LV3003061485	grey	0.194713905780985	ST13	75.7796	4	IG-B	DCI	-1.55132562647	-1.99322125005315	0.441895623583153	include_grey
LV3003061485	green	0.0432474298956405	ST13	75.7796	4	IG-B	DCI	-9.34837965969629	-1.99322125005315	-7.35515840964314	include_grey
LV3003061485	turquoise	0.706172294197241	ST13	75.7796	4	IG-B	DCI	-0.950003607201612	-1.99322125005315	1.04321764285154	include_grey
LV3003061485	yellow	0.049080361447657	ST13	75.7796	4	IG-B	DCI	-0.857198931369915	-1.99322125005315	1.13602231868324	include_grey
LV3003061485	blue	0.00669580229248643	ST13	75.7796	4	IG-B	DCI	0.747580324418893	-1.99322125005315	2.74080157447205	include_grey
LV3003061485	brown	9.02063859900151e-05	ST13	75.7796	4	IG-B	DCI	0	-1.99322125005315	1.99322125005315	include_grey
LV3003061486	turquoise	0.542592914206322	ST13	52.105	2	IG-D	DCI	-1.51339486341412	1.83046072268598	-3.3438555861001	include_grey
LV3003061486	grey	0.412894137624947	ST13	52.105	2	IG-D	DCI	-2.13166282703368	1.83046072268598	-3.96212354971967	include_grey
LV3003061486	yellow	0.0430994558295705	ST13	52.105	2	IG-D	DCI	10.9669005811917	1.83046072268598	9.13643985850575	include_grey
LV3003061486	green	0.00141349233916097	ST13	52.105	2	IG-D	DCI	0	1.83046072268598	-1.83046072268598	include_grey
LV3003061488	grey	0.223018684769222	ST13	35.041	1	G-A	DCI	-1.11793040451613	-4.73557695434214	3.617646549826	include_grey
LV3003061488	green	0.00693813896308721	ST13	35.041	1	G-A	DCI	-9.68175385716162	-4.73557695434214	-4.94617690281948	include_grey
LV3003061488	turquoise	0.686043708954756	ST13	35.041	1	G-A	DCI	-2.09131078179594	-4.73557695434214	2.64426617254619	include_grey
LV3003061488	yellow	0.0748007101026743	ST13	35.041	1	G-A	DCI	-0.824041981646835	-4.73557695434214	3.9115349726953	include_grey
LV3003061488	blue	0.00792096860998392	ST13	35.041	1	G-A	DCI	-1.60489687316784	-4.73557695434214	3.13068008117429	include_grey
LV3003061488	brown	0.00127778860027669	ST13	35.041	1	G-A	DCI	-13.0935278277644	-4.73557695434214	-8.35795087342231	include_grey
LV3003061489	turquoise	0.538262560327766	ST13	112.6068	2	IG-D	DCI	-0.478936502482417	-0.705364057581709	0.226427555099292	include_grey
LV3003061489	grey	0.405027603208222	ST13	112.6068	2	IG-D	DCI	-3.04788378542613	-0.705364057581709	-2.34251972784442	include_grey
LV3003061489	green	0.0432172494010625	ST13	112.6068	2	IG-D	DCI	0	-0.705364057581709	0.705364057581709	include_grey
LV3003061489	yellow	0.0125342870039235	ST13	112.6068	2	IG-D	DCI	0	-0.705364057581709	0.705364057581709	include_grey
LV3003061489	blue	0.000958300059025728	ST13	112.6068	2	IG-D	DCI	0	-0.705364057581709	0.705364057581709	include_grey
LV3003061492	grey	0.198970726460785	ST13	14.437	3	IG-A	DCI	-1.56409300703794	-3.11103569675342	1.54694268971549	include_grey
LV3003061492	green	0.00698812298281043	ST13	14.437	3	IG-A	DCI	-9.57472877358772	-3.11103569675342	-6.4636930768343	include_grey
LV3003061492	turquoise	0.64092241982537	ST13	14.437	3	IG-A	DCI	-1.12273972506419	-3.11103569675342	1.98829597168923	include_grey
LV3003061492	yellow	0.11803497651053	ST13	14.437	3	IG-A	DCI	-1.78335605843168	-3.11103569675342	1.32767963832175	include_grey
LV3003061492	blue	0.0235541711370003	ST13	14.437	3	IG-A	DCI	-1.84212285785239	-3.11103569675342	1.26891283890103	include_grey
LV3003061492	brown	0.0115295830835043	ST13	14.437	3	IG-A	DCI	-2.77917375854662	-3.11103569675342	0.331861938206806	include_grey
LV3003061500	grey	0.347861356643849	ST13	148.086	2	IG-D	DCI	-1.86595657159573	-0.646282104517769	-1.21967446707796	include_grey
LV3003061500	turquoise	0.570727111375214	ST13	148.086	2	IG-D	DCI	-2.16858178259974	-0.646282104517769	-1.52229967808197	include_grey
LV3003061500	yellow	0.0572630994593284	ST13	148.086	2	IG-D	DCI	1.66870789832954	-0.646282104517769	2.31499000284731	include_grey
LV3003061500	brown	0.0212965171056284	ST13	148.086	2	IG-D	DCI	-1.51186217124068	-0.646282104517769	-0.86558006672291	include_grey
LV3003061500	blue	0.000840523391961469	ST13	148.086	2	IG-D	DCI	0	-0.646282104517769	0.646282104517769	include_grey
LV3003061500	green	0.00201139202401942	ST13	148.086	2	IG-D	DCI	0	-0.646282104517769	0.646282104517769	include_grey
LV3003061501	green	0.0366646444756061	ST13	105.5872	4	IG-B	DCI	-9.46032522478009	-2.65868484222677	-6.80164038255332	include_grey
LV3003061501	grey	0.388305437041899	ST13	105.5872	4	IG-B	DCI	-1.77500489218078	-2.65868484222677	0.883679950045995	include_grey
LV3003061501	turquoise	0.54997463973506	ST13	105.5872	4	IG-B	DCI	-1.03564316647045	-2.65868484222677	1.62304167575632	include_grey
LV3003061501	yellow	0.0238933476544241	ST13	105.5872	4	IG-B	DCI	-1.02245092770255	-2.65868484222677	1.63623391452423	include_grey
LV3003061501	blue	0.00116193109301084	ST13	105.5872	4	IG-B	DCI	0	-2.65868484222677	2.65868484222677	include_grey
LV3003061503	grey	0.197217192283379	ST13	73.1472	4	IG-B	DCI	-1.23838908006583	-4.36587365020629	3.12748457014046	include_grey
LV3003061503	green	0.0300936910576348	ST13	73.1472	4	IG-B	DCI	-9.56129091934073	-4.36587365020629	-5.19541726913444	include_grey
LV3003061503	turquoise	0.727274907619487	ST13	73.1472	4	IG-B	DCI	-1.59354661478924	-4.36587365020629	2.77232703541705	include_grey
LV3003061503	yellow	0.0428436580798901	ST13	73.1472	4	IG-B	DCI	-1.13078705457895	-4.36587365020629	3.23508659562734	include_grey
LV3003061503	blue	0.0023024461777509	ST13	73.1472	4	IG-B	DCI	-12.671228232463	-4.36587365020629	-8.30535458225669	include_grey
LV3003061503	brown	0.000268104781858643	ST13	73.1472	4	IG-B	DCI	0	-4.36587365020629	4.36587365020629	include_grey
LV3003061504	turquoise	0.675570643339407	ST13	50.268	1	G-A	DCI	-2.01901163211854	-0.654980675996808	-1.36403095612173	include_grey
LV3003061504	grey	0.261952826313229	ST13	50.268	1	G-A	DCI	-0.522816383471152	-0.654980675996808	0.132164292525656	include_grey
LV3003061504	yellow	0.0571664033025109	ST13	50.268	1	G-A	DCI	-0.0780946883975431	-0.654980675996808	0.576885987599265	include_grey
LV3003061504	green	0.00531012704485255	ST13	50.268	1	G-A	DCI	0	-0.654980675996808	0.654980675996808	include_grey
LV3003061505	grey	0.192994034105908	ST13	32.81	1	G-A	DCI	-1.45043534697097	-5.21325550258438	3.76282015561341	include_grey
LV3003061505	turquoise	0.731215792900762	ST13	32.81	1	G-A	DCI	-2.30015336714181	-5.21325550258438	2.91310213544258	include_grey
LV3003061505	yellow	0.0665443570385231	ST13	32.81	1	G-A	DCI	-0.443798866368702	-5.21325550258438	4.76945663621568	include_grey
LV3003061505	blue	0.00355489854460342	ST13	32.81	1	G-A	DCI	-12.8028261387113	-5.21325550258438	-7.58957063612695	include_grey
LV3003061505	green	0.00431163437340514	ST13	32.81	1	G-A	DCI	0	-5.21325550258438	5.21325550258438	include_grey
LV3003061505	brown	0.00137928303679848	ST13	32.81	1	G-A	DCI	-14.2823192963135	-5.21325550258438	-9.06906379372911	include_grey
LV3003061506	grey	0.257392685165135	ST13	11.95	3	IG-A	DCI	-2.80515809572532	0.584611487420106	-3.38976958314542	include_grey
LV3003061506	turquoise	0.653321784679473	ST13	11.95	3	IG-A	DCI	-3.48991882944449	0.584611487420106	-4.0745303168646	include_grey
LV3003061506	yellow	0.0490714676070571	ST13	11.95	3	IG-A	DCI	-1.56021754821501	0.584611487420106	-2.14482903563512	include_grey
LV3003061506	brown	0.0337653767232757	ST13	11.95	3	IG-A	DCI	-1.6282168164222	0.584611487420106	-2.21282830384231	include_grey
LV3003061506	blue	0.00213031418525278	ST13	11.95	3	IG-A	DCI	12.9911802143277	0.584611487420106	12.4065687269076	include_grey
LV3003061506	green	0.00431837163980573	ST13	11.95	3	IG-A	DCI	0	0.584611487420106	-0.584611487420106	include_grey
LV3003061513	yellow	0.0975704449350746	ST13	138.493	2	IG-D	DCI	-0.237721633134159	-2.65696816538596	2.4192465322518	include_grey
LV3003061513	turquoise	0.637129064850503	ST13	138.493	2	IG-D	DCI	-2.0546790454457	-2.65696816538596	0.602289119940252	include_grey
LV3003061513	green	0.0102299517269768	ST13	138.493	2	IG-D	DCI	0	-2.65696816538596	2.65696816538596	include_grey
LV3003061513	grey	0.250233880926543	ST13	138.493	2	IG-D	DCI	0.196435093181472	-2.65696816538596	2.85340325856743	include_grey
LV3003061513	blue	0.00195056692736594	ST13	138.493	2	IG-D	DCI	0.405461798589831	-2.65696816538596	3.06242996397579	include_grey
LV3003061513	brown	0.00288609063353665	ST13	138.493	2	IG-D	DCI	-14.2513052055072	-2.65696816538596	-11.5943370401212	include_grey
LV3003061514	grey	0.236425605012018	ST13	100.6726	4	IG-B	DCI	-1.23487403383573	-2.38873355893989	1.15385952510416	include_grey
LV3003061514	green	0.0667414486105137	ST13	100.6726	4	IG-B	DCI	-9.31129428230668	-2.38873355893989	-6.92256072336679	include_grey
LV3003061514	turquoise	0.648944734372094	ST13	100.6726	4	IG-B	DCI	-1.58941954122511	-2.38873355893989	0.799314017714779	include_grey
LV3003061514	yellow	0.0389854742537305	ST13	100.6726	4	IG-B	DCI	-1.63206290886435	-2.38873355893989	0.75667065007554	include_grey
LV3003061514	blue	0.00874474772943203	ST13	100.6726	4	IG-B	DCI	-0.564750587407461	-2.38873355893989	1.82398297153243	include_grey
LV3003061514	brown	0.000157990022211961	ST13	100.6726	4	IG-B	DCI	0	-2.38873355893989	2.38873355893989	include_grey
LV3003061515	grey	0.233530384936794	ST13	71.0012	4	IG-B	DCI	-2.21564023263914	-4.90370059452305	2.68806036188391	include_grey
LV3003061515	green	0.0811615902957876	ST13	71.0012	4	IG-B	DCI	-9.25144540102358	-4.90370059452305	-4.34774480650053	include_grey
LV3003061515	turquoise	0.634107115639879	ST13	71.0012	4	IG-B	DCI	-0.864250546575689	-4.90370059452305	4.03945004794736	include_grey
LV3003061515	yellow	0.043006614650338	ST13	71.0012	4	IG-B	DCI	-1.41713146695444	-4.90370059452305	3.48656912756861	include_grey
LV3003061515	blue	0.00805939695552061	ST13	71.0012	4	IG-B	DCI	-1.52920194937297	-4.90370059452305	3.37449864515009	include_grey
