sample	module	module_abundance	OAP	MGI	MFI	DCI	MII	SRPI	tea_mode	n_taxa_input	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	n_taxa_in_module_sample	module_total_reads	core	age_kyr	state	state_label
LV7008886703	yellow	0.0794002228574197	588.783269604045	-13.8155105579643	0	-1.0981150236156	-3.10332442121573	-1.07777644478254	ko	76	74	70	55	0.988040759045701	0.945349523054081	0.813818211401957	76	49167	GeoB25202_R1	27.6855	1	G-A
LV7008886703	blue	0.0055924293073656	476.563841862255	-13.8155105579643	0	-1.51279350961664	-3.41678046054955	-1.15149323102561	ko	24	22	21	15	0.889691019347387	0.84897487727404	0.587352006930407	24	3463	GeoB25202_R1	27.6855	1	G-A
LV7008886703	brown	0.000943106761623306	117.028681506849	-13.8155105579643	0	0	13.3685275797089	-0.404303394602027	ko	3	3	2	3	1	0.736301369863014	1	3	584	GeoB25202_R1	27.6855	1	G-A
LV7008886703	green	0.00305056279573018	678.555388093444	-13.8155105579643	0	0	-14.791796684991	-1.62772983469875	ko	13	13	13	9	1	1	0.702488088935945	13	1889	GeoB25202_R1	27.6855	1	G-A
LV7008886704	grey	0.369361874353555	132.722258997458	-13.8155105579643	0	-1.9234776247284	-2.27893246747131	-0.936785595751457	ko	122	115	108	101	0.985420344554696	0.606765284795357	0.937176599500822	122	98562	GeoB25202_R2	53.875	1	G-A
LV7008886704	turquoise	0.578502795640899	390.902959418458	-13.8155105579643	0	-1.85420825778739	-3.004987011743	-0.899327948339457	ko	201	200	191	162	0.998542462913779	0.954421195828205	0.839619096974801	201	154370	GeoB25202_R2	53.875	1	G-A
LV7008886704	yellow	0.0431300685044445	581.53833375336	-13.8155105579643	0	-11.2725608846957	-3.02804809853495	-1.30220256199081	ko	46	44	42	30	0.969415240246763	0.948909549048571	0.689547310800243	46	11509	GeoB25202_R2	53.875	1	G-A
LV7008886704	blue	0.00120669754613182	-217	-13.8155105579643	0	0	-14.9141228466324	-0.3317941891592	ko	1	1	1	1	1	1	1	1	322	GeoB25202_R2	53.875	1	G-A
LV7008886704	green	0.00779856395496995	707.377183219178	-13.8155105579643	0	0	-14.7770842468919	-1.40561474441212	ko	13	13	12	8	1	0.941854877462758	0.561268620855358	13	2081	GeoB25202_R2	53.875	1	G-A
LV7008886705	turquoise	0.575860444326323	485.132140266515	-13.8155105579643	0	-2.03121371936658	-3.30667817830233	-0.865422956306844	ko	128	128	122	102	1	0.958378786607368	0.844298061592683	128	47668	GeoB25202_R1	59.738	2	IG-D
LV7008886705	grey	0.394396994334175	311.667994421965	-13.8155105579643	0	-1.57275025570151	-1.56970894385658	-0.755182922007933	ko	68	66	65	63	0.99304683431862	0.989585566820841	0.966612552455049	68	32647	GeoB25202_R1	59.738	2	IG-D
LV7008886705	yellow	0.0253693658866593	659.454685099846	-13.8155105579643	0	0	-14.7089712273385	-2.05557584026924	ko	8	8	7	7	1	0.94952380952381	0.93	8	2100	GeoB25202_R1	59.738	2	IG-D
LV7008886705	brown	0.00159464585573287	-224.714285714286	-13.8155105579643	0	0	0	1.01242667569772	ko	1	1	1	1	1	1	1	1	132	GeoB25202_R1	59.738	2	IG-D
LV7008886705	green	0.00277854959711031	820	-13.8155105579643	0	0	-14.6634293435499	-9.21034037197618	ko	2	2	2	1	1	1	0.556521739130435	2	230	GeoB25202_R1	59.738	2	IG-D
LV7008886706	green	0.0270390276031611	635.97349060619	-13.8155105579643	0	-9.14016394280209	-14.8223601102854	-1.18569833924517	ko	63	60	55	43	0.978371686571512	0.888399359161084	0.59885668511506	63	27464	GeoB25202_R1	79.0255	4	IG-B
LV7008886706	grey	0.410592714309202	398.068320515748	-13.8155105579643	0	-1.25647902593202	-2.25816216581284	-0.27587565919848	ko	389	359	337	312	0.983179313552941	0.951101317360675	0.917229754031929	389	417046	GeoB25202_R1	79.0255	4	IG-B
LV7008886706	turquoise	0.532926002026155	354.252096214922	-13.8155105579643	0	-1.4679534920016	-3.11559245547776	-0.649461866239367	ko	233	232	222	187	0.999179755478458	0.933715375151025	0.871044259951007	233	541302	GeoB25202_R1	79.0255	4	IG-B
LV7008886706	yellow	0.0283563236610198	629.267398518227	-13.8155105579643	0	-0.585634880574382	-3.04462727381229	-1.33817852736344	ko	74	72	68	53	0.987153669884036	0.842753975418374	0.7044996875217	74	28802	GeoB25202_R1	79.0255	4	IG-B
LV7008886706	blue	0.0008004198019724	755.424908424909	-13.8155105579643	0	0	-15.6435058756464	-2.05217308228511	ko	6	6	5	4	1	0.842558425584256	0.671586715867159	6	813	GeoB25202_R1	79.0255	4	IG-B
LV7008886706	brown	0.00028551259848954	620.137931034483	-13.8155105579643	0	-14.0805238306033	-14.9775832005496	-9.21034037197618	ko	2	2	2	2	1	1	1	2	290	GeoB25202_R1	79.0255	4	IG-B
LV7008886707	grey	0.503331827521897	344.737801730541	-13.8155105579643	0	-1.55784194282772	-1.9350313961572	-0.183366378503046	ko	280	275	262	249	0.996217901930861	0.980450429371152	0.949655839552434	280	286349	GeoB25202_R2	95.3875	4	IG-B
LV7008886707	green	0.0124132766866992	696.628069294502	-13.8155105579643	0	-10.0156667097066	-14.7890918576946	-1.43527181100676	ko	30	30	27	20	1	0.913338997451147	0.564004531294251	30	7062	GeoB25202_R2	95.3875	4	IG-B
LV7008886707	turquoise	0.46833137929398	314.763418811433	-13.8155105579643	0	-1.75662670465229	-2.74725181921442	-0.700606811478757	ko	212	211	201	172	0.999448274826694	0.924417404489617	0.899008020657792	212	266437	GeoB25202_R2	95.3875	4	IG-B
LV7008886707	yellow	0.015923516497424	594.408155139036	-13.8155105579643	0	-0.65016535798626	-2.84900865484528	-1.24796611349126	ko	38	37	35	30	0.981344519262612	0.954189204106414	0.836295396842919	38	9059	GeoB25202_R2	95.3875	4	IG-B
LV7008886708	green	0.0186353516490295	703.861985839515	-13.8155105579643	0	-9.63222110516353	-14.7636101729203	-1.48588245825954	ko	40	40	38	28	1	0.954258200421306	0.595044638378975	40	9969	GeoB25202_R1	109.6305	4	IG-B
LV7008886708	grey	0.626029299879802	351.771023105427	-13.8155105579643	0	-1.49030619582473	-1.85543065952113	-0.231661772610873	ko	269	264	246	239	0.996939339195867	0.946398124785381	0.940423117693605	269	334895	GeoB25202_R1	109.6305	4	IG-B
LV7008886708	turquoise	0.346274705533778	325.961772064222	-13.8155105579643	0	-1.20057318844943	-2.49883177832733	-0.671763706101926	ko	207	206	196	166	0.99869898510041	0.944477434679335	0.88273591017059	207	185240	GeoB25202_R1	109.6305	4	IG-B
LV7008886708	yellow	0.00833908152335448	559.702698538475	-13.8155105579643	0	-12.0081628367973	-2.67726805580329	-1.02026110561798	ko	20	20	19	16	1	0.97220354180677	0.848688634835239	20	4461	GeoB25202_R1	109.6305	4	IG-B
LV7008886708	blue	0.000444900560985959	820	-13.8155105579643	0	0	-14.1867843013242	-9.21034037197618	ko	2	1	1	1	0.483193277310924	0.483193277310924	0.483193277310924	2	238	GeoB25202_R1	109.6305	4	IG-B
LV7008886708	brown	0.000276660853050092	-244	0.796004565999653	-13.9183688456592	0	0	-4.60517018598809	module_completeness	1	1	0	1	1	0	1	1	148	GeoB25202_R1	109.6305	4	IG-B
LV7008886709	turquoise	0.556743531950144	500.047283428175	-13.8155105579643	0	-2.06817865656186	-3.59374330691428	-1.08990956681519	ko	192	192	183	153	1	0.950190311418685	0.773884083044983	192	115600	GeoB25202_R1	147.206	1	G-A
LV7008886709	yellow	0.0797356913059392	620.292147389674	-13.8155105579643	0	-11.5364447249102	-3.33001738901175	-1.13336770784346	ko	52	51	50	40	0.98924861077555	0.979826044938391	0.837641942498188	52	16556	GeoB25202_R1	147.206	1	G-A
LV7008886709	grey	0.358064112196344	371.757604092994	-13.8155105579643	0	-1.27955726432753	-2.1717194008913	-0.400164607434182	ko	135	132	127	122	0.989293448289776	0.975372240978116	0.946494142332576	135	74347	GeoB25202_R1	147.206	1	G-A
LV7008886709	blue	0.00242250862085573	454.604600965635	-13.8155105579643	0	-1.54044504094715	-14.6724184414338	-0.0753664765249056	ko	4	4	4	4	1	1	1	4	503	GeoB25202_R1	147.206	1	G-A
LV7008886709	green	0.00225876052322333	820	-13.8155105579643	0	0	-14.4572522169888	-9.21034037197618	ko	4	4	4	2	1	1	0.494669509594883	4	469	GeoB25202_R1	147.206	1	G-A
LV7008886709	brown	0.000775395403494577	-234.608695652174	-13.8155105579643	0	0	0	0.0147794011207723	ko	1	1	1	1	1	1	1	1	161	GeoB25202_R1	147.206	1	G-A
LV7008886714	grey	0.281123266837477	357.862128002733	-13.8155105579643	0	-4.60134979788194	-2.24940437011692	0.0981508598264637	ko	156	150	142	123	0.99872668135083	0.981730563511834	0.984671166165727	156	1061007	GeoB25202_R1	0.692	5	IG-C
LV7008886714	green	0.0115286274863083	671.953011631924	-13.8155105579643	0	-9.59471404368254	-14.7873549908616	-1.18175439645509	ko	55	53	48	37	0.990577095447128	0.924685711659121	0.598676196823792	55	43511	GeoB25202_R1	0.692	5	IG-C
LV7008886714	turquoise	0.699148951954999	339.277620158949	-13.8155105579643	0	-2.14046736668778	-1.76742863556025	-0.747132922343015	ko	222	221	211	177	0.999910183282949	0.832537299518287	0.908090212365375	222	2638707	GeoB25202_R1	0.692	5	IG-C
LV7008886714	yellow	0.00709957421101858	540.432968948035	-13.8155105579643	0	0.665032980083856	-2.83834201739039	-0.95596485965741	ko	54	54	51	37	1	0.952005971263295	0.588915842507931	54	26795	GeoB25202_R1	0.692	5	IG-C
LV7008886714	blue	0.00084336423637515	648.461177474403	-13.8155105579643	0	0	-3.79178534674485	-2.59995492990695	ko	17	15	15	9	0.925227772541627	0.925227772541627	0.368206094879045	17	3183	GeoB25202_R1	0.692	5	IG-C
LV7008886714	brown	0.000256215273821794	820	-13.8155105579643	0	0	-15.6072700271923	-9.21034037197618	ko	1	1	1	1	1	1	1	1	967	GeoB25202_R1	0.692	5	IG-C
LV7008886715	grey	0.276163883237691	512.589537061272	-13.8155105579643	0	-1.93993740287354	-1.47427678150001	-0.734778424455148	ko	420	397	379	354	0.97795328291279	0.951203623139906	0.92048278785445	420	224115	GeoB25202_R2	27.6855	1	G-A
LV7008886715	turquoise	0.646006488985606	301.479918009937	-13.8155105579643	0	-1.78022182673171	-2.5531141453964	-0.693502159910918	ko	232	231	221	186	0.99949833381974	0.960816628612521	0.884380251519782	232	524253	GeoB25202_R2	27.6855	1	G-A
LV7008886715	yellow	0.0682329282132863	540.663111500798	-13.8155105579643	0	-0.920121589660636	-2.95904361118618	-1.01850888675376	ko	76	74	70	55	0.988405901793293	0.960124970653568	0.834179112563885	76	55373	GeoB25202_R2	27.6855	1	G-A
LV7008886715	blue	0.00581125258616759	593.247412021134	-13.8155105579643	0	-1.23204482310462	-4.31287572288633	-0.950391562454612	ko	33	28	26	22	0.842027141645462	0.78392705682782	0.656912637828668	33	4716	GeoB25202_R2	27.6855	1	G-A
LV7008886715	brown	0.00110901766911595	92.2958333333334	-13.8155105579643	0	0	13.2906986922235	0.0301990083113601	ko	4	4	3	4	1	0.755555555555556	1	4	900	GeoB25202_R2	27.6855	1	G-A
LV7008886715	green	0.00267642930813317	770.53552097429	-13.8155105579643	0	0	-14.8293690900673	-2.07087159282372	ko	15	15	14	10	1	0.947974217311234	0.680478821362799	15	2172	GeoB25202_R2	27.6855	1	G-A
LV7008886717	turquoise	0.631443093878688	467.891074424681	-13.8155105579643	0	-2.2609743352742	-3.25775491892345	-0.813481030395172	ko	197	196	187	158	0.99848774839914	0.946299315548625	0.873600970361444	197	126963	GeoB25202_R2	59.738	2	IG-D
LV7008886717	grey	0.313376569120894	354.488501811093	-13.8155105579643	0	-1.56609299192373	-1.7326030399509	-0.809725313998094	ko	125	120	115	107	0.986224408823996	0.96832248849389	0.941660053959689	125	63010	GeoB25202_R2	59.738	2	IG-D
LV7008886717	green	0.0169345693994072	750.246121453901	-13.8155105579643	0	0	-14.8888426899593	-1.5987330727504	ko	21	21	19	14	1	0.895154185022027	0.662555066079295	21	3405	GeoB25202_R2	59.738	2	IG-D
LV7008886717	yellow	0.0366293990092904	618.481663018553	-13.8155105579643	0	0	-3.11105919297169	-1.06981296895434	ko	28	27	27	23	0.980991174473863	0.980991174473863	0.868431771894094	28	7365	GeoB25202_R2	59.738	2	IG-D
LV7008886717	blue	0.000561998925736567	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	1	1	1	1	1	1	1	1	113	GeoB25202_R2	59.738	2	IG-D
LV7008886717	brown	0.00105436966598365	215.75	-13.8155105579643	0	0	14.2209756660724	0.0147794011207723	ko	1	1	1	1	1	1	1	1	212	GeoB25202_R2	59.738	2	IG-D
LV7008886718	green	0.0207418439549313	626.496728687827	-13.8155105579643	0	-9.18936191445434	-14.8026258869767	-1.18968020499648	ko	51	50	46	36	0.990776216829857	0.891088406414077	0.583439761600681	51	14094	GeoB25202_R2	79.0255	4	IG-B
LV7008886718	grey	0.399791904588106	418.414885358499	-13.8155105579643	0	-1.48010255587626	-2.22900065669334	-0.266433684951931	ko	340	326	306	286	0.989431525784353	0.961904165915106	0.910854496663072	340	271657	GeoB25202_R2	79.0255	4	IG-B
LV7008886718	turquoise	0.541320331539847	356.248512690928	-13.8155105579643	0	-1.51186648530736	-2.72044921056589	-0.668615335525768	ko	224	223	214	179	0.999195269489567	0.94933188336845	0.887606878270917	224	367825	GeoB25202_R2	79.0255	4	IG-B
LV7008886718	yellow	0.0365094128589425	612.544267847393	-13.8155105579643	0	-0.689580524973371	-3.16773946580468	-0.834652869856193	ko	68	66	62	50	0.982465333763302	0.934537246049661	0.787487907126733	68	24808	GeoB25202_R2	79.0255	4	IG-B
LV7008886718	blue	0.000925686096754065	732.863194444444	-13.8155105579643	0	0	-14.9950212477754	-1.92245286428644	ko	5	4	4	3	0.834658187599364	0.834658187599364	0.572337042925278	5	629	GeoB25202_R2	79.0255	4	IG-B
LV7008886718	brown	0.000710820961418463	682.386128364389	-13.8155105579643	0	0	-2.1726834684201	-1.41766377505952	ko	3	3	3	3	1	1	1	3	483	GeoB25202_R2	79.0255	4	IG-B
LV7008886719	grey	0.552131968922435	346.558564117538	-13.8155105579643	0	-1.44731965483763	-2.34292146651514	-0.280258684080336	ko	204	202	190	187	0.998332964273628	0.974033516191972	0.938382348640259	204	239347	GeoB25202_R1	87.2825	2	IG-D
LV7008886719	turquoise	0.434389244652777	364.329313306674	-13.8155105579643	0	-2.09908595878803	-2.70077044023936	-0.681805434025265	ko	203	203	193	165	1	0.92323664673457	0.885670132656421	203	188306	GeoB25202_R1	87.2825	2	IG-D
LV7008886719	green	0.00391468433388082	751.926493710692	-13.8155105579643	0	0	-14.4547869230289	-2.18557929227143	ko	8	8	6	4	1	0.610489098408957	0.374779021803182	8	1697	GeoB25202_R1	87.2825	2	IG-D
LV7008886719	blue	0.00027220551054681	820	-13.8155105579643	0	0	-15.3195879547405	-9.21034037197618	ko	1	1	1	1	1	1	1	1	118	GeoB25202_R1	87.2825	2	IG-D
LV7008886719	yellow	0.00901507741709266	533.858859073175	-13.8155105579643	0	11.9614618273139	-2.72650176730302	-1.18588608284038	ko	15	15	15	13	1	1	0.896366427840328	15	3908	GeoB25202_R1	87.2825	2	IG-D
LV7008886719	brown	0.000276819163267943	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	1	1	1	1	1	1	1	1	120	GeoB25202_R1	87.2825	2	IG-D
LV7008886720	green	0.0182159725086512	666.120752118644	-13.8155105579643	0	-9.53783484840207	-14.7197651816597	-1.32020203418988	ko	49	48	44	33	0.992012012012012	0.924504504504505	0.566966966966967	49	16650	GeoB25202_R2	109.6305	4	IG-B
LV7008886720	grey	0.728237383114176	260.547149268691	-13.8155105579643	0	-1.64325800715817	-1.98587398797995	-0.37710762316902	ko	342	332	312	293	0.994868042900517	0.78600520106425	0.95343980842296	342	665633	GeoB25202_R2	109.6305	4	IG-B
LV7008886720	turquoise	0.244172803388937	322.498981252194	-13.8155105579643	0	-0.887329268920466	-2.76150565616397	-0.726071108620759	ko	213	212	202	171	0.999318941491697	0.93587744531369	0.846609493597154	213	223182	GeoB25202_R2	109.6305	4	IG-B
LV7008886720	yellow	0.00789577619188804	609.057732965644	-13.8155105579643	0	-1.67205150516209	-2.93884219246276	-1.08350784947727	ko	29	29	28	22	1	0.976167382568935	0.803935153110711	29	7217	GeoB25202_R2	109.6305	4	IG-B
LV7008886720	blue	0.000579847773548657	752.787037037037	-13.8155105579643	0	0	-15.1618669676449	-1.89498854293701	ko	4	4	4	3	1	1	0.764150943396226	4	530	GeoB25202_R2	109.6305	4	IG-B
LV7008886720	brown	0.000898217022798958	570.362971985384	-13.8155105579643	0	0	-15.5174865688134	-0.170640289192553	ko	2	2	2	2	1	1	1	2	821	GeoB25202_R2	109.6305	4	IG-B
LV7008886721	turquoise	0.566310592268841	512.132200256759	-13.8155105579643	0	-1.7233725226513	-3.5158377716878	-1.10073276457399	ko	210	209	200	167	0.999111894978454	0.953124315940234	0.799701046337818	210	159891	GeoB25202_R2	147.206	1	G-A
LV7008886721	yellow	0.0773045073635147	625.59550316087	-13.8155105579643	0	-2.2849813885758	-3.11012217163725	-1.19400443071354	ko	66	65	63	48	0.98959956015761	0.976037753138459	0.799642628058279	66	21826	GeoB25202_R2	147.206	1	G-A
LV7008886721	grey	0.340528019607704	344.578840538339	-13.8155105579643	0	-1.80997830624775	-2.53268085962562	-0.354454189238514	ko	168	162	151	146	0.981943751040107	0.958416541853886	0.926818106174072	168	96144	GeoB25202_R2	147.206	1	G-A
LV7008886721	green	0.0115535280408588	653.746893101633	-13.8155105579643	0	0	-14.6892150176389	-1.24390846511015	ko	21	21	19	14	1	0.904046597179644	0.582158185162477	21	3262	GeoB25202_R2	147.206	1	G-A
LV7008886721	blue	0.00142382534409112	820	-13.8155105579643	0	0	-2.26488322581003	-9.21034037197618	ko	3	3	3	3	1	1	1	3	402	GeoB25202_R2	147.206	1	G-A
LV7008886721	brown	0.00287952737499026	101.000160436387	-13.8155105579643	0	-13.4812498961479	-13.9832740134453	-0.422105521132854	ko	5	5	4	5	1	0.811808118081181	1	5	813	GeoB25202_R2	147.206	1	G-A
LV7008886726	green	0.0151322342626497	657.582222595266	-13.8155105579643	0	-9.50223330493377	-14.7925218263159	-1.13206609014074	ko	54	53	49	37	0.995827993346604	0.929321299048346	0.649742317236114	54	36673	GeoB25202_R2	0.692	5	IG-C
LV7008886726	turquoise	0.692020060226895	351.040097787823	-13.8155105579643	0	-3.82536494304605	-2.09868040843616	-0.74380543598278	ko	206	206	196	165	1	0.808668711451591	0.919689323074428	206	1677112	GeoB25202_R2	0.692	5	IG-C
LV7008886726	yellow	0.0055473442976321	522.089781442349	-13.8155105579643	0	-1.41147554775005	-2.835398776755	-0.733855226045324	ko	46	46	44	33	1	0.949419815531092	0.753272835465635	46	13444	GeoB25202_R2	0.692	5	IG-C
LV7008886726	grey	0.286650062595368	362.518529666489	-13.8155105579643	0	-6.15383316089491	-3.47297771983334	0.180203299284685	ko	136	131	121	107	0.998131559514436	0.971849597738295	0.979107438206873	136	694697	GeoB25202_R2	0.692	5	IG-C
LV7008886726	blue	0.000650298617455236	752.595	-13.8155105579643	0	0	-3.43372275915768	-2.68658643369055	ko	8	8	8	4	1	1	0.317258883248731	8	1576	GeoB25202_R2	0.692	5	IG-C
LV7008886727	grey	0.201587810599601	544.787320448355	-13.8155105579643	6.58118127851895	-1.82395244768906	-2.52037805521028	-0.738153326024739	ko	422	397	377	346	0.953884413022032	0.919491943439658	0.835901019401513	422	243280	GeoB25202_R1	16.4375	3	IG-A
LV7008886727	green	0.0071120855737273	716.554752034393	-13.8155105579643	0	-9.53716739280705	-14.8315817781191	-1.64894289769433	ko	22	22	22	15	1	1	0.75882558545963	22	8583	GeoB25202_R1	16.4375	3	IG-A
LV7008886727	turquoise	0.638578776104785	530.246706967933	-13.8155105579643	0	-1.20209791030475	-2.59186224688669	-1.04301446889358	ko	233	232	222	186	0.999394017250395	0.949642444225581	0.745523578178912	233	770649	GeoB25202_R1	16.4375	3	IG-A
LV7008886727	yellow	0.106514730046511	594.28336735152	-13.8155105579643	0	-2.3108336716135	-3.25476120991369	-1.07106566271444	ko	76	74	70	55	0.990750248941997	0.960713841175006	0.750847958675629	76	128544	GeoB25202_R1	16.4375	3	IG-A
LV7008886727	blue	0.0290457806845931	663.828247838048	-13.8155105579643	0	-2.04513400068963	-3.29965237626108	-1.63552608352198	ko	138	115	104	88	0.864890308960717	0.803041109177531	0.637035346475337	138	35053	GeoB25202_R1	16.4375	3	IG-A
LV7008886727	brown	0.0171608169907832	12.6547132436583	-2.03736490239721	-1.95820767686572	-1.58178638110359	-1.00977067154175	-0.664960947036181	ko	54	51	35	40	0.930854659584742	0.570835345243844	0.771801062288749	54	20710	GeoB25202_R1	16.4375	3	IG-A
LV7008886728	grey	0.33206542296461	203.564570425327	-13.8155105579643	0	-0.796484039688223	-2.22354671891805	-0.968945631264012	ko	180	171	160	149	0.984098199314719	0.675402784865495	0.941614420062696	180	109736	GeoB25202_R2	50.3555	1	G-A
LV7008886728	turquoise	0.611647224365667	377.731712946705	-13.8155105579643	0	-2.69238350820462	-2.6419364619453	-0.896415607927643	ko	206	205	195	164	0.999252948626613	0.936441264941027	0.858119607377503	206	202128	GeoB25202_R2	50.3555	1	G-A
LV7008886728	yellow	0.0542478023391282	570.873542186489	-13.8155105579643	0	-0.779391223995893	-3.01780935217184	-0.829714971469617	ko	59	57	54	42	0.973001617671668	0.943827745858203	0.804819545936297	59	17927	GeoB25202_R2	50.3555	1	G-A
LV7008886728	green	0.00111963445448081	820	-13.8155105579643	0	0	-14.9195136952673	-9.21034037197618	ko	3	3	3	2	1	1	0.651351351351351	3	370	GeoB25202_R2	50.3555	1	G-A
LV7008886728	blue	0.000919915876113961	637.142857142857	-13.8155105579643	0	-15.6072700271923	-14.9141228466324	-9.21034037197618	ko	1	1	1	1	1	1	1	1	304	GeoB25202_R2	50.3555	1	G-A
LV7008886730	green	0.0290848829403176	674.755021221249	-13.8155105579643	0	-9.2946851313605	-14.6722180276751	-1.63049593761959	ko	57	56	51	40	0.995835619976111	0.898569906704975	0.471575685185783	57	30977	GeoB25202_R1	75.351	4	IG-B
LV7008886730	grey	0.369101126232918	419.809101773151	-13.8155105579643	0	-1.56153927520406	-2.00934254289628	-0.386767716910587	ko	459	422	400	371	0.972969604159618	0.950568920386759	0.915495035778517	459	393113	GeoB25202_R1	75.351	4	IG-B
LV7008886730	turquoise	0.565734163963363	339.572508464154	-13.8155105579643	0	-0.964586638525363	-2.74087607587607	-0.667095556323724	ko	234	233	223	188	0.998906293047078	0.956135546637722	0.876182083121728	234	602538	GeoB25202_R1	75.351	4	IG-B
LV7008886730	yellow	0.0336480275666515	620.643706141855	-13.8155105579643	0	-0.787522125318314	-3.20180124279337	-1.15937484308567	ko	75	73	69	54	0.982643636465106	0.955632446912409	0.813851605882189	75	35837	GeoB25202_R1	75.351	4	IG-B
LV7008886730	brown	0.00111449643445644	678.314069081719	-13.8155105579643	0	0	-15.347282884583	-0.723893644382783	ko	3	3	3	3	1	1	1	3	1187	GeoB25202_R1	75.351	4	IG-B
LV7008886730	blue	0.0013173028622935	486.413491563082	-13.8155105579643	0	11.6931064572651	-14.8463002502936	-1.3008367925649	ko	9	9	9	6	1	1	0.608695652173913	9	1403	GeoB25202_R1	75.351	4	IG-B
LV7008886731	grey	0.521976233279629	359.460770701655	-13.8155105579643	0	-1.23303860318333	-1.89536594679209	-0.20626495049902	ko	210	209	198	193	0.999145923872024	0.976212986724082	0.943158254347843	210	251734	GeoB25202_R2	87.2825	2	IG-D
LV7008886731	turquoise	0.460046322503323	300.653136053002	-13.8155105579643	0	-2.00339961825547	-2.20775782528953	-0.641427096531677	ko	200	199	189	161	0.999445613813681	0.929692112842378	0.899133264523341	200	221867	GeoB25202_R2	87.2825	2	IG-D
LV7008886731	yellow	0.01134631773422	651.021421634544	-13.8155105579643	0	-0.454736157114947	-3.0618579680752	-1.57929555448582	ko	23	23	22	18	1	0.979349415204678	0.815423976608187	23	5472	GeoB25202_R2	87.2825	2	IG-D
LV7008886731	brown	0.00121301094198075	518.6	-13.8155105579643	0	0	-15.6072700271923	0.0147794011207723	ko	1	1	1	1	1	1	1	1	585	GeoB25202_R2	87.2825	2	IG-D
LV7008886731	green	0.00541811554084737	723.772577092511	-13.8155105579643	0	0	-14.9588408011625	-2.02323148589627	ko	10	10	9	7	1	0.958668197474168	0.694986605434367	10	2613	GeoB25202_R2	87.2825	2	IG-D
LV7008886739	grey	0.20434609159764	565.150856690949	-13.8155105579643	7.07371113406875	-1.25498677690502	-2.37109065791748	-0.893056802012537	ko	533	484	461	428	0.941418905577788	0.907596770739765	0.838431311476778	533	359587	GeoB25202_R2	16.4375	3	IG-A
LV7008886739	green	0.00881856866185978	704.302874019219	-13.8155105579643	0	-9.73033450000434	-14.8148513578076	-1.65543590092802	ko	36	36	33	23	1	0.964557288310349	0.73095759762856	36	15518	GeoB25202_R2	16.4375	3	IG-A
LV7008886739	turquoise	0.650740241496258	500.867083367052	-13.8155105579643	0	-1.63183324074411	-2.72529809647703	-1.03081962592975	ko	233	232	222	186	0.999379969522445	0.947646722352972	0.742709183873968	233	1145105	GeoB25202_R2	16.4375	3	IG-A
LV7008886739	yellow	0.103250788772606	590.197116582072	-13.8155105579643	0	-2.3409036922231	-3.20234913938667	-1.11270497365623	ko	76	74	70	55	0.988474874786725	0.95619461720513	0.739534371732071	76	181690	GeoB25202_R2	16.4375	3	IG-A
LV7008886739	blue	0.0270387612405779	638.850979341955	-13.8155105579643	0	-1.99691761107002	-3.33716303713133	-1.5736155264403	ko	133	110	99	85	0.831799075241698	0.768053804119378	0.608196721311475	133	47580	GeoB25202_R2	16.4375	3	IG-A
LV7008886739	brown	0.00580554823105809	85.9231318337363	-13.8155105579643	10.9161912943305	-2.3764549415605	-0.534121939109203	-0.723540179613911	ko	36	33	22	25	0.910826155050901	0.531421299921692	0.69234534064213	36	10216	GeoB25202_R2	16.4375	3	IG-A
LV7008886740	grey	0.256270455488345	403.06008333259	-13.8155105579643	0	-1.8187763283557	-2.2671312780393	-0.57516738722268	ko	218	208	195	179	0.977065824581039	0.953092366267276	0.925781210964435	218	100069	GeoB25202_R1	43.105	1	G-A
LV7008886740	turquoise	0.580439047126372	382.453808245966	-13.8155105579643	0	-2.10294267525746	-2.77030589122747	-0.719101573428645	ko	220	219	209	174	0.999254360227839	0.942303365085528	0.843684784095371	220	226651	GeoB25202_R1	43.105	1	G-A
LV7008886740	yellow	0.064722573639758	582.427771906871	-13.8155105579643	0	-1.30884793357199	-3.44856491072212	-0.947136447679641	ko	71	69	65	51	0.986072092747201	0.952478930083488	0.786293673089859	71	25273	GeoB25202_R1	43.105	1	G-A
LV7008886740	blue	0.00231508750723465	546.622983870968	-13.8155105579643	0	0	-14.5450451359766	-9.21034037197618	ko	6	6	5	3	1	0.714601769911505	0.548672566371681	6	904	GeoB25202_R1	43.105	1	G-A
LV7008886740	green	0.0962528362382901	416.150149636021	-13.8155105579643	0	0	-14.9131246101006	0.516812068605266	ko	13	13	12	9	1	0.997232938672343	0.986829852334708	13	37585	GeoB25202_R1	43.105	1	G-A
LV7008886741	turquoise	0.483773377337734	358.284727623791	-13.8155105579643	0	-12.2823912804645	-3.13851002326731	-0.658400660330335	ko	49	49	48	43	1	0.986185332575327	0.942183058555998	49	17590	GeoB25202_R1	58.997	2	IG-D
LV7008886741	grey	0.457563256325633	252.6770218949	-13.8155105579643	0	-0.189464444306335	-1.09754690653524	-1.02276982372169	ko	33	32	29	28	0.983831219570836	0.872032217346878	0.898719721103564	33	16637	GeoB25202_R1	58.997	2	IG-D
