state	module	index	analysis_set	n	median_centered	mean_centered	p_value	status	q_value	direction
4	blue	MFI	exclude_grey	33	0	0.0843537505797528	1	ok	1	no_call
4	brown	MFI	exclude_grey	24	0	-0.892675871886397	0.371093369522698	ok	0.390624599497576	no_call
3	green	DCI	exclude_grey	30	-2.6719824838204	-1.95784850766883	0.0143798288568261	ok	0.0229176622248754	depleted
3	turquoise	DCI	exclude_grey	32	1.68207619745092	1.14371994831008	0.00117753701884045	ok	0.00353261105652136	enriched
3	yellow	DCI	exclude_grey	32	1.59368380951427	0.695965922255255	0.0180098339335279	ok	0.025425647906157	enriched
3	blue	DCI	exclude_grey	31	1.6183711860504	1.5624089784529	0.000220798330022218	ok	0.000883193320088873	enriched
3	brown	DCI	exclude_grey	32	0.206656981564473	-1.51778659250206	0.483171818722255	ok	0.552196364254006	no_call
5	green	DCI	exclude_grey	13	-6.46196978701063	-6.97896808564159	0.00166169445798351	ok	0.00362551518105493	depleted
5	turquoise	DCI	exclude_grey	13	0.743686758948178	0.346737134986458	0.2634941841412	ok	0.31619302096944	no_call
5	yellow	DCI	exclude_grey	13	2.27329290118242	2.56841583966548	0.00333335402513658	ok	0.0061538843540983	enriched
5	blue	DCI	exclude_grey	13	2.88122274763605	4.60771702576163	0.00166169445798351	ok	0.00362551518105493	enriched
5	brown	DCI	exclude_grey	4	0.0300969333914669	-1.76768122300889		insufficient_n		no_call
2	turquoise	DCI	exclude_grey	51	-1.28192274788134	-1.98313147004442	0.000735508052122336	ok	0.00252174189299087	depleted
2	green	DCI	exclude_grey	26	0.655230286354134	1.41045102744936	0.00164330586388204	ok	0.00362551518105493	enriched
1	turquoise	DCI	exclude_grey	75	1.2844556530232	0.986346860168028	0.0019545916489667	ok	0.0039091832979334	enriched
1	yellow	DCI	exclude_grey	75	2.45649119409222	1.94180935897911	3.1504123126974e-07	ok	2.52032985015792e-06	enriched
1	green	DCI	exclude_grey	67	2.73700351602167	1.80975515350178	3.02128175561751e-06	ok	1.45021524269641e-05	enriched
1	blue	DCI	exclude_grey	66	0.540459041008869	-0.333449413151332	0.74458162313672	ok	0.74458162313672	no_call
1	brown	DCI	exclude_grey	60	-7.84842527494477	-5.31429417421112	5.66770258022037e-07	ok	3.40062154813222e-06	depleted
2	yellow	DCI	exclude_grey	47	0.718348808603752	1.34337255297746	0.0152784414832503	ok	0.0229176622248754	enriched
2	blue	DCI	exclude_grey	14	2.69329383906286	2.0290270180344	0.0100578003666	ok	0.0172419434855999	enriched
2	brown	DCI	exclude_grey	18	0.22609743352742	-1.50427277687999	0.518046489798098	ok	0.565141625234289	no_call
4	green	DCI	exclude_grey	43	-5.00615550749736	-4.59454764975223	1.27230033263297e-07	ok	1.52676039915957e-06	depleted
4	turquoise	DCI	exclude_grey	43	2.557617741347	2.3804693491875	6.53379347487874e-08	ok	1.52676039915957e-06	enriched
4	yellow	DCI	exclude_grey	43	1.85715390203573	0.90738133037281	0.0556354955191581	ok	0.0702764153926208	no_call
4	blue	DCI	exclude_grey	33	2.85531325293787	2.39599839055426	0.024363601550282	ok	0.0324848020670427	enriched
4	brown	DCI	exclude_grey	24	1.85529934209493	-0.95333238208493	0.657869068133222	ok	0.686472071095536	no_call
3	green	MII	exclude_grey	30	-9.6756778869161	-9.47517118708511	1.82537145636121e-06	ok	4.38089149526691e-06	depleted
3	turquoise	MII	exclude_grey	32	2.37161516303806	2.47288287663378	1.1099335898159e-06	ok	3.32980076944769e-06	enriched
3	yellow	MII	exclude_grey	32	2.0009289152209	2.01962503125198	1.34034711676197e-06	ok	3.57425897803191e-06	enriched
3	blue	MII	exclude_grey	31	1.7135017613486	0.130946612757108	0.046695759239266	ok	0.0560349110871192	no_call
3	brown	MII	exclude_grey	32	3.70711639853373	4.26361054889809	8.34288912027683e-07	ok	2.86041912695206e-06	enriched
5	green	MII	exclude_grey	13	-8.52539809361054	-8.08443289128919	0.00166169445798351	ok	0.00249254168697527	depleted
5	turquoise	MII	exclude_grey	13	3.69140053423002	3.60392849967655	0.00210524537077069	ok	0.00280699382769425	enriched
5	yellow	MII	exclude_grey	13	3.42342940418551	3.74394456382833	0.00210524537077069	ok	0.00280699382769425	enriched
5	blue	MII	exclude_grey	13	2.35635818350851	0.289328007419521	0.674986713970489	ok	0.674986713970489	no_call
5	brown	MII	exclude_grey	4	-1.17738572163885	1.45350341618557		insufficient_n		no_call
2	turquoise	MII	exclude_grey	51	4.10520496808664	3.48256635967237	2.66446265998527e-06	ok	5.8133730763315e-06	enriched
2	green	MII	exclude_grey	26	-4.87018985638145	-5.43411659954877	8.80366976890794e-06	ok	1.76073395378159e-05	depleted
1	turquoise	MII	exclude_grey	75	2.79151471329389	3.20580842126662	4.51102928180328e-12	ok	5.41323513816393e-11	enriched
1	yellow	MII	exclude_grey	75	2.31920991874004	2.93763217274317	1.01755339548108e-11	ok	8.14042716384864e-11	enriched
1	green	MII	exclude_grey	67	-7.89039569045512	-8.43121352674914	1.14534011850669e-12	ok	2.74881628441606e-11	depleted
1	blue	MII	exclude_grey	66	-1.66098857943592	-2.38275906194603	0.00122768363178114	ok	0.00210460051162482	depleted
1	brown	MII	exclude_grey	60	4.44793094710303	4.35658933049827	0.0013460422895383	ok	0.00215366766326129	enriched
2	yellow	MII	exclude_grey	47	-0.564507660452875	-0.585013292132593	0.449274950356963	ok	0.490118127662141	no_call
2	blue	MII	exclude_grey	14	-4.96088279357568	-4.14644103054209	0.0170556294065931	ok	0.0215439529346439	depleted
2	brown	MII	exclude_grey	18	1.92293335778127	2.73455257793326	0.191378953258895	ok	0.218718803724451	no_call
4	green	MII	exclude_grey	43	-7.0487066776785	-6.99804122915585	1.16059948351433e-08	ok	4.64239793405731e-08	depleted
4	turquoise	MII	exclude_grey	43	4.80201159931238	4.73719715246437	1.16059948351433e-08	ok	4.64239793405731e-08	enriched
4	yellow	MII	exclude_grey	43	4.61951095498861	4.68196375611152	1.16059948351433e-08	ok	4.64239793405731e-08	enriched
4	blue	MII	exclude_grey	33	-4.94197365429596	-2.85199084395261	0.000307022619753351	ok	0.000566810990313879	depleted
4	brown	MII	exclude_grey	24	-0.76554620417911	-0.416352015192731	0.483927304446146	ok	0.504967622030761	no_call
3	green	SRPI	exclude_grey	30	-0.427643271966577	-0.632110498100119	0.000998552328793852	ok	0.00239652558910524	depleted
3	turquoise	SRPI	exclude_grey	32	0.257512507382301	0.617452471996801	8.34288912027683e-07	ok	4.00458677773288e-06	enriched
3	yellow	SRPI	exclude_grey	32	0.114044684716792	0.346858599831699	0.00303883523950686	ok	0.00455825285926029	enriched
3	blue	SRPI	exclude_grey	31	-0.476866206132695	-1.12111880910611	2.86597665957049e-05	ok	9.82620568995595e-05	depleted
3	brown	SRPI	exclude_grey	32	0.478973571278811	0.714376366461909	1.21991748750417e-06	ok	4.87966995001667e-06	enriched
5	green	SRPI	exclude_grey	13	-0.020813005194023	0.298114851555135	0.779828432640187	ok	0.779828432640187	no_call
5	turquoise	SRPI	exclude_grey	13	0.390083991866589	0.736674907709269	0.00265508212648921	ok	0.00424813140238274	enriched
5	yellow	SRPI	exclude_grey	13	0.547222275885843	0.801291661734797	0.00210524537077069	ok	0.00360899206417832	enriched
5	blue	SRPI	exclude_grey	13	-0.722876547321335	-1.04486641272564	0.0210979717247784	ok	0.0266500695470885	depleted
5	brown	SRPI	exclude_grey	4	-2.84950911950551	-2.57144877688906		insufficient_n		no_call
2	turquoise	SRPI	exclude_grey	51	1.05095414349468	1.3908257365932	6.57048011974777e-07	ok	3.94228807184866e-06	enriched
2	green	SRPI	exclude_grey	26	-1.18624412582374	-2.12198579574534	0.0137548063929785	ok	0.0183397418573047	depleted
1	turquoise	SRPI	exclude_grey	75	1.2089313775926	1.34576339849118	2.43444039728092e-11	ok	5.8426569534742e-10	enriched
1	yellow	SRPI	exclude_grey	75	1.15202192035164	1.16741685360844	1.19827850585891e-07	ok	9.58622804687131e-07	enriched
1	green	SRPI	exclude_grey	67	-0.596450290183738	-1.39835152558076	0.00142809015918618	ok	0.00311583307458803	depleted
1	blue	SRPI	exclude_grey	66	-0.636385444302483	-2.0178204759124	6.53663288404738e-05	ok	0.000196098986521421	depleted
1	brown	SRPI	exclude_grey	60	0.914833013009795	0.639619745277627	0.00196445557803079	ok	0.00360899206417832	enriched
2	yellow	SRPI	exclude_grey	47	0.645364786490881	0.856495568762281	0.000488797859475779	ok	0.00130346095860208	enriched
2	blue	SRPI	exclude_grey	14	-4.63982603314982	-2.7763984525776	0.0516462183078041	ok	0.0619754619693649	no_call
2	brown	SRPI	exclude_grey	18	-0.543364753642051	-0.952566404034166	0.295926599541194	ok	0.338201828047078	no_call
4	green	SRPI	exclude_grey	43	-0.204216281552799	0.316199332861877	0.381337778954303	ok	0.416004849768331	no_call
4	turquoise	SRPI	exclude_grey	43	0.448297680673301	1.00424684525981	1.24577906017389e-08	ok	1.49493487220867e-07	enriched
4	yellow	SRPI	exclude_grey	43	0.14952336561268	0.675434398318698	0.00159073633461782	ok	0.00318147266923564	enriched
4	blue	SRPI	exclude_grey	33	-0.432787985621996	-1.71624818618969	0.00401831351522749	ok	0.00567291319796822	depleted
4	brown	SRPI	exclude_grey	24	0.309038479454805	-1.21611144344487	0.617075077451974	ok	0.643904428645538	no_call
