sample	MEbrown	MEgrey60	MEpurple	MEsalmon	MEmidnightblue	MEyellow	MElightyellow	MEred	MEmagenta	MElightcyan	MEgreenyellow	MEtan	MEblack	MEgreen	MEturquoise	MEpink	MEblue	MEcyan	MElightgreen	MEgrey
LV3003061539	-0.00576161803757402	-0.0531698389708544	0.0324938840076978	-0.00655796236293813	0.00978376210126992	0.00882863412476481	0.0150371784803729	0.0254299781702381	-0.0328425156278145	-0.00997216493232118	0.00957059233057432	-0.00169679598919039	0.0187204465790145	0.0527464437459721	0.0274074418486217	-0.0581277299356339	0.00518037103758512	-0.00906119394620119	0.0129067090418812	0.0241157687729053
LV3003061527	0.0592141525256024	-0.0089500463950589	0.103897621384168	0.0605037121095752	0.0874683332129441	0.0782489252117035	0.0934057053681564	0.106863328214197	-0.012870985581288	0.060170854027301	0.0679174020668721	0.0564949386334892	-0.0582842767042087	-0.129599004191536	-0.184404184603095	-0.00152971015231932	0.0956789038655891	0.0553717184544301	0.00835641092160015	0.10929297220087
LV3003061513	0.00543125448363001	-0.0455863644263015	0.0290413373790998	-5.07077124916089e-05	0.0173217976575038	0.0180009183550824	0.0171054949404837	0.0235104908614711	-0.0193717972423693	-0.00316591546253735	0.0110916132129078	0.00121431418979607	0.00930434065457931	0.0374676020340747	0.0318629678939014	-0.0509532681240824	0.016084153259759	0.00725683486063177	-0.0235123414990103	0.0104897391098606
LV3003061500	0.0607583086384286	-0.0739980193950929	-0.017542080114547	-0.0342815030201089	0.0263463279094986	-0.00571611970069876	0.0210829438521837	0.0273433889498048	-0.0616406202918482	-0.0389695446315237	-0.0169673673902656	-0.0300352584321473	0.0308277581108167	0.0481185976486386	0.0439481156480577	-0.066820448369082	-0.0372430053992732	-0.0453092758076836	-0.0181817207538122	-0.040166928792519
LV7008886714	-0.0307252088925774	-0.0576861915827347	-0.047342410210403	-0.0394163138877141	-0.0358261365675219	-0.0313137017421264	-0.0242762178975159	-0.0323679284812183	0.126081159531673	-0.0511542933947739	0.0101993794504231	0.0556538604024916	-0.0924997007776975	0.0433359810010724	0.0887127976855889	0.10579563600179	-0.0429266050103817	-0.0578780759986303	-0.0862736020923708	0.00333083874758724
LV7008886690	0.207680047601747	-0.0511630098614683	0.0422019629301254	0.00454690081998504	0.048661761630229	0.020713094222195	0.0347409825344065	0.0681778576133667	-0.049914055675584	0.00164294362126931	0.0151802748763513	0.00541150857081369	-0.087596731750315	-0.129020329951571	-0.0443136837278153	-0.049714042083556	0.0212766476145951	0.00372726923192057	-0.0413942254050225	0.054988030955951
LV7008886751	0.215322312390116	-0.0868665802493633	-0.0301949862824768	-0.0427811658804211	-0.0237528413610358	-0.00760238488851743	-0.0367360406479025	0.0272564781687841	-0.0758694798697568	-0.0478597493251992	-0.0320095092053252	-0.037794670079713	-0.0171604500474515	0.0374963327675081	0.0126628362444944	-0.0546870326583612	-0.0413293354848486	-0.0561054557564351	-0.0834731319793878	-0.00708642147349886
LV7008886727	0.0563435500274309	-0.0818764998871333	-0.169926900531426	-0.127532648769751	-0.131487687099476	-0.120944241667441	-0.125217042324521	-0.147945141624307	-0.0738136427043408	-0.136350505181737	-0.11852063406054	-0.115229644684549	0.100282105452211	0.0634537607440335	0.0234260034866858	0.162234879289	0.16679854664135	0.123420718173005	0.0651538598290164	-0.0488593908166568
LV7008886703	-0.0660587581723243	0.136795505546028	0.197420216819041	0.224941717495549	-0.0573048836726752	-0.0528491114899196	-0.0563155599726372	-0.0825865570237404	-0.0794135900335758	-0.0900282731783722	-0.0675674336209578	-0.0745995521292493	0.10479511242148	0.0449621136727133	0.0203683885097143	0.0263419033509882	-0.087082647009568	0.0979647196727296	0.142666608404865	-0.0757495764942583
LV7008886776	-0.0883926117350889	0.0942478869742895	0.118007430472333	0.12008392304851	-0.0975518584691867	-0.0797806743129002	-0.0917660554097243	-0.0986367263659234	-0.0127379533429863	-0.0739035813906136	-0.0801579385264602	-0.0826128829511988	0.0894287611775027	0.0502581828281944	0.0279106400665882	0.115706695694517	-0.102988851192563	0.0494644285530125	0.106000339091914	-0.110817798046475
LV7008886740	-0.033231140240448	0.0409999015629342	-0.0288469714218017	0.00187682925146143	-0.00145897405098483	-0.0123339286914978	-0.00613314685787053	0.00660763058406505	-0.0428875206598321	-0.0412338068025389	-0.025880598044882	-0.0320115168950617	0.0376036413211781	0.0688998228813235	0.0388485523411367	-0.00266054889364976	-0.0312907258982885	-0.0372960928977096	0.0195512804275765	-0.0367589492102105
LV7008886221	-0.017914103319436	0.0162270165132956	0.00544503061255878	-0.0143894429134568	0.0146728460042759	0.0365862984380266	0.0066125570240112	0.0218008516834274	-0.0596941897255222	-0.029202256735582	-0.00999200934147017	-0.0215103245215915	-0.0269459855804479	0.0334288523907596	0.040025709653919	-0.0816236185669813	-0.026173978202977	-0.0408544458388741	-0.00179952434130388	-0.0104886710172775
LV7008886692	0.00843769779333048	0.0210367630297022	0.0537930697167712	0.0198308518685438	0.0345532601223438	0.0411475927878578	0.0233972842390773	0.0358932480071298	-0.0429349855843345	0.00205689593273925	0.0141627422392033	0.00577280805691456	-0.0890351381378166	-0.0169001667234272	0.0285780933420621	-0.0522585495630598	0.0164453041644234	-0.00954594507530324	-0.0212729878346031	0.025170276084508
LV7008886765	-0.025493535002563	0.0198740662847304	0.0250878983859892	0.00378431025044774	0.00480916683171576	-0.00184037943188201	0.0184859461969845	-0.0043197888468194	-0.0345353940915001	-0.045847666952711	-0.0237778000980507	-0.0326604817274621	-0.00354334990113605	0.0569374854460273	0.0388123046186964	-0.092494466741793	-0.0488686252937782	-0.0577006961672922	0.0354671070897216	-0.00870044054010034
LV7008886741	0.0514469161362749	-0.0153022924085452	0.103000514998274	0.052083279089644	0.0777140624931451	0.0701611707014585	0.0827957315099189	0.0896417088812904	-0.0135964444225333	0.0513635196204134	0.0597707316187777	0.04880785655433	-0.0627503376049182	-0.11948995810286	-0.147963953503043	-0.00980599560977039	0.0836708281517627	0.0455332632817532	0.0112851669429472	0.12248323441173
LV7008886705	0.0359143146425088	0.0468212455935966	0.0697205502981489	0.0466639901634719	0.0515468175650474	0.0556439699387592	0.0605509414499952	0.0674527687987444	-0.0276576331322068	0.0277365685946543	0.0474636426292854	0.0281861447599817	-0.0733275544389604	-0.131560707302639	-0.0399857702973704	-0.0320083308617939	0.0514574246749612	0.0191401813576491	-0.0068243697371153	0.0732480178544656
LV7008886778	-0.100543798061502	-0.100360206904349	-0.123489035414928	-0.107805918789713	0.259008132650982	0.0987696967930819	0.239163891382288	-0.0340745916961492	0.107719811541844	0.192432753638093	-0.0560044802706847	0.00443882537097288	-0.00605389563748078	0.0234601847233137	0.0285959393391333	0.0501966441299429	-0.119083025126039	-0.112684160179319	-0.129485005250749	-0.0483328968062143
LV7008886754	-0.104302021658971	-0.0442681303507392	-0.153213092609387	-0.102446962179725	0.139605407973213	0.03519470339947	0.2728655659661	-0.109208133897161	0.123679906291286	0.203981014347337	-0.0593011417297456	0.155849661189639	0.0179306396072758	0.015192684833267	0.0134844489429836	0.0916171342524227	-0.11741965907058	-0.132516338941009	-0.0356302153538839	-0.0234099016810593
LV7008886730	-0.0887664269648424	-0.0620349733046633	-0.0954545836871899	-0.0755182149289035	0.198864215674312	0.123898712584624	-0.0776061465731333	-0.0205300223716367	0.0779909501892206	0.0802144825589148	-0.0919703184867115	-0.0777865214851339	-0.00816338264815524	0.0285826696166535	0.0286008244835802	0.0461446926483281	-0.105623996786624	-0.126176403363397	-0.11436275414771	-0.0321498936609676
LV7008886706	-0.0799000195866681	-0.124234633369821	-0.0566078881709609	-0.0923156435624903	0.289176583815608	0.11479972518442	-0.0795840208445666	-0.050610675283474	0.116439252463446	0.0380448315863566	-0.072411865755192	-0.062651230662985	-0.017497149182282	0.0298144733624879	0.0344444404944871	-0.00474973647387502	-0.109196794775332	-0.100385003704824	-0.0990342234749824	-0.0333505665398367
LV7008886743	-0.0305179555493514	-0.0813367353502449	-0.0171979346210792	-0.0354508942749487	0.0111428674686335	0.248687238667033	0.0576200171949364	0.0566750724020492	0.0496740113455076	-0.019643043460106	-0.0206884732145259	-0.0232958019859552	-0.129232363225532	-0.0436369340988555	0.0380055588089479	-0.0832448797691585	-0.0411584981811283	-0.0567418855955567	-0.0769558614556638	0.00230870656853826
LV7008886719	-0.0142356978337687	-0.0288781618574386	0.0210108573296562	-0.0166358043888953	0.167879213564226	0.185340156291425	0.023600515128182	0.0697332807809909	-0.0464607419367677	-0.0232771162416232	-0.00758689041326204	-0.0163388345788465	-0.112549376544452	-0.111223009809445	0.0277168056620491	-0.0736428302775004	-0.0171023966289981	-0.0378459427370928	-0.0414454884683859	0.00995798258000691
LV7008886695	-0.0602482912028936	-0.0702811887991665	-0.0603064455916235	-0.0650872786705165	0.12679010307203	0.247939777026956	0.0365547061692212	0.00342815908024886	0.0661869466562263	-0.0221033588375152	-0.0535904124022034	-0.0581581026346157	-0.10687351720949	-0.0047464945432147	0.0316218014893869	-0.0667810747682025	-0.0820569149812681	-0.091369111851719	-0.0946978676078626	-0.0205613177312831
LV7008886768	-0.064497684041807	-0.091877371981612	-0.0719150431376348	-0.0648097416334565	0.195695304723209	0.174502491940727	0.0770691920512704	-0.0103111038850467	0.0919026604166378	-0.0159320545303351	-0.049507825520279	-0.0473406971254367	-0.0722953990836254	0.0286221837432569	0.0366998495335073	-0.0192719261560056	-0.0880077125636829	-0.0912049491848459	-0.10616434450404	-0.0280924570136965
LV7008886744	-0.0135777762894198	-0.0605332036248136	0.00773178483872529	-0.00794373385482746	0.115298608973792	0.243935421364845	0.054540117117419	0.153879736423356	0.00603439655430743	-0.0216601283230747	-0.000646849652204064	-0.00979627175744136	-0.121425487675162	-0.1684134456412	0.0124403636646283	-0.0749203268796469	-0.0158909067494888	-0.0326067830697779	-0.0612025980182485	0.0396543444270999
LV7008886708	-0.0246249683865108	-0.0683104404478769	-0.0241311418495963	-0.0125703818110915	0.067664249345972	0.293427995431386	0.0652382940000636	0.126143314192632	0.0478978884961142	-0.0322377084733333	-0.0280491431557098	-0.029094699619385	-0.143340985149034	-0.102429955852912	0.0179888020431575	-0.0661533375607233	-0.0415533210963084	-0.0589392517736618	-0.0813487012268405	0.0181294308166678
LV7008886781	0.0556423828730437	-0.011748703704453	0.0986260464932908	0.0567938579305238	0.0831708200200014	0.0808685369091285	0.0887311885393378	0.101355294988502	-0.0154306175664632	0.0562905397633724	0.064328161544956	0.0531081824525924	-0.0614117520864838	-0.127317431716543	-0.182655040193942	-0.00517605614410748	0.0903884146753232	0.0510371154771995	0.00505801700255424	0.106576173765507
LV7008886757	0.050809793089626	-0.0162089095046951	0.0902247646265261	0.050881482352451	0.0763218952854725	0.0915968156905867	0.111221838753265	0.106764121728552	-0.0195098899334093	0.0501065028222854	0.058608007333657	0.0507785330454365	-0.0663959935630358	-0.120076013430202	-0.17655890165121	-0.0109872190498594	0.0819569891866306	0.0441290809436768	0.00883752002657364	0.08897420015118
LV7008886222	-0.00147012093025273	-0.0505161701344728	0.0304306048738293	0.000289315489766536	0.0236964754941626	0.0404001116133341	0.111040158615516	0.0617940199894025	-0.00685706008199352	0.000551345415709099	0.00492459561413722	-0.00294417538050933	-0.0423321758937858	0.0427329048732094	0.0214658030732816	-0.0577925440158425	0.00722870778045023	-0.0207025386835041	-0.0390472863166191	0.0249425396001183
LV7008886709	-0.00306537086755528	-0.0601849162879417	0.00739118140021818	-0.00741239021108014	0.0317794570370416	0.0432432695244471	0.0234985739104938	0.0492796414720789	-0.0506792404585923	-0.0108658519633007	0.00402145226787556	-0.00177515088702175	-0.0505468191360451	0.0356238312015336	0.020204631093425	-0.0501835573880465	0.00776568653754971	-0.000741702205578943	-0.052027110394333	0.0121253887745205
LV7008886726	-0.0355568037991094	-0.0921584754593469	0.0111528140147793	-0.0236840795790042	-0.176807340512729	-0.160501829115908	-0.0871771585787636	0.0360183229241973	0.372982827635901	-0.0346698675472167	0.1200227359766	0.343162799789411	-0.186699015464895	0.0774923989812256	0.258809367397332	0.344406334161402	-0.00286904270881654	-0.0255517179302245	-0.0935197826800397	0.0725007327527924
LV7008886702	0.563779887466102	-0.140267309499272	-0.0660664211873587	-0.0994316635359784	-0.228373300430574	-0.21860175351143	-0.106229428729947	-0.0488693256708381	-0.225944387304839	-0.166646319196812	-0.0856805567790818	-0.144038760750542	0.244027264196481	0.244410248633923	0.11352900933353	0.153361306938195	-0.0906595525059663	-0.0438557306339519	-0.0951026397373417	0.0907978405358541
LV7008886763	0.546048763565814	-0.0166665401525049	0.137951556076747	0.0768819173779107	-0.0072928956776655	-0.0826218671556618	0.0433756506044621	0.245900724113392	-0.190589663796255	0.0243153758416291	0.176505082711529	0.0523329689667211	-0.0792495547083736	-0.246869412241391	-0.197350305509564	-0.122421407914865	0.103178878428516	0.078182817221242	0.0505789571539187	0.12974929472246
LV7008886739	-0.0100109105937082	-0.257061424840122	-0.443245953550822	-0.275951678793574	-0.514929114861977	-0.417772185328952	-0.548167365433319	-0.503599587373651	-0.108286463474332	-0.348357158437389	-0.490333500237049	-0.460788055330149	0.404856706042605	0.264292630913875	0.00068299051732262	0.493076458676563	0.68827599238485	0.590248899552918	0.484514854246114	0.277311184351765
LV7008886715	-0.156803400750254	0.718192954036904	0.29417185496935	0.718330920168918	-0.319713442562587	-0.276380106827922	-0.372269349079332	-0.19667611641346	-0.268241563489338	-0.252087284205833	-0.217956601563709	-0.247221804850057	0.4096904002838	0.247159529586388	0.0199089922957822	0.140557598264497	-0.122025821392903	0.332996230649958	0.58775316847117	0.0754892626294266
LV7008886226	0.0162062574775759	0.049303197273642	0.0594400061624911	0.00982410195701608	-0.0976370877331631	-0.0783743545369048	-0.0348101463172365	0.0920715518660643	-0.201088582228649	-0.0658846455793431	0.0738236384099426	-0.0132276915540945	-0.0380545721572483	0.0257295055213306	0.108327839249465	-0.141013588305965	0.0383804898448919	0.0035351849555764	-0.00817278769160412	0.0690474301350579
LV7008886752	-0.0254969301930366	0.320789739636727	0.0579896459104911	0.122628010660581	-0.172039585898556	-0.125335773435063	-0.13437631702748	0.0276480652560088	-0.210843246196631	-0.0918709410265773	0.0382937749686003	-0.0448277225537267	0.131809638194003	0.247586092393557	0.100244424242067	-0.220952626883092	-0.00756780211982677	-0.0101621022565202	0.121100316180437	0.107126909793949
LV7008886728	-0.00618195288300416	0.253181097994208	0.160522622220541	0.132686370760497	-0.12882001537139	-0.128994034642893	-0.0846707933327103	0.0604207998559634	-0.215548841751334	-0.0690949930088217	0.0685364802345289	-0.0262306017373701	0.162819932032644	0.160890464429322	0.0768814914668869	-0.164851084091497	0.0217470742934341	-0.00268288224953168	0.0970144232147854	0.107837234669528
LV7008886704	0.0209686404819314	0.0633433394739409	0.120379819616184	0.0436520231176522	-0.117149475892908	-0.0961276301501032	-0.122583194409329	0.113856359600235	-0.101971058246729	-0.0352649988819914	0.13046991244204	0.0146242946873896	-0.0969053404072391	0.112165774893385	0.117194728502642	-0.137809853830201	0.0615715053320723	0.0393691750409621	-0.000459737511755498	0.16341760655861
LV7008886753	0.0666253944937804	-0.0100348659747259	0.147523289426422	0.0839863560762446	-0.0705268859071136	-0.0636833163698335	0.015372882107098	0.173980094897668	-0.0550488964397091	0.00251186247291738	0.182094269285252	0.0826109987417528	-0.145989350704743	-0.213172857216157	0.0272328940058009	-0.0317923798198993	0.117479475194615	0.0959571443927761	0.0256268837163617	0.146507948892885
LV7008886717	0.0463203893134959	0.0661640268672988	0.119102486386759	0.0521730581805054	-0.0398484589738002	-0.098206629816904	0.0261870505060029	0.109655151358097	0.0109622567492398	0.00121169585705941	0.165898236072494	0.0340725407156842	-0.153222724147916	-0.135730260611747	0.0937648723288984	-0.135487590873743	0.0736149415002005	0.0521136647431775	-0.00957728693907848	0.130818645684156
LV7008886229	-0.254069006896003	-0.039126279233072	-0.32278357025298	-0.276415219366715	0.155506058999663	0.130052712962312	0.169880311356118	-0.268841869778893	0.268001231634498	0.43381063429006	-0.300210868071396	-0.0680146733384967	0.180400082145902	0.140079174965949	0.0278678110472566	0.148813087077781	-0.282632908571594	-0.275324677836939	-0.20044731371753	-0.404291645971256
LV7008886766	-0.249461206182589	-0.0607221444167091	-0.329793900531558	-0.234933644932201	0.114928343989792	-0.119442035825344	0.355345038520731	-0.24416931665201	0.353568650469021	0.602164288994398	-0.0890725097590031	0.624963969741732	0.144413143850088	0.121213681917983	0.0362521848295152	0.329714991466768	-0.275339997126585	-0.308395746270142	-0.247910304077997	-0.379873523896969
LV7008886742	-0.274618665999798	-0.199468165113676	-0.275968428433878	-0.234342329360525	0.220134847840333	0.0237087308550442	-0.0180065351086286	-0.304183580202192	0.20298827455536	0.345931407578097	-0.358025158412667	-0.162375775630659	0.209025974936506	0.152176353459211	0.0238928212351145	0.288642053605585	-0.279647223053653	-0.334818574227687	-0.255103271130969	-0.39097130857364
LV7008886718	-0.129875066677838	-0.0892955209612389	-0.151497345771858	-0.132205036969666	0.151874036654555	0.0100539992958174	-0.0213327527004845	-0.131508906032029	0.193241752877899	-0.113267403114759	-0.132319703901527	-0.161437641233755	0.0407465653585728	0.133230877849732	0.0671626017664316	-0.00861929444684725	-0.13689251540842	-0.150555872930296	-0.0589496877238977	-0.237626522941302
LV7008886755	-0.112089403347494	-0.185221516053949	-0.0847942751929146	-0.103689151327997	0.369992500558361	0.278540592051026	0.245476444468992	-0.0674933307302924	0.297342572718665	0.02569732820657	-0.0830032726351338	-0.133539159933064	-0.230083568950128	-0.0144886886941172	0.0853931942290942	-0.142729624136168	-0.114344304851237	-0.120862670767305	-0.18205232678731	-0.153213672514595
LV7008886731	-0.0133303582670925	-0.0312110159534352	0.0371903665141522	0.00605406827653328	0.152106395747283	0.215772755342786	-0.0578955021763266	0.086812966929752	-0.156164745251079	-0.0522270585784798	0.0669947303449141	-0.0308978349626777	-0.219856925507084	-0.285717867710526	0.0513374562925948	-0.197787956875288	0.0125640233366717	-0.00748687824888971	-0.0506175946151641	-0.0288737183785373
LV7008886707	-0.0689347440161389	-0.0649867140799206	-0.0160308657097322	-0.0452281059374716	0.258673375860011	0.316438166550763	0.286471767241707	-0.00995440417146583	0.0226239361377326	-0.132922202920562	-0.0184449777153986	-0.0947072348057909	-0.240549864081382	-0.128171763102139	0.065316472636873	-0.218492331904884	-0.0574508794306808	-0.0803435251238535	-0.0739198152849442	-0.0845800559824173
LV7008886780	-0.18970428032519	-0.227830215099203	-0.233110478406551	-0.205380785969919	0.137297252240349	0.0737844484813718	-0.179673668115167	-0.211095080073714	0.251316781707265	0.0412402257823718	-0.201915011266979	-0.0677093931072234	0.0334866663563034	0.174739176216637	0.0689082579511292	0.213295663321254	-0.225087274510048	-0.238648353056686	-0.212976330629688	-0.284030476043444
LV7008886756	-0.0377584865788681	-0.0953658520770598	0.0193829398981684	-0.0154536498496186	0.212653002369476	0.342421743268478	-0.0119691057741318	0.088940578218838	-0.0488432310584334	-0.0954192995720704	0.0337464166109209	-0.038814562146991	-0.236408603578081	-0.213340585534116	0.0662977593411648	-0.185379934035079	-0.0166360465542569	-0.0329780656073747	-0.0918778398505312	-0.0221277569534155
LV7008886720	-0.117790650680207	-0.150159056714953	-0.0823007386713666	-0.0744134555824349	0.240668733489598	0.467180284407691	0.356291942727585	-0.00131882822850643	0.216939309274858	-0.157380689677762	-0.0134036113699203	0.136061288340653	-0.333230966052704	-0.247059778308782	0.00240267172146938	-0.133761746874614	-0.130454865440227	-0.142049928337299	-0.19481899434986	-0.10605693664432
LV7008886228	0.184443054318219	0.110168884348783	0.343769758538971	0.212759295245156	0.0346438991848558	0.0317848068406056	0.115502438623432	0.334947155327198	-0.0911789540504577	0.121273346672413	0.370091890569407	0.203668309006515	-0.0612064424025002	-0.324262468897948	-0.674221879244419	-0.00143350623796875	0.265089468997226	0.233952699079832	0.182204190708578	0.236692893209126
LV7008886769	0.142631571878554	0.112393352228985	0.2541943069305	0.154846575356674	-0.0171474289662734	0.0537348839806307	-0.0217736881317849	0.315686348496638	-0.12975966168886	0.0678630524570718	0.285544208025258	0.149410754807194	-0.049412870214909	-0.324548140093772	-0.577043814195064	-0.0573813860689498	0.195649905937035	0.209286676902686	0.180004065434976	0.236782088649846
LV7008886745	0.0883549628139609	0.0550099203451756	0.21005718767181	0.114009498988475	-0.0536680142019665	0.00194076351988282	0.146027406818174	0.227183636682523	-0.116581603519529	0.0302008554834211	0.225925523641961	0.0936843350004361	-0.0674893909114171	-0.151985883287239	-0.0557580345488504	-0.0863487809326936	0.146684691643459	0.120745892046127	0.0720577150655232	0.19527111795502
LV7008886721	0.00630294538089629	-0.0889714165764751	0.0327633233716514	-0.00670339496105949	-0.104525399943572	-0.0793723708394901	0.0410040719403395	0.0745885898004758	-0.0698766952642639	-0.0811272118883919	0.052418872418415	-0.0407613478628923	0.177082815891713	0.184181795935419	0.0929661931075276	-0.125604400280292	0.017371786781244	0.017328340891447	-0.0253488614641531	0.0522954273594194
