state	sample	module	core	age_kyr	state_label	index	value	state_label_source
1	LV3003047153	grey	ST8	38.71393	state_03	OAP	445.387307424962	G-A
1	LV3003047153	turquoise	ST8	38.71393	state_03	OAP	375.958047028898	G-A
1	LV3003047153	yellow	ST8	38.71393	state_03	OAP	609.793264800626	G-A
1	LV3003047153	green	ST8	38.71393	state_03	OAP	682.117407407407	G-A
1	LV3003047153	brown	ST8	38.71393	state_03	OAP	215.75	G-A
1	LV3003047153	blue	ST8	38.71393	state_03	OAP	759.422222222222	G-A
1	LV3003047154	turquoise	ST8	35.13012	state_03	OAP	473.318657288542	G-A
1	LV3003047154	yellow	ST8	35.13012	state_03	OAP	597.569823492064	G-A
1	LV3003047154	grey	ST8	35.13012	state_03	OAP	468.267281096033	G-A
1	LV3003047154	green	ST8	35.13012	state_03	OAP	747.092301649647	G-A
1	LV3003047154	brown	ST8	35.13012	state_03	OAP	101.801526717557	G-A
1	LV3003047155	turquoise	ST8	30.9475	state_03	OAP	349.186493195514	G-A
1	LV3003047155	yellow	ST8	30.9475	state_03	OAP	575.05427092796	G-A
1	LV3003047155	grey	ST8	30.9475	state_03	OAP	431.688872901789	G-A
1	LV3003047155	brown	ST8	30.9475	state_03	OAP	518.6	G-A
1	LV3003047155	blue	ST8	30.9475	state_03	OAP	569.692307692308	G-A
1	LV3003047156	grey	ST8	27.1996666666667	state_03	OAP	555.160919519447	G-A
1	LV3003047156	turquoise	ST8	27.1996666666667	state_03	OAP	485.698484197899	G-A
1	LV3003047156	yellow	ST8	27.1996666666667	state_03	OAP	579.923864179195	G-A
1	LV3003047156	blue	ST8	27.1996666666667	state_03	OAP	642.064414209731	G-A
1	LV3003047156	brown	ST8	27.1996666666667	state_03	OAP	405.41081703107	G-A
1	LV3003047156	green	ST8	27.1996666666667	state_03	OAP	668.830348943985	G-A
1	LV3003047158	grey	ST8	57.70646	state_03	OAP	479.154510507825	G-A
1	LV3003047158	turquoise	ST8	57.70646	state_03	OAP	447.89595317789	G-A
1	LV3003047158	yellow	ST8	57.70646	state_03	OAP	591.110087656272	G-A
1	LV3003047158	blue	ST8	57.70646	state_03	OAP	820	G-A
1	LV3003047158	brown	ST8	57.70646	state_03	OAP	82.2678571428572	G-A
1	LV3003047158	green	ST8	57.70646	state_03	OAP	820	G-A
1	LV3003047159	turquoise	ST8	56.7987933333333	state_03	OAP	506.543888908505	G-A
1	LV3003047159	yellow	ST8	56.7987933333333	state_03	OAP	552.183503416322	G-A
1	LV3003047159	grey	ST8	56.7987933333333	state_03	OAP	569.170283867449	G-A
1	LV3003047159	green	ST8	56.7987933333333	state_03	OAP	690.228032879819	G-A
1	LV3003047159	brown	ST8	56.7987933333333	state_03	OAP	360	G-A
1	LV3003047164	grey	ST8	43.93302	state_03	OAP	420.385131596018	G-A
1	LV3003047164	turquoise	ST8	43.93302	state_03	OAP	492.473027727912	G-A
1	LV3003047164	yellow	ST8	43.93302	state_03	OAP	544.861311721447	G-A
1	LV3003047164	blue	ST8	43.93302	state_03	OAP	820	G-A
1	LV3003047164	green	ST8	43.93302	state_03	OAP	820	G-A
1	LV3003047166	grey	ST8	38.27343	state_03	OAP	485.902821073366	G-A
1	LV3003047166	turquoise	ST8	38.27343	state_03	OAP	381.700785674428	G-A
1	LV3003047166	yellow	ST8	38.27343	state_03	OAP	600.457796088499	G-A
1	LV3003047166	green	ST8	38.27343	state_03	OAP	705.914576103124	G-A
1	LV3003047166	blue	ST8	38.27343	state_03	OAP	560.75	G-A
1	LV3003047166	brown	ST8	38.27343	state_03	OAP	297.2	G-A
1	LV3003047167	turquoise	ST8	34.67812	state_03	OAP	462.965067240561	G-A
1	LV3003047167	yellow	ST8	34.67812	state_03	OAP	641.897543539222	G-A
1	LV3003047167	grey	ST8	34.67812	state_03	OAP	502.569684795294	G-A
