core	module	index	n	age_min_kyr	age_max_kyr	mean	median	sd	iqr	spearman_rho_age	spearman_p_age	scope	group_level	state	state_label	spearman_q_age
ST13	green	MFI	45	5.659	148.086	0	0	0	0			sample_module	core		""	
ST13	blue	MFI	43	5.659	148.086	0	0	0	0			sample_module	core		""	
ST13	brown	MFI	30	6.031	148.086	-2.6358621753241	0	5.68620949885602	2.69099243040964	0.390122970644826	0.033067291631995	sample_module	core		""	0.148684270314318
GeoB25202_R1	grey	MFI	26	0.692	147.206	0.508433967778856	0	1.79616492617076	0	-0.385331736311126	0.0518949241782628	sample_module	core		""	0.148684270314318
GeoB25202_R1	turquoise	MFI	26	0.692	147.206	0	0	0	0			sample_module	core		""	
GeoB25202_R1	yellow	MFI	26	0.692	147.206	0	0	0	0			sample_module	core		""	
GeoB25202_R1	green	MFI	23	0.692	147.206	0	0	0	0			sample_module	core		""	
GeoB25202_R1	brown	MFI	19	0.692	147.206	-2.97989425434625	0	5.42089444905878	2.20754140639892	-0.0883028692489686	0.719239029636481	sample_module	core		""	0.958985372848641
GeoB25202_R1	blue	MFI	16	0.692	147.206	0	0	0	0			sample_module	core		""	
GeoB25202_R2	grey	MFI	25	0.692	147.206	0.558809178191186	0	1.93425978214085	0	-0.387329366897914	0.0557566013678691	sample_module	core		""	0.148684270314318
GeoB25202_R2	turquoise	MFI	25	0.692	147.206	0	0	0	0			sample_module	core		""	
GeoB25202_R2	yellow	MFI	25	0.692	147.206	0	0	0	0			sample_module	core		""	
GeoB25202_R2	brown	MFI	17	2.324	147.206	-1.84023402428167	0	6.12601574867914	0	-0.152060700148926	0.56015465569228	sample_module	core		""	0.917605666191884
GeoB25202_R2	blue	MFI	18	0.692	147.206	0	0	0	0			sample_module	core		""	
GeoB25202_R2	green	MFI	22	0.692	147.206	0	0	0	0			sample_module	core		""	
ST8	grey	DCI	115	1.5215	107.683	-2.43984564708728	-1.99292954048086	2.78631610731768	0.938201673436605	0.152184420892103	0.104452720472888	sample_module	core		""	0.344863851235486
ST8	green	DCI	89	1.5215	107.683	-2.63322879051824	0	4.24091895289571	9.00146543465391	0.334411007649594	0.0013601604908513	sample_module	core		""	0.0108812839268104
ST8	turquoise	DCI	115	1.5215	107.683	-2.29813789117373	-1.72050122784795	3.09127549873024	0.93264446632501	-0.0460503995780668	0.625054032417243	sample_module	core		""	0.882429222236107
ST8	yellow	DCI	111	1.5215	107.683	-1.09890442698989	-0.257173299900521	3.32255951885578	0.969106076384912	0.0768259044382077	0.422880444923579	sample_module	core		""	0.676608711877726
ST8	blue	DCI	80	1.5215	106.686	-2.30755457748071	0	5.75716147237758	1.58798426459968	0.0192753492814305	0.865241103737137	sample_module	core		""	0.948451888709912
ST8	brown	DCI	72	1.5215	104.692	-7.67364574058501	-12.5637380576617	6.78477148370549	14.2311811647025	-0.11273225227472	0.345766027371571	sample_module	core		""	0.638337281301362
ST13	grey	DCI	48	5.659	148.086	-1.79075277348254	-1.55770931675397	1.66167707368974	0.575408752626803	0.230520802321168	0.114954617078495	sample_module	core		""	0.344863851235486
ST13	turquoise	DCI	48	5.659	148.086	-2.08402359872277	-1.69536296176257	1.76966870336204	0.862266029369648	0.349109856708641	0.0150153342163053	sample_module	core		""	0.0900920052978317
ST13	yellow	DCI	48	5.659	148.086	-0.544322829890921	-0.769111863029471	1.86771656318492	1.10063466891633	0.5610949018983	3.34699277019163e-05	sample_module	core		""	0.000803278264845991
ST13	green	DCI	45	5.659	148.086	-5.68443940960502	-9.25144540102358	4.69721039143341	9.50391427078666	0.0893956775997195	0.559233478050438	sample_module	core		""	0.838850217075657
ST13	blue	DCI	43	5.659	148.086	-1.34782792354035	0	5.75698450840856	1.69399693392295	0.283421398821903	0.0655160764036581	sample_module	core		""	0.314477166737559
ST13	brown	DCI	30	6.031	148.086	-7.19525959457501	-3.09167991890754	6.41391203906671	12.5304704658682	-0.191103210861616	0.311728841423615	sample_module	core		""	0.638337281301362
GeoB25202_R1	grey	DCI	26	0.692	147.206	-1.75953913523651	-1.56714476545279	0.993740106088696	0.472245885137272	0.696410256410256	7.76154755249263e-05	sample_module	core		""	0.000931385706299115
GeoB25202_R1	turquoise	DCI	26	0.692	147.206	-2.86329668308657	-1.97109838696501	3.04331213764337	0.635167985669205	-0.0235897435897436	0.908933060013666	sample_module	core		""	0.948451888709912
GeoB25202_R1	yellow	DCI	26	0.692	147.206	-3.25758188625042	-0.931641714310616	5.98432694576685	9.06622732103081	0.00651804864569211	0.974789989015699	sample_module	core		""	0.974789989015699
GeoB25202_R1	green	DCI	23	0.692	147.206	-4.52235992202352	0	4.83133422036512	9.43382969335753	0.0282582803511081	0.898157307920178	sample_module	core		""	0.948451888709912
GeoB25202_R1	brown	DCI	19	0.692	147.206	-3.22273548357413	0	5.74080170027272	1.9365077512547	0.376004072331835	0.112612098915683	sample_module	core		""	0.344863851235486
GeoB25202_R1	blue	DCI	16	0.692	147.206	0.397652576242402	0	5.03612211205964	0.788489298950997	0.106953614386107	0.693400021307213	sample_module	core		""	0.907929804548068
GeoB25202_R2	grey	DCI	25	0.692	147.206	-1.86674099091629	-1.76612769305555	1.1413328008239	0.47636938123016	0.206923076923077	0.320981820566455	sample_module	core		""	0.638337281301362
GeoB25202_R2	turquoise	DCI	25	0.692	147.206	-2.58049997730198	-1.85420825778739	2.47597849779508	0.89892179445224	0.184615384615385	0.376994503308351	sample_module	core		""	0.646276291385745
GeoB25202_R2	yellow	DCI	25	0.692	147.206	-3.33301501008967	-1.24382904339829	4.77639475337803	1.69073833423684	-0.0611656099023735	0.771477583904455	sample_module	core		""	0.925773100685346
GeoB25202_R2	brown	DCI	17	2.324	147.206	-1.94111251741393	0	4.22350657872259	1.99409049021863	0.321203159900792	0.20871134926715	sample_module	core		""	0.556563598045734
GeoB25202_R2	blue	DCI	18	0.692	147.206	-1.85133000571351	0	5.79654070401795	1.75889184349428	0.259411650152583	0.298567785304095	sample_module	core		""	0.638337281301362
GeoB25202_R2	green	DCI	22	0.692	147.206	-4.28522584571104	0	4.80846307246421	9.28617583722951	-0.081395692755648	0.718777761933888	sample_module	core		""	0.907929804548068
ST8	grey	MII	115	1.5215	107.683	-1.98938070216988	-1.96526300802065	0.454230281124831	0.53950512637126	0.115584313106605	0.218663244995558	sample_module	core		""	0.440118499054861
ST8	green	MII	89	1.5215	107.683	-14.7235500333725	-14.7860802647917	0.222017729444802	0.1794419608386	0.436074673252127	1.94058366087549e-05	sample_module	core		""	0.000155246692870039
ST8	turquoise	MII	115	1.5215	107.683	-3.65621877846007	-3.0594698584896	2.56339368889028	0.61104722577579	-0.115237118282964	0.22005924952743	sample_module	core		""	0.440118499054861
ST8	yellow	MII	111	1.5215	107.683	-4.9435310799948	-3.23316066081883	4.18052199706577	0.554078136733184	-0.436728757303519	1.65111961872318e-06	sample_module	core		""	2.62592628450703e-05
ST8	blue	MII	80	1.5215	106.686	-8.72888043908903	-4.52070806868637	6.30029954635492	12.1843190690348	-0.273248035911865	0.0141904851864143	sample_module	core		""	0.0567619407456573
ST8	brown	MII	72	1.5215	104.692	-2.30016313926437	-1.22242320671146	8.7058899318352	6.10367670743605	0.0108622379653778	0.92784325282882	sample_module	core		""	0.940538900885827
ST13	grey	MII	48	5.659	148.086	-2.01663965442315	-2.02687712553881	0.479803108438628	0.5707361901251	-0.0955275727312202	0.518364670055873	sample_module	core		""	0.677659669304794
ST13	turquoise	MII	48	5.659	148.086	-3.2442780252897	-2.9995095429403	1.73044449225258	0.516195243549369	-0.623643074250977	2.18827190375586e-06	sample_module	core		""	2.62592628450703e-05
ST13	yellow	MII	48	5.659	148.086	-3.82347555438986	-3.08948467482248	2.83226045205724	0.354816784405912	-0.0302865827181937	0.838082113952932	sample_module	core		""	0.931709002528292
ST13	green	MII	45	5.659	148.086	-14.74940803589	-14.7920331084869	0.173490502095029	0.0606061924532	0.146645146494126	0.336424808510546	sample_module	core		""	0.538279693616873
ST13	blue	MII	43	5.659	148.086	-6.64076766130806	-3.50784157411584	5.52799951647112	11.3736729616043	-0.495261119728267	0.000733888516362262	sample_module	core		""	0.00440333109817357
ST13	brown	MII	30	6.031	148.086	-1.35894712343667	-1.04418015481601	7.61673935396239	2.03235826854206	-0.21782178352609	0.247552774279984	sample_module	core		""	0.456476092062608
GeoB25202_R1	grey	MII	26	0.692	147.206	-1.99815310969671	-2.16088471253592	0.524501980570517	0.432208797704738	-0.0153846153846154	0.940538900885827	sample_module	core		""	0.940538900885827
GeoB25202_R1	turquoise	MII	26	0.692	147.206	-2.83182393036772	-2.83428958268684	0.40742801838197	0.530812316078583	-0.35042735042735	0.0792425592733934	sample_module	core		""	0.190182142256144
GeoB25202_R1	yellow	MII	26	0.692	147.206	-4.43813808650327	-3.22828122635353	3.76445395923449	0.354094292985637	0.165811965811966	0.418214083265101	sample_module	core		""	0.590419882256613
GeoB25202_R1	green	MII	23	0.692	147.206	-14.7511176494292	-14.7873549908616	0.176099541119777	0.110618245072001	0.440711462450593	0.0353066168388489	sample_module	core		""	0.0941509782369303
GeoB25202_R1	brown	MII	19	0.692	147.206	-5.29703464358458	-1.14395096925717	8.35446928856042	14.9141228466324	0.151261087814064	0.536480571532962	sample_module	core		""	0.677659669304794
GeoB25202_R1	blue	MII	16	0.692	147.206	-11.5002173276196	-14.7593593458637	5.61792843483378	11.2870396849044	-0.147167074426315	0.586514991224178	sample_module	core		""	0.703817989469014
GeoB25202_R2	grey	MII	25	0.692	147.206	-2.06333434471288	-2.12356629199635	0.564743617789097	0.38356652067922	-0.19	0.362986538245939	sample_module	core		""	0.544479807368909
GeoB25202_R2	turquoise	MII	25	0.692	147.206	-2.78457435951286	-2.74725181921442	0.475145476197882	0.48052440067892	-0.544615384615385	0.00487981218546848	sample_module	core		""	0.0234230984902487
GeoB25202_R2	yellow	MII	25	0.692	147.206	-3.07777733418343	-3.0618579680752	0.319249540454358	0.27172268163611	0.43	0.0319184105924664	sample_module	core		""	0.0941509782369303
GeoB25202_R2	brown	MII	17	2.324	147.206	-5.35384474333497	-2.93166147927247	9.81143081909299	14.7854660156313	-0.285714339416743	0.266277720369855	sample_module	core		""	0.456476092062608
GeoB25202_R2	blue	MII	18	0.692	147.206	-9.13887090184813	-9.54595283894604	6.11266413925107	11.5528198789945	0.0466811258393423	0.854066585650935	sample_module	core		""	0.931709002528292
GeoB25202_R2	green	MII	22	0.692	147.206	-14.7971657025239	-14.7908068420052	0.0819168322292819	0.121874441944822	0.478260869565217	0.0243570006981803	sample_module	core		""	0.0835097166794753
ST8	grey	SRPI	115	1.5215	107.683	-0.454583644504259	-0.423917425340045	0.304643844410476	0.266076617422289	0.411370630474237	4.94408602711849e-06	sample_module	core		""	0.000118658064650844
ST8	green	SRPI	89	1.5215	107.683	-3.49927561014152	-1.70880835077006	3.32127410693103	1.88025704593613	-0.311687498815855	0.00294586625235103	sample_module	core		""	0.0353503950282124
ST8	turquoise	SRPI	115	1.5215	107.683	-0.841460100272872	-0.860474266297072	0.160249081524446	0.194500621117481	0.183544116516013	0.0495876819513405	sample_module	core		""	0.297526091708043
ST8	yellow	SRPI	111	1.5215	107.683	-1.13474070530568	-1.00715698213665	1.14610952786824	0.306826583168035	-0.174759070637202	0.0665793846739362	sample_module	core		""	0.319581046434894
ST8	blue	SRPI	80	1.5215	106.686	-4.07991873393525	-1.79353159505927	3.83836574750652	8.09893237970097	-0.243222301673882	0.0297076090090958	sample_module	core		""	0.237660872072767
ST8	brown	SRPI	72	1.5215	104.692	-1.6751787492666	-0.751230552535091	2.84105529500351	0.944855835085822	-0.0321004804158988	0.788942945877428	sample_module	core		""	0.901649081002775
ST13	grey	SRPI	48	5.659	148.086	-0.629294578256666	-0.648736706349519	0.265892012828854	0.34101351952672	0.0990013026487191	0.503196614017877	sample_module	core		""	0.709941013264456
ST13	turquoise	SRPI	48	5.659	148.086	-0.834516859386033	-0.836131931404696	0.123157792471939	0.170223857907146	0.0440729483282675	0.766129045452836	sample_module	core		""	0.901649081002775
ST13	yellow	SRPI	48	5.659	148.086	-1.0963955625131	-1.11836757408954	0.145544151173561	0.192442725892005	0.235670864090317	0.106844310586575	sample_module	core		""	0.423496561738579
ST13	green	SRPI	45	5.659	148.086	-1.95807985677863	-1.49608345999598	1.98834483774054	0.35382086416206	-0.210831468426749	0.164472776048964	sample_module	core		""	0.423496561738579
ST13	blue	SRPI	43	5.659	148.086	-2.89684243378735	-1.70143664948596	3.10639578361867	0.656879565918245	0.157861667194547	0.31200592472889	sample_module	core		""	0.624011849457781
ST13	brown	SRPI	30	6.031	148.086	-1.66325027395861	-0.686449659082381	3.04169626892734	0.402806014016992	-0.226058046623105	0.229679690494038	sample_module	core		""	0.501119324714265
GeoB25202_R1	grey	SRPI	26	0.692	147.206	-0.386919970532889	-0.360767747132371	0.274100030154552	0.300661460875869	0.183589743589744	0.369317561123669	sample_module	core		""	0.651964492000075
GeoB25202_R1	turquoise	SRPI	26	0.692	147.206	-0.795584709200112	-0.734120144392248	0.192743241529612	0.254394746938133	-0.165128205128205	0.420163032680808	sample_module	core		""	0.672260852289293
GeoB25202_R1	yellow	SRPI	26	0.692	147.206	-1.14569499785465	-1.09093194021445	0.255810579320273	0.22669314288507	-0.0194871794871795	0.924722078059223	sample_module	core		""	0.924722078059223
GeoB25202_R1	green	SRPI	23	0.692	147.206	-2.98755991030301	-1.62772983469875	3.41200236869317	0.852814526506425	-0.0238334616178374	0.914041695378183	sample_module	core		""	0.924722078059223
GeoB25202_R1	brown	SRPI	19	0.692	147.206	-3.71908698424664	-1.00212086804555	4.18560756389724	8.74340031767448	-0.213426888377767	0.380312620333377	sample_module	core		""	0.651964492000075
GeoB25202_R1	blue	SRPI	16	0.692	147.206	-4.88513422950864	-2.32606400609603	3.9716615224726	7.61690437789141	-0.0307031719243172	0.910128870371885	sample_module	core		""	0.924722078059223
GeoB25202_R2	grey	SRPI	25	0.692	147.206	-0.397546239182506	-0.347279011508831	0.289033110753835	0.276991662591161	0.295384615384615	0.151706967298501	sample_module	core		""	0.423496561738579
GeoB25202_R2	turquoise	SRPI	25	0.692	147.206	-0.831504057007095	-0.74380543598278	0.207524562664215	0.205825788428539	-0.279230769230769	0.176456900724408	sample_module	core		""	0.423496561738579
GeoB25202_R2	yellow	SRPI	25	0.692	147.206	-1.10063465687612	-1.08350784947727	0.270613709398458	0.21982767730812	-0.108461538461538	0.605805300352201	sample_module	core		""	0.765227747813306
GeoB25202_R2	brown	SRPI	17	2.324	147.206	-1.5027569328965	-0.402799396895961	2.454435056988	1.24702348586697	-0.174233259989706	0.503617995175663	sample_module	core		""	0.709941013264456
GeoB25202_R2	blue	SRPI	18	0.692	147.206	-3.28510514751667	-1.87903459849252	3.33459491978993	1.66834224872206	-0.341290897803192	0.165728217306338	sample_module	core		""	0.423496561738579
GeoB25202_R2	green	SRPI	22	0.692	147.206	-2.0696230671731	-1.42044327770944	2.35489399578371	0.429402623677253	-0.140638243394112	0.532455759948342	sample_module	core		""	0.709941013264456
""	grey	OAP	32	2.324	24.528	461.86140191869	495.14549423869	110.357244405416	169.733791349181	0.55568798507867	0.000960662657931092	sample_module	state	3	IG-A	0.00557184341600034
""	green	OAP	29	2.324	24.528	623.258498924551	693.331757226582	201.294033197295	55.8496317018979	0.0167508315102331	0.931272517488269	sample_module	state	3	IG-A	0.997581612533843
""	turquoise	OAP	32	2.324	24.528	407.768403255351	417.226489696156	56.1550233446012	68.644385713947	0.122834361597726	0.503014646271489	sample_module	state	3	IG-A	0.838853882548755
""	yellow	OAP	32	2.324	24.528	597.113957075968	589.547889030974	28.0466320582237	37.2412703647944	-0.534237805516082	0.00163538006881092	sample_module	state	3	IG-A	0.00790433699925276
""	blue	OAP	31	2.324	24.528	671.983158681226	660.452927224619	79.5209501521312	59.9020861435279	-0.44701266085214	0.0116969462515065	sample_module	state	3	IG-A	0.0415063583103902
""	brown	OAP	32	2.324	24.528	7.63772438954371	-18.2929680640938	120.347600708864	164.250747539226	0.300485848744289	0.0947124107948259	sample_module	state	3	IG-A	0.211281531773073
""	green	OAP	13	0.692	13.676	666.317013719965	660.531327201383	23.0233567261335	24.384280641117	-0.00825310271821094	0.978652234772112	sample_module	state	5	IG-C	0.997581612533843
""	turquoise	OAP	13	0.692	13.676	419.761029248396	417.490809104447	71.8698154434051	89.189178314273	0.723522004963159	0.00518269205475473	sample_module	state	5	IG-C	0.0214711527982696
""	grey	OAP	13	0.692	13.676	489.864951569148	493.069392315325	123.954898766331	256.174878885077	0.839065443018113	0.000335937398310801	sample_module	state	5	IG-C	0.00254227095029498
""	yellow	OAP	13	0.692	13.676	512.352169869601	522.089781442349	40.1438844721446	46.6497010089569	0.209078602194677	0.493013650117607	sample_module	state	5	IG-C	0.838853882548755
""	blue	OAP	13	0.692	13.676	698.563518551934	707.452042574136	69.8485033655703	104.133822525597	-0.0055020684788073	0.98576734869601	sample_module	state	5	IG-C	0.997581612533843
""	brown	OAP	4	0.692	13.676	549.821719858156	558.6	312.304166830783	531.578280141844			sample_module	state	5	IG-C	
""	turquoise	OAP	51	4.753	148.086	364.971703240931	366.420144711857	107.956468450856	157.554962574492	0.255549271914898	0.0703071775477519	sample_module	state	2	IG-D	0.185355286262255
""	grey	OAP	51	4.753	148.086	212.667523988539	249.267391397043	143.655617316972	202.684195751186	-0.241113249648056	0.0882964387171175	sample_module	state	2	IG-D	0.211281531773073
""	green	OAP	22	4.753	148.086	688.745757346134	751.086307582297	223.137278639657	101.364008307755	-0.0460363428224656	0.83879687410162	sample_module	state	2	IG-D	0.973004373957879
""	grey	OAP	75	12.078	147.206	450.86109773985	477.599060750976	93.3100210983881	87.8412424024335	-0.539226425516282	5.99385552359321e-07	sample_module	state	1	G-A	1.73821810184203e-05
""	turquoise	OAP	75	12.078	147.206	413.248007180702	424.34548550417	65.6593082676938	71.3983537357456	-0.0418794543533988	0.721277750417246	sample_module	state	1	G-A	0.909437163569571
""	yellow	OAP	75	12.078	147.206	580.969357016417	582.427771906871	34.8017367533779	35.0003039534865	0.0461755125105749	0.694035102807666	sample_module	state	1	G-A	0.909437163569571
""	green	OAP	65	12.078	147.206	728.229624595888	732.887826961771	86.4657037475857	129.746188421431	0.0458678299976684	0.716743806592421	sample_module	state	1	G-A	0.909437163569571
""	blue	OAP	66	12.078	147.206	587.837068703279	631.018185629327	257.125929307048	194.765633038047	0.0652420339960556	0.602745252048472	sample_module	state	1	G-A	0.873980615470284
""	brown	OAP	60	12.078	147.206	195.952545641896	217.000826719576	209.77683783887	197.039316317472	-0.0788332742124302	0.549354639141552	sample_module	state	1	G-A	0.838853882548755
""	yellow	OAP	47	39.15347	148.086	563.618303354967	571.888028775739	120.468440033652	99.5658325986559	-0.0895159897272225	0.549593923049184	sample_module	state	2	IG-D	0.838853882548755
""	blue	OAP	14	53.61018	148.086	575.740832502987	820	388.181312851831	380.48323551685	0.0658047439799315	0.823143464762336	sample_module	state	2	IG-D	0.973004373957879
""	brown	OAP	18	47.6248	148.086	92.8923290234103	12.7176599723827	372.520018015027	594.361276794891	-0.385004839024087	0.114634504598342	sample_module	state	2	IG-D	0.237457188096565
""	green	OAP	43	30.678	109.6305	679.655665820167	674.755021221249	30.2731735660392	37.2000460215446	0.20407855916241	0.189296471008664	sample_module	state	4	IG-B	0.365973177283417
""	turquoise	OAP	43	30.678	109.6305	374.0511742343	364.142799234655	48.9380867200898	58.5643080968725	-0.520392772993711	0.000347399002779884	sample_module	state	4	IG-B	0.00254227095029498
""	grey	OAP	43	30.678	109.6305	371.296454519999	383.665040649362	96.3085235403638	120.217018031029	-0.520090658176298	0.000350658062109652	sample_module	state	4	IG-B	0.00254227095029498
""	yellow	OAP	43	30.678	109.6305	589.464247987963	602.902510749386	42.0773315347564	40.478442477865	-0.361782493851941	0.0171333877025702	sample_module	state	4	IG-B	0.0496868243374535
""	blue	OAP	31	30.678	109.6305	605.687834911078	634.160565004324	226.900636411188	188.864639671494	0.44160122605896	0.0128812836135694	sample_module	state	4	IG-B	0.0415063583103902
""	brown	OAP	24	30.678	109.6305	453.507130968092	567.452447589662	313.120842530487	276.685926459056	0.00065359477124183	0.997581612533843	sample_module	state	4	IG-B	0.997581612533843
""	grey	MGI	32	2.324	24.528	-11.7260819571834	-13.8155105579643	4.01343953374865	0	0.321815435405396	0.0724692677448996	sample_module	state	3	IG-A	0.284657146329489
""	green	MGI	30	2.324	24.528	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	3	IG-A	
""	turquoise	MGI	32	2.324	24.528	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	3	IG-A	
""	yellow	MGI	32	2.324	24.528	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	3	IG-A	
""	blue	MGI	31	2.324	24.528	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	3	IG-A	
""	brown	MGI	32	2.324	24.528	-5.16938714011272	-2.04067475885272	5.51561217746943	12.1993288051509	0.215046475916794	0.237214288607908	sample_module	state	3	IG-A	0.284657146329489
""	green	MGI	13	0.692	13.676	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	5	IG-C	
""	turquoise	MGI	13	0.692	13.676	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	5	IG-C	
""	grey	MGI	13	0.692	13.676	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	5	IG-C	
""	yellow	MGI	13	0.692	13.676	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	5	IG-C	
""	blue	MGI	13	0.692	13.676	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	5	IG-C	
""	brown	MGI	4	0.692	13.676	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	5	IG-C	
""	turquoise	MGI	51	4.753	148.086	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	2	IG-D	
""	grey	MGI	51	4.753	148.086	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	2	IG-D	
""	green	MGI	26	4.753	148.086	-13.8155105579643	-13.8155105579643	0	0			sample_module	state	2	IG-D	
""	grey	MGI	75	12.078	147.206	-13.3991804700499	-13.8155105579643	2.05515142307104	0	-0.140315711516342	0.229863476474129	sample_module	state	1	G-A	0.284657146329489
