sample	module	module_abundance	core	age_kyr	state	state_label	index	value
LV3003047028	grey	0.151018004374895	ST8	4.753	2	IG-D	OAP	300.724679665738
LV3003047028	green	0.0464411913175164	ST8	4.753	2	IG-D	OAP	820
LV3003047041	grey	0.21422974392921	ST8	19.097	3	IG-A	OAP	541.771319710855
LV3003047041	turquoise	0.676038449498645	ST8	19.097	3	IG-A	OAP	348.318552311354
LV3003047041	yellow	0.0692744960033178	ST8	19.097	3	IG-A	OAP	580.841970871506
LV3003047041	blue	0.0160133136340465	ST8	19.097	3	IG-A	OAP	670.161330129363
LV3003047041	brown	0.0189961206229069	ST8	19.097	3	IG-A	OAP	-62.0335235924892
LV3003047041	green	0.00544787631187347	ST8	19.097	3	IG-A	OAP	688.50621741797
LV3003047044	grey	0.309383583789876	ST8	12.078	1	G-A	OAP	615.78732154409
LV3003047044	turquoise	0.573911624547864	ST8	12.078	1	G-A	OAP	439.31591215426
LV3003047044	yellow	0.110618894083021	ST8	12.078	1	G-A	OAP	581.11440895182
LV3003047044	green	0.00309129752907723	ST8	12.078	1	G-A	OAP	734.444271481943
LV3003047044	blue	0.00180703413723185	ST8	12.078	1	G-A	OAP	820
LV3003047044	brown	0.00118756591292996	ST8	12.078	1	G-A	OAP	289.536259541985
LV3003047045	grey	0.177549232955595	ST8	3.5865	5	IG-C	OAP	447.60927662382
LV3003047045	green	0.12462361843623	ST8	3.5865	5	IG-C	OAP	651.232407525375
LV3003047045	turquoise	0.673032654190356	ST8	3.5865	5	IG-C	OAP	428.250533222433
LV3003047045	yellow	0.0226283342537933	ST8	3.5865	5	IG-C	OAP	516.687032188969
LV3003047045	blue	0.00216616016402496	ST8	3.5865	5	IG-C	OAP	820
LV3003047059	turquoise	0.321071033303149	ST8	107.683	2	IG-D	OAP	506.185053975151
LV3003047059	grey	0.648480732468055	ST8	107.683	2	IG-D	OAP	70.8841517180094
LV3003047059	yellow	0.0270399436563035	ST8	107.683	2	IG-D	OAP	564.755
LV3003047059	green	0.0034082905724922	ST8	107.683	2	IG-D	OAP	-217
LV3003047060	turquoise	0.64129092689573	ST8	106.686	2	IG-D	OAP	510.427821576764
LV3003047060	grey	0.295589049261293	ST8	106.686	2	IG-D	OAP	344.262130592375
LV3003047060	yellow	0.0482394516115298	ST8	106.686	2	IG-D	OAP	665.594149692089
LV3003047060	blue	0.00227785583514285	ST8	106.686	2	IG-D	OAP	-217
LV3003047060	green	0.0126027163963043	ST8	106.686	2	IG-D	OAP	820
LV3003047061	turquoise	0.433517055700897	ST8	105.689	2	IG-D	OAP	487.77614376092
LV3003047061	grey	0.536968834929263	ST8	105.689	2	IG-D	OAP	66.4766222164936
LV3003047061	yellow	0.0295141093698407	ST8	105.689	2	IG-D	OAP	657.863592699328
LV3003047062	grey	0.584121415497254	ST8	104.692	2	IG-D	OAP	14.5783881984066
LV3003047062	turquoise	0.369000406752085	ST8	104.692	2	IG-D	OAP	369.244708333972
LV3003047062	yellow	0.0382601179581045	ST8	104.692	2	IG-D	OAP	588.684865092749
LV3003047062	brown	0.00861805979255644	ST8	104.692	2	IG-D	OAP	151.273053738617
LV3003047063	grey	0.777529459569281	ST8	103.695	2	IG-D	OAP	-18.4251367358308
LV3003047063	turquoise	0.189028850060951	ST8	103.695	2	IG-D	OAP	367.159772996137
LV3003047063	yellow	0.0334416903697684	ST8	103.695	2	IG-D	OAP	520.744228432564
