sample	MEblue	MEyellow	MEturquoise	MEred	MEblack	MEpink	MEbrown	MEgreen	MEgrey
LV3003061529	0.0390991717167151	0.0702669155463167	-0.102060410489268	0.0895454060594114	-0.0757358245191534	-0.0215855507107724	-0.0369286427448329	-0.0774227391279119	-0.147026350489121
LV3003061515	0.0245379344778848	0.0344702680445985	-0.113608745741145	0.177416047881456	0.100190156148377	0.174589583987569	-0.0566754761888087	-0.128612534484518	-0.166683949183911
LV3003061503	0.0514695436017476	0.0558007578310745	-0.0657974695107209	0.124930380033006	-0.08633346192936	-0.0434857981512088	-0.0885866018849525	-0.0827702349900827	-0.091961765973862
LV3003061485	0.0388392740561409	0.0471924169566012	-0.0994714077063345	0.148652096470258	-0.0986274351207788	0.0391377009240356	-0.061848497799643	-0.11507820813295	-0.133620036086464
LV3003061474	0.0473202363564579	0.0479318870540922	-0.0224758970151366	0.062009177378426	-0.0462940401301963	-0.0458063473534222	-0.07756363456227	-0.0573668328267431	-0.0465648670494668
LV3003061569	0.0446217153589298	0.05053448193416	-0.0229550954255523	0.120800891232271	-0.0458926820082419	-0.0144793930632162	-0.0939205343117156	-0.0720464581555457	-0.0808985193681118
LV3003061556	0.0499436750136481	0.000996308257094692	-0.00362442438443656	0.0930607886270403	-0.028717886547551	-0.0351956924754342	-0.0481317117340605	-0.0350303681627037	-0.0023543621512508
LV3003061541	0.0509271658113031	0.0346550671947259	0.00418681401828337	0.027678146915568	-0.036454740978425	-0.0490210410110616	-0.0690774846929931	-0.0495563196614688	0.00098910627955818
LV3003061528	0.0393941525348131	0.0383899260169987	-0.061440790706584	0.133072373403515	-0.0472408921555662	0.0953883112830705	-0.0960981558513141	-0.100424131090908	-0.132198669849824
LV3003061514	0.0314060063774569	0.026549102471077	-0.0791288152813883	0.16259172063221	0.0100028355276623	0.152379921063849	-0.0593395530543263	-0.121958875512409	-0.16765261898545
LV3003061501	0.0436059485658069	-0.0302772162797845	0.0200890560759406	0.0840835393721248	-0.0236065685940221	0.0411397572435269	-0.0563010511938381	-0.0438385923393701	-0.0118029655317093
LV3003061489	-0.0293341837521365	-0.113051552945461	0.0489226204162102	0.0571132204907335	0.0864335265869782	0.0854746977277892	0.0230223197826805	0.010613239234317	0.0345888565781069
LV3003061473	-0.087971212583086	-0.0958071277800471	0.0651801564726498	0.00177721638463108	0.050141741867496	0.0410201167241599	0.0612791941466944	0.0379819176544686	0.0490243057835069
LV3003061568	-0.187342360141541	-0.108251608069088	0.089467609737879	0.00412825411266461	0.0731822931821541	0.0584080799001002	0.0934684422940906	0.0573887941141936	0.0603585543806236
LV3003061555	-0.136046058828746	-0.103067193288377	0.0770903580607039	-0.00287234926979116	0.0640751431464871	0.0532327139118504	0.079620392555427	0.0489463690943319	0.055718193196991
LV3003061539	0.0272576804801126	0.044202048154342	0.0142655830102332	-0.0294041232640759	0.0101286804527325	-0.00101091384537929	0.00392282938640396	-0.00576161803757402	0.0377851237844952
LV3003061527	-0.184434587969921	-0.1123154979421	0.0907873853661272	0.0049109819540949	0.0742005511093014	0.059322886915299	0.0934088007943123	0.0592141525256024	0.0577553343027082
LV3003061513	0.0329715080938359	0.0308077629929772	0.0204952295776747	-0.0176983426799949	0.0121584026315649	0.00216803391673573	0.0153856462249238	0.00543125448363001	0.0349214398613502
LV3003061500	0.0439194816693199	0.0412446147962276	0.00626696710887137	-0.0597535875367263	-0.016939550038178	-0.0301410209727278	-0.0382898935621046	0.0607583086384286	0.011254746489582
LV7008886714	0.0885164654764364	-0.0102711837272395	-0.0321606312605656	0.0873047434303058	0.00770724983354152	0.0527203535117668	-0.0448098891720254	-0.0307252088925774	-0.0621287962498943
LV7008886690	-0.0434866469985547	-0.120122225409742	0.038820865358171	-0.03898285562735	0.0168063382475248	0.00650752954051981	0.0182648987696413	0.207680047601747	0.0456794930437227
LV7008886751	0.0138969475933069	0.0177696186840818	-0.00278201374450406	-0.0726349196290931	-0.0343100873641265	-0.0381635069076267	-0.0447838522868189	0.215322312390116	0.0153081714611649
LV7008886727	0.0234076066574926	0.0770713930983195	-0.135190599578548	-0.0953101933171123	-0.128252522625864	-0.118455583100083	0.17121656239043	0.0563435500274309	-0.166759917113587
LV7008886703	0.0203311492357243	0.0725100073874718	-0.063223463902464	-0.087345139788983	-0.0706985488971965	-0.0762162178590621	-0.0632156978287815	-0.0660587581723243	0.072663040786523
LV7008886776	0.0279789701105911	0.0666542089514212	-0.0895855734918376	-0.0289650316937422	-0.0881178525711148	-0.0818188048849092	-0.0871584532363934	-0.0883926117350889	-0.0332546456767858
LV7008886740	0.0387036524769882	0.064459427886892	-0.00710466438252202	-0.0454770565680421	-0.0246325732559908	-0.0321842822974998	-0.0331998000332108	-0.033231140240448	0.00379810651095022
LV7008886221	0.0399903427699322	0.0159872251278878	0.0313907967989926	-0.0549651308025948	-0.0060081211853739	-0.0213270585874698	-0.0277807155688709	-0.017914103319436	0.0419290786801449
LV7008886692	0.0296906841594232	-0.050684141711918	0.0413553093210127	-0.0336599748849967	0.015828363031422	0.00688107848690673	0.0139197014937551	0.00843769779333048	0.0541825598561391
LV7008886765	0.0387811117037827	0.0424202513823691	-0.00098112951321181	-0.0408227309175149	-0.0226031117321118	-0.0285694099778504	-0.0505131678828311	-0.025493535002563	0.0559240150729323
LV7008886741	-0.147794323996568	-0.106099440864995	0.0798100282627615	0.0022184739148982	0.0653540812194501	0.0513751828029885	0.0813620033949142	0.0514469161362749	0.0606464985285433
LV7008886705	-0.0392481130343566	-0.118139423556044	0.0600169652258692	-0.0149601940218325	0.0506037084755409	0.0300543146318044	0.0490447233844906	0.0359143146425088	0.0617300094645768
LV7008886778	0.0285993916036128	0.0191817087009789	0.0909170556293228	0.133295631802573	-0.0413567943907078	0.0255283246582135	-0.12533658164181	-0.100543798061502	-0.0850899407666286
LV7008886754	0.0133777431662046	0.0207137746747035	0.00923635408190867	0.148613280657449	-0.0288856822825596	0.165637174106158	-0.133311950159837	-0.104302021658971	-0.0875566041766203
LV7008886730	0.028571549946692	0.0241583936607226	0.102225364004204	0.0838634861973731	-0.0961993592149593	-0.0769751527870165	-0.110776970741864	-0.0887664269648424	-0.0620087177239643
LV7008886706	0.0343916608521239	0.0212647350929142	0.0969390918956987	0.108237363009555	-0.0757931211044238	-0.0650035577392873	-0.115878818251952	-0.0799000195866681	-0.0451383704056518
LV7008886743	0.0379165465627155	-0.0835325168886177	0.175845860918694	0.0345661077093642	-0.0241500219275686	-0.00753509367287117	-0.0438698522057451	-0.0305179555493514	0.0268254139736428
LV7008886719	0.0288950667516658	-0.11962087362077	0.162505892871115	-0.0428360667992368	-0.00265060003907081	-0.0159802349863327	-0.0197554739207949	-0.0142356978337687	0.0496283833806886
LV7008886695	0.0314995837640102	-0.0443548338011908	0.177802301747609	0.0464033669684928	-0.0546174650521691	-0.0475893367582617	-0.0851235001738832	-0.0602482912028936	-0.00036740426472747
LV7008886768	0.0365443788471622	-0.00174829102131936	0.140382571378525	0.0709849949059043	-0.0465648399135043	-0.0278484326285041	-0.0903836062889349	-0.064497684041807	-0.0227650621505765
LV7008886744	0.0135402758319086	-0.160123556046533	0.219150769030381	-0.00140005078119382	0.00634349424958887	-0.00953431516508882	-0.018520781963188	-0.0135777762894198	0.0481399535485787
LV7008886708	0.0177440659297434	-0.125944629071124	0.235596017138683	0.0284928339220745	-0.0214510058530133	-0.025168651391305	-0.0449672885520648	-0.0246249683865108	0.0367382468763859
LV7008886781	-0.182654920274207	-0.111507130117834	0.0901893788822907	0.00191495718474105	0.0703029946281758	0.0558213065042764	0.0881012516967118	0.0556423828730437	0.0619621126512148
LV7008886757	-0.176506938340084	-0.108893619288593	0.098191713447384	-0.00285979212418154	0.0684717668741461	0.0532413898480335	0.0796426379211966	0.050809793089626	0.0605777181590763
LV7008886222	0.0225684912422266	0.00805937194507983	0.0460159419732288	-0.00615200698179822	0.0165734132869006	0.00190694799574525	0.00441865687322436	-0.00147012093025273	0.0466088598317514
LV7008886709	0.0213232393585019	-0.00287064662261535	0.046108322361929	-0.0428962274573139	0.00690101953764867	-0.00115036722061048	0.00816860524085321	-0.00306537086755528	0.0340421114146407
LV7008886726	0.257764262906604	-0.0713203962706072	-0.146310603720367	0.281415783034128	0.111141678034715	0.342016373221255	-0.00132952719818591	-0.0355568037991094	-0.0177660173510151
LV7008886702	0.11316657739898	0.254930057126094	-0.214382008082345	-0.234634020131501	-0.0905784691465831	-0.152043680315675	-0.0833418814550107	0.563779887466102	-0.00735017983938474
LV7008886763	-0.19647357788164	-0.172358365368716	-0.053283377197208	-0.146951216944577	0.17149544819557	0.043759428709982	0.101035626513187	0.546048763565814	0.129277978774744
LV7008886739	0.000123259301954864	0.324143884583532	-0.482810499214076	-0.210366942016317	-0.501590793416985	-0.467811368268797	0.678795730913505	-0.0100109105937082	-0.125177656755039
LV7008886715	0.0194078007123139	0.33517761728425	-0.306315747152267	-0.291717964405365	-0.217516086732942	-0.260656058179408	-0.0553754287150137	-0.156803400750254	0.35018711865584
LV7008886226	0.109589512218593	0.0124779747313916	-0.0664789598131157	-0.175017614036557	0.0653191028080332	-0.0105514633164416	0.03389964847933	0.0162062574775759	0.0845776806559666
LV7008886752	0.101475325454203	0.22047417002516	-0.12479176803464	-0.193968181275748	0.0346211714261816	-0.052620041917358	-0.00607881945016784	-0.0254969301930366	0.142358171003241
LV7008886728	0.0763640998384656	0.210183559224708	-0.113552618543462	-0.188712499986023	0.0611901411952878	-0.0345766506338554	0.0196564097339192	-0.00618195288300416	0.148252080549312
LV7008886704	0.1184458430057	-0.00903608671278067	-0.07947119503652	-0.0929686090971879	0.129890214386662	0.00615994495659393	0.0599518822620267	0.0209686404819314	0.141733202822673
LV7008886753	0.0282968409716029	-0.207215839684712	-0.0352134558742789	-0.042891404229719	0.17609290785664	0.0785619195398773	0.114252046707911	0.0666253944937804	0.128015233888761
LV7008886717	0.0949751626476412	-0.16229629787872	-0.0732164604187874	0.00779732322203405	0.157226949735779	0.0260714559187635	0.0716247314613235	0.0463203893134959	0.119902745467754
LV7008886229	0.0271812053936548	0.160850185278949	0.089918956441082	0.355589119360831	-0.312903617084899	-0.0306531449896272	-0.293189256421844	-0.254069006896003	-0.388586577534743
LV7008886766	0.0354665598209053	0.150020313413987	-0.112635063255801	0.46815237827574	-0.050189707447527	0.62368195475135	-0.283130362470549	-0.249461206182589	-0.379956781579834
LV7008886742	0.0231709772083844	0.185426531296647	0.0248446442759847	0.260748988416707	-0.344778700928074	-0.156622553863795	-0.307758427895718	-0.274618665999798	-0.389867583520928
LV7008886718	0.0663442761526523	0.103313479554814	0.0012833820921765	0.12823885602393	-0.131379604693188	-0.158381884413772	-0.139815806687647	-0.129875066677838	-0.197132987467099
LV7008886755	0.0847202113716971	-0.131440793121526	0.268477715202947	0.257916175036889	-0.0863531701826929	-0.114072488737278	-0.113873135954209	-0.112089403347494	-0.119806644796181
LV7008886731	0.0524402347429105	-0.26836160861115	0.195535220222155	-0.134918464146672	0.069045059094181	-0.0301544037565215	0.0112273221433125	-0.0133303582670925	0.0333900219414435
LV7008886707	0.0646754381975916	-0.194532863432942	0.307677728835426	-0.0323598612283121	-0.0161333871495932	-0.0779358089518328	-0.0598316415968768	-0.0689347440161389	-0.0291491216840937
LV7008886780	0.0680688205715018	0.125818800565083	0.084974714025319	0.214590319100779	-0.197026618264396	-0.0685273577572442	-0.224587717238234	-0.18970428032519	-0.270456597701611
LV7008886756	0.0654173448159886	-0.240609465685896	0.319695496486217	-0.0725481316693558	0.0372311279503923	-0.0427466596686545	-0.0178041747412801	-0.0377584865788681	0.0156382052791567
LV7008886720	0.00133698282126593	-0.312598281567318	0.455159757608624	0.113707193695745	-0.00869307000170185	0.16160770432921	-0.13060534415851	-0.117790650680207	-0.101218435376392
LV7008886228	-0.674615912720411	-0.198846046657572	0.0599583859481668	-0.0297292499751252	0.381290048700877	0.194656556967246	0.262294929733262	0.184443054318219	0.250195912588626
LV7008886769	-0.576923381729141	-0.187875460953579	0.065892589979498	-0.0764251984766841	0.285065232715182	0.140849720673913	0.201952921633551	0.142631571878554	0.236995975666741
LV7008886745	-0.054682579047681	-0.122750139835519	0.012479679643584	-0.08066321550443	0.224885469260515	0.0890538267363767	0.144573707225686	0.0883549628139609	0.190712078098289
LV7008886721	0.0942647158262616	0.196425072696422	-0.0774365144183116	-0.0842835630432119	0.0526486736885657	-0.0490653210343059	0.017456567176233	0.00630294538089629	0.0552321782137711
