sample	core	age_kyr	d18O	sst	MEleiden6	MEleiden5	MEleiden3	MEleiden1	MEleiden2	MEleiden4	analysis_partition	harmonization_mode
LV3003061514	ST13	100.6726	3.883986	7.39288790099721	-0.497613151601469	-0.455706503815929	2.42737669803619	0.581077508945749	0.679066900342613	0.904085777503908	training	corewise_z
LV3003061501	ST13	105.5872	3.93808	8.6530138730751	-0.329945878573395	-0.483864631541003	0.30625894519803	-0.636177738721881	-0.830588157795889	0.155399574177085	training	corewise_z
LV3003061489	ST13	112.6068	3.96932	11.8540635522199	-0.370420138163389	-0.495309853334786	-0.288364800180651	-0.755062840850544	-1.97997805284914	-1.3505006854	training	corewise_z
LV3003061473	ST13	117.088	3.5312	13.8380743760062	-0.661396426260465	-0.515343613918225	-1.0319059975922	-0.786769706009807	-1.95531148397985	-2.11690528008968	training	corewise_z
LV3003061568	ST13	121.6354	3.209168	15.0912241071525	-0.661396426260465	-0.545505475575122	-1.15738604387469	-0.789449721747584	-2.26563002757392	-3.17511451643714	training	corewise_z
LV3003061555	ST13	126.443	3.25303	13.9174660887275	-0.638451993997736	-0.549915208149109	-1.14461871682703	-0.79359010940953	-2.11535523382643	-2.68243539153006	training	corewise_z
LV3003061539	ST13	130.0556	3.677784	12.6881606418456	-0.576197141547656	-0.540763418188505	-1.00628864052542	-0.672136397749716	-0.568551794025897	-0.646196372422515	training	corewise_z
LV3003061527	ST13	133.7754	4.634866	11.4223768846317	-0.661396426260465	-0.541083690266309	-1.16181170870057	-0.801014143905075	-2.30190790809295	-3.22402190206591	training	corewise_z
LV3003061513	ST13	138.493	4.88014	10.3255171456423	-0.661396426260465	-0.508426999819791	-0.999876209008037	-0.670365687232806	-0.805513147278056	-0.71548352355317	training	corewise_z
LV3003061500	ST13	148.086	4.71344	9.56141856461617	-0.62470197757143	0.626726178070152	-0.933893237333962	-0.634463362174307	-0.343716477254578	-0.0894750665365394	training	corewise_z
LV7008886714	GeoB25202_R1	0.692	3.23	8.77194686709375	-0.368761116022657	-0.251909397191005	0.886360718315693	-0.154678777093808	-0.0668865261145457	0.657090616086495	training	corewise_z
LV7008886690	GeoB25202_R1	2.324	3.21564	6.90941715213889	-0.478829012928007	2.55910237037428	-0.804991941158647	-0.409396400481898	-1.1416511060979	-0.828874602124419	training	corewise_z
LV7008886751	GeoB25202_R1	7.1335	3.376675	6.13742853745238	-0.455282590591369	3.42269408022071	-0.699873430944241	-0.155680770223945	0.296583683232494	0.0657475013891057	training	corewise_z
LV7008886727	GeoB25202_R1	16.4375	4.806875	7.29751179212	-0.376523150834618	1.91405795283021	0.399002469017225	4.26711735050248	1.80349392021212	0.898893656447696	training	corewise_z
LV7008886703	GeoB25202_R1	27.6855	4.75	7.86592749392857	3.74344470002889	-0.228942193328019	-0.272646151540878	0.957864372001911	1.4133148031365	0.479653409932548	training	corewise_z
LV7008886776	GeoB25202_R1	36.607	4.45607	9.28041102375	2.7670317432261	-0.420752415996977	0.482658588431777	1.36020054259979	1.59079637930049	0.74074563513153	training	corewise_z
LV7008886740	GeoB25202_R1	43.105	4.4621	8.3026120984	0.2185578440755	-0.458790340875586	-0.480678766600272	-0.211140933294556	0.792589318621984	0.212958322705237	training	corewise_z
LV7008886221	GeoB25202_R1	50.3555	4.336445	8.9755353679	-0.141629953465501	-0.380351933254165	-0.771601265056416	-0.3526698136111	0.230381455675009	0.258267495993503	training	corewise_z
LV7008886692	GeoB25202_R1	53.875	4.3875	6.235490352	-0.191558729481759	-0.432812983198437	-0.798088147010123	-0.524666439972282	-0.660847283237077	-0.218587327572183	training	corewise_z
LV7008886765	GeoB25202_R1	58.181	4.47914	7.16758002833333	0.195782337799473	-0.339042590613563	-0.614554386459818	-0.222024680332669	0.661094210154148	0.360924037287607	training	corewise_z
LV7008886741	GeoB25202_R1	58.997	4.43018	9.918947659625	-0.478829012928007	-0.529728463682967	-0.844662892940866	-0.519599467599317	-1.30422974426133	-2.16845908389702	training	corewise_z
LV7008886705	GeoB25202_R1	59.738	4.55546	7.834293148625	0.0946706720596652	-0.411896829347153	-0.835850054900424	-0.501876079774374	-1.24866862792721	-1.10110162005005	training	corewise_z
LV7008886778	GeoB25202_R1	68.149	4.42745	8.09207392775	-0.360598444567744	-0.327147337365683	2.06134209521259	0.136310984336022	0.951286214160373	0.961721728512654	training	corewise_z
LV7008886754	GeoB25202_R1	71.8895	4.211105	10.5567572325	0.36339202048763	-0.0101061402037528	2.72645833704066	0.741370380901982	1.09292042417931	0.985159047013403	training	corewise_z
LV7008886730	GeoB25202_R1	75.351	3.98861	7.8788526045	0.0602359005255025	-0.217101506459358	1.40513173942452	0.193042684332599	1.04769262833341	1.0041383140244	training	corewise_z
LV7008886706	GeoB25202_R1	79.0255	4.046175	8.49363513875	-0.433727728793197	-0.276654862658728	1.33623926262034	0.0287380047930857	0.82315422874827	0.892181411030584	training	corewise_z
LV7008886743	GeoB25202_R1	81.6705	3.80659	7.83914049266667	-0.478829012928007	-0.352862036921673	-0.0788314520948836	-0.475657896589178	-0.635837641303078	0.355049372845309	training	corewise_z
LV7008886719	GeoB25202_R1	87.2825	4.160225	8.63470754958333	-0.364281405799257	-0.292027282348444	-0.652504752055693	-0.490734301711503	-0.926324398594918	0.212861369606112	training	corewise_z
LV7008886695	GeoB25202_R1	95.3875	3.76225	6.490722559125	-0.408199847074034	-0.334596624541458	0.468317016091213	-0.377936086282884	-0.00551441496628629	0.675277791777819	training	corewise_z
LV7008886768	GeoB25202_R1	102.2955	3.86591	7.669916553875	-0.41730667953865	-0.379719353195527	0.713228191152647	-0.4542997500617	0.338622878121033	0.62700841188254	training	corewise_z
LV7008886744	GeoB25202_R1	105.5785	3.936775	8.648961519375	-0.441465520947776	-0.274862151574256	-0.454164496916964	-0.478827658600653	-1.24067811131918	-0.0726820384921295	training	corewise_z
LV7008886708	GeoB25202_R1	109.6305	4.06956	10.5363336105	-0.238684538512593	-0.108053825290802	0.00342577473297831	-0.437803981598196	-0.948784390457033	0.279954436862076	training	corewise_z
LV7008886781	GeoB25202_R1	120.0235	3.269765	15.13774048625	-0.478829012928007	-0.537634091304925	-0.881022762755184	-0.558922150460992	-1.32090499496516	-2.41262919774661	training	corewise_z
LV7008886757	GeoB25202_R1	123.1195	3.120315	15.0483957938462	-0.478829012928007	-0.482251194711621	-0.867110645781846	-0.549387462317922	-1.235028855194	-2.30229274549747	training	corewise_z
LV7008886222	GeoB25202_R1	136.2775	4.81445	10.5709554267778	-0.372121435005555	-0.480382276652302	-0.669450322983644	-0.466398004176297	-0.151214407144475	-0.310144035353506	training	corewise_z
LV7008886709	GeoB25202_R1	147.206	4.79734	9.36027059022222	-0.478829012928007	-0.368228572708796	-0.756132722839742	-0.342943665284601	-0.155359642292962	-0.252861907795229	training	corewise_z
LV7008886726	GeoB25202_R2	0.692	3.23	8.77194686709375	-0.409234427238774	-0.456628191455311	0.671232232679068	-0.354902738415093	-0.498734013275719	0.308364810353164	validation	corewise_z
LV7008886702	GeoB25202_R2	2.324	3.21564	6.90941715213889	-0.371222795540338	3.54276947124317	-0.464671773727452	0.0282646631732377	0.58697078447773	0.453916182893221	validation	corewise_z
LV7008886763	GeoB25202_R2	7.1335	3.376675	6.13742853745238	-0.465364486268185	2.57205940949926	-0.860794714916921	-0.419150188865406	-1.06296891971551	-1.15245159305597	validation	corewise_z
LV7008886739	GeoB25202_R2	16.4375	4.806875	7.29751179212	0.247262317191253	1.27489328767118	0.907754696496667	4.38633758416296	2.21499587095024	1.15624182994023	validation	corewise_z
LV7008886715	GeoB25202_R2	27.6855	4.75	7.86592749392857	4.4876969988107	-0.168062543754252	-0.252317365018781	0.941454909660315	1.57098103640536	0.549800493471813	validation	corewise_z
LV7008886226	GeoB25202_R2	36.607	4.45607	9.28041102375	-0.288136928732475	-0.23525712830349	-0.740146076703943	-0.267669436587997	-0.214084842477214	-0.0698279822553161	validation	corewise_z
LV7008886752	GeoB25202_R2	43.105	4.4621	8.3026120984	0.806568750537292	-0.425982523267944	-0.806478338458215	-0.381513047196974	0.469727040175845	0.129322315677175	validation	corewise_z
LV7008886728	GeoB25202_R2	50.3555	4.336445	8.9755353679	0.592964967239047	-0.55531448889228	-0.822806044005429	-0.388514461970323	0.319217343454287	-0.0497492434812342	validation	corewise_z
LV7008886704	GeoB25202_R2	53.875	4.3875	6.235490352	-0.256059940505179	-0.543225154728445	-0.742125133024491	-0.476851589011081	-0.320108160338517	-0.202737227867427	validation	corewise_z
LV7008886753	GeoB25202_R2	58.997	4.43018	9.918947659625	-0.435970809750968	-0.539021892624397	-0.638913746233044	-0.388467435127268	-1.01458725909001	-0.744998543213798	validation	corewise_z
LV7008886717	GeoB25202_R2	59.738	4.55546	7.834293148625	-0.260176992246481	-0.42356728248734	-0.568237077405134	-0.416098695408303	-0.728104429628116	-0.29451987656689	validation	corewise_z
LV7008886229	GeoB25202_R2	68.149	4.42745	8.09207392775	0.0323461856417545	-0.0168140691273049	1.80817921370999	0.323248281637201	1.22230235308729	1.11820807785756	validation	corewise_z
LV7008886766	GeoB25202_R2	71.8895	4.211105	10.5567572325	0.0406552653181722	0.023161137677367	2.47204326784012	0.459202069637294	1.05390486281479	1.0345618355809	validation	corewise_z
LV7008886742	GeoB25202_R2	75.351	3.98861	7.8788526045	0.374252756295229	0.0877635229460003	1.74774805175718	0.832357470859154	1.50054857851479	1.23358543825862	validation	corewise_z
LV7008886718	GeoB25202_R2	79.0255	4.046175	8.49363513875	-0.368178672798877	-0.2780552123593	0.547900467297915	-0.0265789488226941	0.634369607427769	0.597285461281187	validation	corewise_z
LV7008886755	GeoB25202_R2	81.6705	3.80659	7.83914049266667	-0.465364486268185	-0.372655126391638	0.518871495581763	-0.381347782218544	-0.226721646615542	0.503107054685799	validation	corewise_z
LV7008886731	GeoB25202_R2	87.2825	4.160225	8.63470754958333	-0.366400448006809	-0.32199387580647	-0.620260380361192	-0.405685338056629	-0.92260030346539	-0.0209468117673874	validation	corewise_z
LV7008886707	GeoB25202_R2	95.3875	3.76225	6.490722559125	-0.269935751144704	-0.36602452290886	-0.199872423290682	-0.349299625486385	-0.560986383938146	0.354412151077808	validation	corewise_z
LV7008886780	GeoB25202_R2	102.2955	3.86591	7.669916553875	-0.465364486268185	-0.260810562171395	1.26963089284687	-0.0608455923971687	0.852011512887345	0.909511834949072	validation	corewise_z
LV7008886756	GeoB25202_R2	105.5785	3.936775	8.648961519375	-0.39855142606092	-0.434764188084553	-0.477309136931066	-0.461159135912997	-0.876454320511627	0.119700333795385	validation	corewise_z
LV7008886720	GeoB25202_R2	109.6305	4.06956	10.5363336105	0.0153896052112832	-0.278409665872761	0.60723279293017	-0.330180633787687	-0.749888663567785	0.32842104261157	validation	corewise_z
LV7008886228	GeoB25202_R2	120.0235	3.269765	15.13774048625	-0.429323130200329	-0.515675284052457	-0.947876982429426	-0.533234923574732	-1.49503043662763	-2.87620745269644	validation	corewise_z
LV7008886769	GeoB25202_R2	123.1195	3.120315	15.0483957938462	-0.465364486268185	-0.402992460872648	-0.953711943832622	-0.479478809287721	-1.09871558960011	-2.24061221159234	validation	corewise_z
LV7008886745	GeoB25202_R2	136.2775	4.81445	10.5709554267778	-0.417123092677952	-0.566386798343283	-0.874827545011825	-0.495681683320942	-0.912078423962003	-1.09618344874007	validation	corewise_z
LV7008886721	GeoB25202_R2	147.206	4.79734	9.36027059022222	-0.465364486268185	-0.33900585753284	-0.580244429789519	-0.354204913682214	0.256034402617859	-0.0482044711966338	validation	corewise_z
