sample	MEblack	MEgreen	MEpink	MEyellow	MEred	MEturquoise	MEmagenta	MEblue	MEbrown	MEgrey
LV3003046949	-0.0198607267771533	0.0202624615405718	0.0500052222571249	-0.0395088084897354	0.126839029314553	0.196917163322417	0.0366576021751516	0.103054667336301	0.0929153777155937	-0.0211432451376219
LV3003046936	0.000554258482235178	0.0724082991540304	0.0684796357549745	-0.0390444373663991	0.157824325663357	0.248392504427081	0.0691873404236088	0.127117904787293	0.124690819042923	-0.0336493954868216
LV3003047145	-0.0548393337854218	0.186290903049989	-0.0156297882156576	-0.0547806161723724	0.0308324118052571	0.0215720720531423	0.0690190569845983	0.0560073150067975	0.0272136961676684	0.00313306264601205
LV3003047132	0.110889954913847	0.0329725021989994	0.0772748276248388	-0.0215072699574545	0.171027495529615	0.26654249782537	0.0665476891058719	0.140006101441647	0.137458972857551	-0.0275559879406668
LV3003047118	-0.0341993234937967	0.0112677669450892	0.0631448418381849	-0.0390385253573028	0.145359154769808	0.173645298089912	0.02862530634631	0.0985050180285822	0.104046933612335	-0.0270086470113103
LV3003047099	-0.0103582693499774	-0.021967039492521	-0.07642038606707	-0.048861592918448	0.0161157248290962	0.0304050499801914	0.0245488442136672	0.0507638057164581	0.0295313541876065	-0.0229586078207821
LV3003047071	0.11562658774863	-0.0310311984592362	-0.103422200643735	-0.0520014596678951	-0.0486128591409227	0.0131861456221272	0.018335566543966	0.0508058741836307	-0.00248562383011553	-0.0214955241013544
LV3003047169	0.208678750688059	-0.0227882607399964	-0.0870987701505826	-0.0535817919521354	-0.0134392594006947	0.0403567893280934	0.0382995010324796	0.0624563688596081	0.000949356260226498	-0.0273547490854375
LV3003047156	0.132328661370963	-0.026053583875108	-0.0373475933152067	-0.0534706300101303	-0.00601091506006302	0.0483674068033832	-0.00857728426874216	0.0612691360560596	0.0191691413366269	-0.0319202299569841
LV3003047144	0.179790432169776	-0.0266774056894349	0.00798929626216638	-0.0533505584607677	0.0225467122256475	0.0585236267896825	0.0255805268332665	0.0769466841520781	0.0407083128977893	-0.036025794154688
