core	module	index	n	age_min_kyr	age_max_kyr	mean	median	sd	iqr	spearman_rho_age	spearman_p_age	scope	group_level	state	state_label	spearman_q_age
ST13	leiden6	SRPI	40	5.659	148.086	-4.75544953654218	-2.54061355931592	3.71475460110012	7.63340457105515	-0.481753772009986	0.00164676053227357	sample_module	core			0.00775280088575427
ST13	grey	SRPI	41	5.659	148.086	-2.70543388497252	-1.20846429645862	3.36862543464826	2.16594482757104	0.27776022193977	0.0786940082502986	sample_module	core			0.169494787000643
GeoB25202_R1	leiden2	SRPI	26	0.692	147.206	-0.941021012869431	-0.918810788559001	0.332404899634352	0.291421647295062	0.165128205128205	0.420163032680808	sample_module	core			0.685129696259104
GeoB25202_R1	leiden3	SRPI	26	0.692	147.206	-0.14747203778196	0.0608468087576424	0.555739562594106	0.914028069341905	0.230769230769231	0.25670309114113	sample_module	core			0.51340618228226
GeoB25202_R1	leiden4	SRPI	26	0.692	147.206	-0.69075476300907	-0.667644273959206	0.145032827263349	0.175793919870802	-0.00376068376068376	0.985453202883343	sample_module	core			0.985453202883343
GeoB25202_R1	leiden5	SRPI	25	0.692	147.206	-0.115124590988497	0.0455933477979402	0.548561307205794	0.633593977118177	0.210769230769231	0.311867034186645	sample_module	core			0.582151797148404
GeoB25202_R1	leiden6	SRPI	19	0.692	136.2775	-5.80000050670019	-9.21034037197618	3.71189523932493	7.36735066201183	0.018021829118775	0.941624875202581	sample_module	core			0.985453202883343
GeoB25202_R1	leiden1	SRPI	26	0.692	147.206	-1.2076840957191	-1.02900319519527	1.77505569021665	0.667262393226004	-0.0871794871794872	0.671948516367673	sample_module	core			0.752582338331794
GeoB25202_R1	grey	SRPI	24	2.324	147.206	-1.46431979712651	-0.545442840478944	2.04794510790275	1.01061804831731	0.60695652173913	0.00166131447551877	sample_module	core			0.00775280088575427
GeoB25202_R2	leiden3	SRPI	25	0.692	147.206	-0.382956754802292	-0.142541240527549	0.68583990435712	1.24573804045976	0.655384615384616	0.00037651736306925	sample_module	core			0.003514162055313
GeoB25202_R2	leiden4	SRPI	25	0.692	147.206	-0.707432754606825	-0.695459276839915	0.148274411792598	0.16486733372136	-0.106153846153846	0.61354006899838	sample_module	core			0.751174556279724
GeoB25202_R2	leiden2	SRPI	25	0.692	147.206	-0.934179389806708	-0.904707780477357	0.2277553368122	0.30684246613319	0.166153846153846	0.427324832671235	sample_module	core			0.685129696259104
GeoB25202_R2	leiden6	SRPI	20	0.692	136.2775	-5.11040241907557	-2.78705538156564	3.84920719989213	7.43420478169216	-0.148196976609577	0.532929154980003	sample_module	core			0.710572206640004
GeoB25202_R2	grey	SRPI	23	0.692	147.206	-1.26362200374461	-0.442380589434558	2.12613074526286	0.72254619897063	-0.0978260869565217	0.656997800586938	sample_module	core			0.752582338331794
GeoB25202_R2	leiden5	SRPI	25	0.692	147.206	-0.406704763617656	0.166366781743343	1.95457572392118	0.897929375077471	0.00846153846153846	0.967979701068712	sample_module	core			0.985453202883343
GeoB25202_R2	leiden1	SRPI	24	0.692	147.206	-0.721673865272159	-0.725388988361418	0.477005924517467	0.491066249101089	0.162608695652174	0.447754151382415	sample_module	core			0.685129696259104
