sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV3003061528	ST13	95.118	3.76764	6.56201237466214	0.975278210166999	1.42272217163303	0.529498040407098	4	IG-B
LV3003061514	ST13	100.6726	3.883986	7.39288790099721	1.54345408135048	1.37746623683536	0.774252775996792	4	IG-B
LV3003061501	ST13	105.5872	3.93808	8.6530138730751	-0.53561741169061	0.942028505332991	0.595259150306504	4	IG-B
LV7008886778	GeoB25202_R1	68.149	4.42745	8.09207392775	1.54098380965242	1.44555027215321	0.402653162340122	4	IG-B
LV7008886754	GeoB25202_R1	71.8895	4.211105	10.5567572325	1.83297068490065	1.46176959652247	0.678742999662467	4	IG-B
LV7008886730	GeoB25202_R1	75.351	3.98861	7.8788526045	1.38301355959769	1.31402875027792	0.193190276215533	4	IG-B
LV7008886706	GeoB25202_R1	79.0255	4.046175	8.49363513875	1.32578148731502	1.46337726408098	0.451460120203062	4	IG-B
LV7008886743	GeoB25202_R1	81.6705	3.80659	7.83914049266667	-0.309581049098291	0.603486309822743	0.304518839705011	4	IG-B
LV7008886695	GeoB25202_R1	95.3875	3.76225	6.490722559125	0.363245954372823	0.983003990320772	0.276272239788669	4	IG-B
LV7008886768	GeoB25202_R1	102.2955	3.86591	7.669916553875	0.807371005196032	1.20338052723087	0.124836086718973	4	IG-B
LV7008886708	GeoB25202_R1	109.6305	4.06956	10.5363336105	-0.558981626874648	0.560156972425891	0.60110806592792	4	IG-B
LV7008886229	GeoB25202_R2	68.149	4.42745	8.09207392775	1.69586632616619	1.49430292049042	0.373336270867831	4	IG-B
LV7008886766	GeoB25202_R2	71.8895	4.211105	10.5567572325	1.80098256140937	1.4423525372075	0.649614256355265	4	IG-B
LV7008886742	GeoB25202_R2	75.351	3.98861	7.8788526045	1.94082271665715	1.14646166031594	0.119590946538352	4	IG-B
LV7008886718	GeoB25202_R2	79.0255	4.046175	8.49363513875	0.803363292273671	0.998226371870069	0.0226381282817792	4	IG-B
LV7008886755	GeoB25202_R2	81.6705	3.80659	7.83914049266667	0.247414873127546	1.14236543001789	0.575181755520707	4	IG-B
LV7008886707	GeoB25202_R2	95.3875	3.76225	6.490722559125	-0.463040735887536	0.410717318466303	-0.0161599438384336	4	IG-B
LV7008886780	GeoB25202_R2	102.2955	3.86591	7.669916553875	1.29425226327244	1.3059738130163	0.116461306077889	4	IG-B
LV7008886756	GeoB25202_R2	105.5785	3.936775	8.648961519375	-0.83072178250588	0.172601558185866	-0.0603779749323258	4	IG-B
LV7008886720	GeoB25202_R2	109.6305	4.06956	10.5363336105	-0.348931028529972	0.799498114792641	0.834397016745949	4	IG-B
LV3003046953	ST8	1.5215	3.203925	7.82527505425364	1.5318147007837	1.74627169812437	1.10855724440525	5	IG-C
LV3003046939	ST8	2.42	3.2262	6.89400787736814	1.45686387476983	2.00358481050546	1.38078288394468	5	IG-C
LV3003047045	ST8	3.5865	3.295865	6.70676913757569	1.24197773900365	2.05063273555008	1.55875859409637	5	IG-C
LV3003047013	ST8	5.885	3.32195	6.33782936611152	0.719496435203629	1.78903080529957	1.58161990480067	5	IG-C
LV3003046995	ST8	6.9705	3.36882	6.16359220190688	0.957190236392877	1.8289392596282	1.49863583149416	5	IG-C
LV3003046980	ST8	8.056	3.41776	6.25245183951933	0.840100622855261	1.81738716468331	1.51071999829973	5	IG-C
LV3003046952	ST8	10.26	3.5408	6.52726089941695	1.09862846435231	1.93622227156899	1.66085671777855	5	IG-C
LV3003046938	ST8	11.169	3.65408	6.64060093364877	1.47550153914186	1.99225681905791	1.52374467405724	5	IG-C
LV3003047027	ST8	12.877	4.04278	6.85356548641879	1.60557446246859	1.76204133000399	1.08885338339832	5	IG-C
LV3003047010	ST8	13.676	4.20872	6.95319000495699	1.26101324027675	1.84465842593164	1.61460864342353	5	IG-C
LV7001898100	ST13	5.659	3.30613	6.37410536713431	0.410478721738127	1.52899262834985	1.06069581983105	5	IG-C
