taxon	brown	green	blue	turquoise	yellow	grey	assigned_module	assigned_kME	max_bio_kME	max_bio_module	next_best_bio_kME	setting_id	module_type	assigned_is_max_kME	kME_margin	weak_assigned_kME	negative_assigned_kME	strong_hub	grey_rescuable	magenta	pink	red	black
S__GCA_014381105.1	0.201328190843028	-0.120777120728794	0.178019265678644	0.113817346987663	-0.0456332219236124	-0.0779722143028992	pink	0.722646715465568	0.722646715465568	pink	0.201328190843028	exp4	biological	TRUE	0.52131852462254	FALSE	FALSE	TRUE	FALSE	-0.0978186204314165	0.722646715465568	-0.0681733611821008	-0.0178418922597979
S__GCA_014381415.1	0.602157677992273	0.0288567526384309	0.369351594448039	0.265092773855482	0.863019717369399	-0.074069368697676	yellow	0.863019717369399	0.863019717369399	yellow	0.602157677992273	exp4	biological	TRUE	0.260862039377126	FALSE	FALSE	TRUE	FALSE	-0.0192515209253664	0.041836704217287	0.325652387998137	0.53812020435587
S__GCA_014381465.1	0.571299674276448	0.27573281081488	0.419969665127895	0.328307272950808	0.723299413215871	0.0103357767747223	yellow	0.723299413215871	0.723299413215871	yellow	0.625816557539781	exp4	biological	TRUE	0.0974828556760901	FALSE	FALSE	TRUE	FALSE	0.167123956107887	-0.0178914966862484	0.228027008556322	0.625816557539781
S__GCA_014381825.1	0.290008235256819	0.168091673208279	0.346465483397042	0.355577632437914	0.208215878204621	0.487015599658464	blue	0.346465483397042	0.355577632437914	turquoise	0.355577632437914	exp4	biological	FALSE	-0.00911214904087165	FALSE	FALSE	FALSE	FALSE	-0.0752423044408767	0.142508428429879	0.118564839580418	0.314748172648612
S__GCA_014381985.1	0.465991077371635	0.229829534700793	0.66355379247299	0.579464207809511	0.176914687355605	-0.0243236712823805	blue	0.66355379247299	0.66355379247299	blue	0.579464207809511	exp4	biological	TRUE	0.0840895846634793	FALSE	FALSE	FALSE	FALSE	0.0758462203646674	0.463478338794846	0.0249549534854075	0.358266722126994
S__GCA_014382345.1	-0.0983326543056604	0.207840888018591	0.00927479270889641	0.118185678347953	-0.0454727960058916	0.724462895675612	grey	0.724462895675612	0.207840888018591	green	0.207840888018591	exp4	technical	FALSE	0.516622007657021	FALSE	FALSE	TRUE	FALSE	0.0676346704399723	-0.0901507498415007	-0.0630761515055363	0.0793078830587523
S__GCA_014382585.1	0.671439461646501	0.198851951700857	0.49381990754997	0.370675643251289	0.791443522213855	0.097933809794169	yellow	0.791443522213855	0.791443522213855	yellow	0.700742045446454	exp4	biological	TRUE	0.0907014767674009	FALSE	FALSE	TRUE	FALSE	0.0572165301663665	0.104653135492341	0.305023762138602	0.700742045446454
S__GCA_014382645.1	0.704450016027355	0.296270023053689	0.856109685011369	0.736102411711637	0.470565509749486	-0.0880574204999176	blue	0.856109685011369	0.856109685011369	blue	0.736102411711637	exp4	biological	TRUE	0.120007273299732	FALSE	FALSE	TRUE	FALSE	0.179056087817206	0.411556910282982	0.246441772176938	0.628286524621742
S__GCA_014382715.1	0.304124540400061	-0.0420331479589103	0.250875807196516	0.207032859093142	0.36440359311145	-0.0448522629118515	red	0.797399775853798	0.797399775853798	red	0.36440359311145	exp4	biological	TRUE	0.432996182742347	FALSE	FALSE	TRUE	FALSE	-0.0167054287412839	-0.115932144620758	0.797399775853798	0.269030480357936
S__GCA_014383215.1	-0.105698680643011	-0.0689971737100237	-0.0849037980106729	-0.0568490562564274	-0.0569793311465486	-0.0413309263654037	red	0.405182207531754	0.405182207531754	red	0.00489560513353448	exp4	biological	TRUE	0.400286602398219	FALSE	FALSE	FALSE	FALSE	0.00489560513353448	-0.109521186931019	0.405182207531754	-0.103859987660569
S__GCA_014384145.1	0.440282045481369	0.29669157294133	0.43026784423041	0.393312781971797	0.45826012505921	-0.0664418688197176	grey	-0.0664418688197176	0.503964757292518	black	0.503964757292518	exp4	technical	FALSE	-0.570406626112236	TRUE	TRUE	FALSE	TRUE	0.279486601397622	0.0426353044427379	0.202702876937942	0.503964757292518
S__GCA_014384445.1	0.601880217215852	0.35309899131012	0.883566084971122	0.90322517255043	0.394819036637858	0.00216022057336205	blue	0.883566084971122	0.90322517255043	turquoise	0.90322517255043	exp4	biological	FALSE	-0.0196590875793076	FALSE	FALSE	TRUE	FALSE	0.152808136697598	0.326204063233225	0.212317909810736	0.552029661023373
S__GCA_014384505.1	0.579453969755484	0.355368803736143	0.80068090791618	0.847030949546557	0.391463219057772	0.0757704827458465	blue	0.80068090791618	0.847030949546557	turquoise	0.847030949546557	exp4	biological	FALSE	-0.046350041630377	FALSE	FALSE	TRUE	FALSE	0.149789413166824	0.33571402069577	0.201075223939161	0.542117236743049
S__GCA_014384565.1	0.166079883203777	-0.109100944185674	0.217203459397348	0.15156948794235	0.0849188296327854	-0.0746451647728848	grey	-0.0746451647728848	0.217203459397348	blue	0.217203459397348	exp4	technical	FALSE	-0.291848624170233	TRUE	TRUE	FALSE	FALSE	-0.116326541722064	0.0844537476817482	0.0519473925228412	0.0151986228777571
S__GCA_014384685.1	0.540068672612122	0.697148937637698	0.545510229496127	0.572874523435	0.489880815750262	0.184798795815481	green	0.697148937637698	0.779545753016539	black	0.779545753016539	exp4	biological	FALSE	-0.0823968153788414	FALSE	FALSE	FALSE	FALSE	0.518825616248604	0.0771599909475961	0.147136950056757	0.779545753016539
S__GCA_014523485.1	0.48002768798512	-0.114323343332264	0.447880967282983	0.307679168523775	0.248562512262773	-0.202458707861458	pink	0.719384255618212	0.719384255618212	pink	0.48002768798512	exp4	biological	TRUE	0.239356567633093	FALSE	FALSE	TRUE	FALSE	-0.0506998818282491	0.719384255618212	-0.0307188012297962	0.192967178843014
S__GCA_014523515.1	0.262428723322431	-0.156304232875984	0.225965527527375	0.138500337434949	-0.0478687222510861	-0.100626535964229	pink	0.764325761700382	0.764325761700382	pink	0.262428723322431	exp4	biological	TRUE	0.501897038377951	FALSE	FALSE	TRUE	FALSE	-0.122553933693466	0.764325761700382	-0.075410445253064	-0.00539258685603788
S__GCA_014584315.1	-0.0133407568316646	0.124603560945707	0.0600608586486783	0.125512047568932	0.0241787023256634	0.371005631131377	grey	0.371005631131377	0.125512047568932	turquoise	0.125512047568932	exp4	technical	FALSE	0.245493583562444	FALSE	FALSE	FALSE	FALSE	-0.0596788016995654	-0.0730154725588382	-0.0498384825839397	0.0688146229859817
S__GCA_014653385.1	0.187244633331763	0.641825017517117	0.247659566639024	0.302573207617365	0.237864912599406	0.158205151665719	green	0.641825017517117	0.641825017517117	green	0.474688748549789	exp4	biological	TRUE	0.167136268967328	FALSE	FALSE	FALSE	FALSE	0.474688748549789	-0.0928779983815615	-0.0593409971081853	0.459016297353783
S__GCA_014654355.1	0.402257500745735	0.606087995948338	0.436176362032235	0.421861365493756	0.437726370094624	0.11703903675305	green	0.606087995948338	0.658828863458185	black	0.658828863458185	exp4	biological	FALSE	-0.0527408675098462	FALSE	FALSE	FALSE	FALSE	0.474895354649964	0.0151809711234844	0.156330018356817	0.658828863458185
S__GCA_014764495.1	0.0353236450677037	-0.0257393807735917	0.0713566175890999	0.0790751154504521	0.0433238447009455	0.00432915577262135	grey	0.00432915577262135	0.751690229003359	red	0.751690229003359	exp4	technical	FALSE	-0.747361073230738	TRUE	FALSE	FALSE	TRUE	0.0362564212385556	-0.125322309593964	0.751690229003359	0.0446587382374483
S__GCA_014859605.1	0.295869946545825	0.088699356481416	0.304675711666613	0.232415453987555	0.105809349300809	0.00289395789707961	pink	0.483005889135178	0.483005889135178	pink	0.304675711666613	exp4	biological	TRUE	0.178330177468566	FALSE	FALSE	FALSE	FALSE	-0.0630520466675623	0.483005889135178	-0.0447666846793803	0.239082769355402
S__GCA_014894735.1	0.161490393990986	-0.012110528654294	0.147475877095635	0.131584306270613	0.252134464037522	-0.0116988292384924	red	0.836485667516921	0.836485667516921	red	0.252134464037522	exp4	biological	TRUE	0.5843512034794	FALSE	FALSE	TRUE	FALSE	0.022179143006082	-0.12841145222692	0.836485667516921	0.159601348054461
S__GCA_015222065.1	0.418249823954313	-0.0478648808698786	0.302856056651781	0.233669306921355	0.546837177794606	-0.0728916916110417	red	0.863786594008477	0.863786594008477	red	0.546837177794606	exp4	biological	TRUE	0.316949416213872	FALSE	FALSE	TRUE	FALSE	-0.0272746707571554	-0.108660507286451	0.863786594008477	0.367872988255611
S__GCA_015222795.1	0.304454190975358	-0.170600224893126	0.331864477057573	0.326722501731314	0.271851951921477	0.0707978719017918	red	0.48737514020292	0.48737514020292	red	0.331864477057573	exp4	biological	TRUE	0.155510663145346	FALSE	FALSE	FALSE	FALSE	-0.165573929057697	0.151103529362699	0.48737514020292	0.147991174399592
S__GCA_015223015.1	0.228909771737749	0.0226501221511988	0.190212155843935	0.159045867869932	0.344645645044101	-0.0273494232686632	red	0.76702028735633	0.76702028735633	red	0.344645645044101	exp4	biological	TRUE	0.422374642312229	FALSE	FALSE	TRUE	FALSE	0.049125878467573	-0.108081638932403	0.76702028735633	0.226529533318509
S__GCA_015478665.1	-0.0386949704944035	0.0526307341914631	0.00857664423117664	0.0696919227735943	-0.051404123798504	0.438689914701884	grey	0.438689914701884	0.0696919227735943	turquoise	0.0696919227735943	exp4	technical	FALSE	0.36899799192829	FALSE	FALSE	FALSE	FALSE	-0.0605235797773702	0.00375649034719368	-0.0638447753461136	0.0319817410316469
S__GCA_015492195.1	0.388330442626053	-0.195724670539662	0.309731545712702	0.210185051650944	0.320042558708426	-0.104093892216974	grey	-0.104093892216974	0.398022460387111	red	0.398022460387111	exp4	technical	FALSE	-0.502116352604085	TRUE	TRUE	FALSE	FALSE	-0.13964497014999	0.182382906671854	0.398022460387111	0.177312453447846
S__GCA_015658215.1	0.255736691590521	0.278022790812949	0.380756894001245	0.43568261207931	0.122077526172346	0.323323892574857	turquoise	0.43568261207931	0.43568261207931	turquoise	0.380756894001245	exp4	biological	TRUE	0.0549257180780653	FALSE	FALSE	FALSE	FALSE	-0.0199532366345297	0.195071116800284	0.0916584957181232	0.303088474963432
S__GCA_015658265.1	0.068141907693451	-0.11265599175138	0.0142703345699541	0.00113935306988454	0.140255870281914	-0.0394862912796024	grey	-0.0394862912796024	0.140255870281914	yellow	0.140255870281914	exp4	technical	FALSE	-0.179742161561516	TRUE	TRUE	FALSE	FALSE	-0.074997278325953	0.0776784072395718	0.062840658898189	0.013020045716947
S__GCA_015658495.1	0.596368087401626	0.0328725044347088	0.36875849521985	0.263559221288728	0.858331107979398	-0.0843325589908915	yellow	0.858331107979398	0.858331107979398	yellow	0.596368087401626	exp4	biological	TRUE	0.261963020577772	FALSE	FALSE	TRUE	FALSE	-0.0195043502974407	0.0384167811290382	0.29550751528743	0.534490322553709
S__GCA_015658585.1	0.700516075181091	-0.034141885881171	0.604009218531914	0.447946037583396	0.567754220802564	-0.151024600371645	brown	0.700516075181091	0.700516075181091	brown	0.604009218531914	exp4	biological	TRUE	0.0965068566491766	FALSE	FALSE	TRUE	FALSE	-0.04211648128393	0.319270806278695	0.366875673878706	0.49398039085445
S__GCA_015658865.1	0.500027726569714	0.286671083317005	0.605944930528469	0.672855656200654	0.36896359897692	0.149583131991125	turquoise	0.672855656200654	0.672855656200654	turquoise	0.605944930528469	exp4	biological	TRUE	0.0669107256721854	FALSE	FALSE	FALSE	FALSE	0.107228075062084	0.23041973781894	0.355547750872298	0.497073727931923
S__GCA_015658965.1	0.53672917226033	0.204773566792105	0.495903400006404	0.396140923877201	0.460926327312814	0.047255914222643	blue	0.495903400006404	0.53672917226033	brown	0.53672917226033	exp4	biological	FALSE	-0.0408257722539259	FALSE	FALSE	FALSE	FALSE	0.018951182813969	0.221476057176969	0.152876547262038	0.526035406116813
S__GCA_015659035.1	0.352187532357507	0.384525810200123	0.563569717457062	0.722411507802981	0.265243303542669	0.24501660440154	turquoise	0.722411507802981	0.722411507802981	turquoise	0.563569717457062	exp4	biological	TRUE	0.158841790345919	FALSE	FALSE	TRUE	FALSE	0.229415195261878	0.110465534547142	0.385757729028977	0.453252582443513
S__GCA_015659125.1	0.183152747747759	0.173242702805992	0.190507127113219	0.146459471437712	0.0622878072966639	-0.0311731039512751	grey	-0.0311731039512751	0.239316137928595	magenta	0.239316137928595	exp4	technical	FALSE	-0.27048924187987	TRUE	TRUE	FALSE	FALSE	0.239316137928595	0.165592844877908	-0.021270591734772	0.18760912479321
S__GCA_015659205.1	0.399895201569876	0.226982950122322	0.336297227674046	0.254247724639698	0.409349355225726	0.0860856359560963	black	0.458317712643104	0.458317712643104	black	0.409349355225726	exp4	biological	TRUE	0.0489683574173778	FALSE	FALSE	FALSE	FALSE	0.243783119825847	0.104114365206014	0.113384911584354	0.458317712643104
S__GCA_015659275.1	0.350326525436448	-0.00239661291962016	0.281658018448403	0.192733809765446	0.365071756006914	-0.0823365289890522	grey	-0.0823365289890522	0.365071756006914	yellow	0.365071756006914	exp4	technical	FALSE	-0.447408284995966	TRUE	TRUE	FALSE	FALSE	0.0289607447227971	0.130419773596329	0.0738436532862418	0.277357955022904
S__GCA_015659285.1	0.373085581590422	0.072647073703876	0.413891017983246	0.368861858767181	0.27370632279183	0.28648842054187	turquoise	0.368861858767181	0.413891017983246	blue	0.413891017983246	exp4	biological	FALSE	-0.045029159216065	FALSE	FALSE	FALSE	FALSE	-0.0423419349008051	0.279561270961291	0.32948171723866	0.293865693997312
S__GCA_015659305.1	0.254425041628394	0.301518334921785	0.427097257247107	0.45660427788044	0.0991127743610138	0.195255688670371	turquoise	0.45660427788044	0.45660427788044	turquoise	0.427097257247107	exp4	biological	TRUE	0.0295070206333335	FALSE	FALSE	FALSE	FALSE	0.128738078350656	0.154215231040802	0.178438121563628	0.338121255022445
S__GCA_015659465.1	0.42219480432668	0.0138519887478936	0.485777083792238	0.476336106791275	0.277342985504305	-0.0576431842002369	turquoise	0.476336106791275	0.485777083792238	blue	0.485777083792238	exp4	biological	FALSE	-0.00944097700096308	FALSE	FALSE	FALSE	FALSE	-0.123251732813676	0.323264939715434	0.214075309933136	0.255398241491678
S__GCA_015659505.1	0.287492608335402	0.315166131663722	0.340246902495752	0.303718404743542	0.32015440123548	0.280759938347852	blue	0.340246902495752	0.422334512472815	black	0.422334512472815	exp4	biological	FALSE	-0.082087609977063	FALSE	FALSE	FALSE	FALSE	0.0907968495433976	0.0069463831143354	0.0407881110727385	0.422334512472815
S__GCA_015659515.1	0.250591494063457	0.306010026765477	0.469408015561054	0.554883664396381	0.217564972796054	0.0514706165252428	turquoise	0.554883664396381	0.554883664396381	turquoise	0.469408015561054	exp4	biological	TRUE	0.0854756488353272	FALSE	FALSE	FALSE	FALSE	0.153858061486322	0.030990713325988	0.152288462815423	0.316866887668901
S__GCA_015659595.1	0.619856614922013	0.318081633472274	0.809638256462737	0.861411672724779	0.480772746269924	0.0553080076558582	turquoise	0.861411672724779	0.861411672724779	turquoise	0.809638256462737	exp4	biological	TRUE	0.0517734162620424	FALSE	FALSE	TRUE	FALSE	0.173916163905748	0.305476547736581	0.36887904631102	0.584497825101063
S__GCA_015659615.1	0.774414224580478	0.338306906394361	0.59398558257442	0.503889466516886	0.706536392852887	-0.106218153349576	brown	0.774414224580478	0.790979952737082	black	0.790979952737082	exp4	biological	FALSE	-0.0165657281566046	FALSE	FALSE	TRUE	FALSE	0.277896337534076	0.259132047863694	0.388332576401704	0.790979952737082
S__GCA_015659735.1	0.606239765633274	0.497574440494266	0.506706737110179	0.457283957521921	0.65164675116463	-0.0359914374957443	black	0.780914441109695	0.780914441109695	black	0.65164675116463	exp4	biological	TRUE	0.129267689945065	FALSE	FALSE	TRUE	FALSE	0.372543931881936	0.0246661531600874	0.197409156754361	0.780914441109695
S__GCA_015659905.1	0.246136003906908	0.200836149371492	0.353440055542581	0.351190625581627	0.142285112733424	0.0525072750234479	grey	0.0525072750234479	0.353440055542581	blue	0.353440055542581	exp4	technical	FALSE	-0.300932780519133	TRUE	FALSE	FALSE	FALSE	0.0910791629324746	0.156941873379485	-0.00668980275723555	0.266599366197014
S__GCA_015660155.1	0.610178722447467	0.199239134907957	0.481150716353369	0.419106470229945	0.547850888381708	0.0581624267098974	brown	0.610178722447467	0.610178722447467	brown	0.561154502098374	exp4	biological	TRUE	0.0490242203490935	FALSE	FALSE	FALSE	FALSE	0.116161120750936	0.287084120911248	0.155127309595681	0.561154502098374
S__GCA_015660315.1	0.776310784678203	0.370746274229515	0.67013841561745	0.565571639883137	0.612812878776522	-0.00712857869172416	black	0.782075269643024	0.782075269643024	black	0.776310784678203	exp4	biological	TRUE	0.00576448496482074	FALSE	FALSE	TRUE	FALSE	0.299694442288679	0.391497277229167	0.296350574114836	0.782075269643024
S__GCA_015660335.1	0.513150910342076	0.0794889369988384	0.419237436513823	0.354992551727496	0.55398576700558	0.170300823931443	red	0.726559005530051	0.726559005530051	red	0.55398576700558	exp4	biological	TRUE	0.172573238524471	FALSE	FALSE	TRUE	FALSE	0.000409774307683295	0.0852764033317848	0.726559005530051	0.515528696227432
S__GCA_015660425.1	0.772416781243977	0.297867485954682	0.680108424193562	0.546934455855192	0.629242089174105	-0.0243370153959165	black	0.75557952242203	0.772416781243977	brown	0.772416781243977	exp4	biological	FALSE	-0.0168372588219469	FALSE	FALSE	TRUE	FALSE	0.116358948388934	0.282780839727807	0.256748116362221	0.75557952242203
S__GCA_015660505.1	-0.0143164464496982	0.181270651863057	0.0803733901854843	0.159856560922714	0.04108554428311	0.231038168485563	grey	0.231038168485563	0.181270651863057	green	0.181270651863057	exp4	technical	FALSE	0.0497675166225065	FALSE	FALSE	FALSE	FALSE	0.0870660698413195	-0.0549168100895701	-0.0331319804883203	0.103904740176095
S__GCA_015660645.1	0.707088417669735	0.43348840071214	0.670873843069937	0.569713890805178	0.572201961840283	0.0602289905457757	black	0.77835465839005	0.77835465839005	black	0.707088417669735	exp4	biological	TRUE	0.0712662407203142	FALSE	FALSE	TRUE	FALSE	0.23683313747487	0.28049321152844	0.186919513064128	0.77835465839005
S__GCA_015663455.1	0.432184130777454	0.375587548941974	0.397429545785883	0.359966778383691	0.434211127568131	0.0115898267251819	green	0.375587548941974	0.518427888448811	black	0.518427888448811	exp4	biological	FALSE	-0.142840339506837	FALSE	FALSE	FALSE	FALSE	0.287019283048857	0.164774959026674	0.0476025064774265	0.518427888448811
S__GCA_015663575.1	0.662981501638594	0.0121884830074942	0.47380029128826	0.328768135204003	0.528951053755094	-0.0675084283167078	brown	0.662981501638594	0.662981501638594	brown	0.528951053755094	exp4	biological	TRUE	0.1340304478835	FALSE	FALSE	FALSE	FALSE	-0.0980801113712034	0.447620990388747	0.257333546077864	0.467619095909002
S__GCA_015664645.1	0.548197494761619	0.35445759442709	0.526728161865796	0.467993545549427	0.483557204454188	-0.0362421665191185	blue	0.526728161865796	0.576637054112187	black	0.576637054112187	exp4	biological	FALSE	-0.0499088922463905	FALSE	FALSE	FALSE	FALSE	0.250795203392916	0.188408240095148	0.127156481461629	0.576637054112187
S__GCA_015664755.1	0.298963219506754	-0.0305106724593294	0.218451919498563	0.155863291328806	0.157018473649362	-0.0396577780252273	grey	-0.0396577780252273	0.298963219506754	brown	0.298963219506754	exp4	technical	FALSE	-0.338620997531981	TRUE	TRUE	FALSE	FALSE	-0.0712503371990413	0.202507751506478	0.224640250367493	0.196811386482738
S__GCA_015665265.1	0.0907720176980425	0.54685885962997	0.124371253927646	0.143654754557547	0.133730449561853	-0.0768893155323752	grey	-0.0768893155323752	0.769699005666766	magenta	0.769699005666766	exp4	technical	FALSE	-0.846588321199141	TRUE	TRUE	FALSE	TRUE	0.769699005666766	-0.0429546401460416	0.111380115465979	0.339196640258033
S__GCA_015767365.1	0.0956745018105691	-0.0703181231950138	0.150521875751973	0.110683143283053	-0.0638645708851395	-0.0550825746116141	grey	-0.0550825746116141	0.197234593902586	pink	0.197234593902586	exp4	technical	FALSE	-0.2523171685142	TRUE	TRUE	FALSE	FALSE	-0.101125874473005	0.197234593902586	0.0128553999153157	-0.0169016555405666
S__GCA_015767395.1	0.664829034436268	0.066618400465689	0.585285353062247	0.440583423168558	0.487680509126133	-0.0935928751016069	brown	0.664829034436268	0.664829034436268	brown	0.585285353062247	exp4	biological	TRUE	0.079543681374021	FALSE	FALSE	FALSE	FALSE	-0.0274037354651856	0.358385865764882	0.551429803256772	0.50737686705856
S__GCA_015767405.1	0.268564235815512	0.0863943567692522	0.229957786353012	0.194145652836768	0.378246212676513	0.0383125233961702	red	0.694017387154412	0.694017387154412	red	0.378246212676513	exp4	biological	TRUE	0.315771174477899	FALSE	FALSE	FALSE	FALSE	0.0916040783053371	-0.0638250079769735	0.694017387154412	0.29389491096782
S__GCA_016125285.1	-0.0995836733183187	0.122722144773908	-0.0432384622107279	0.0918009851648801	-0.0513111744925742	0.648370931729288	grey	0.648370931729288	0.122722144773908	green	0.122722144773908	exp4	technical	FALSE	0.525648786955381	FALSE	FALSE	FALSE	FALSE	-0.0359770955707013	-0.0805344592424577	-0.0600640637752826	0.0296498857133965
S__GCA_016177515.1	-0.0508260407155644	0.130530258835619	0.0438582601869182	0.0962226557627433	-0.029761941638026	0.401184439540648	grey	0.401184439540648	0.130530258835619	green	0.130530258835619	exp4	technical	FALSE	0.270654180705029	FALSE	FALSE	FALSE	FALSE	0.0754898680569702	-0.0514258529673753	-0.0495443785758887	0.0488012828419222
S__GCA_016178045.1	-0.219227630661508	0.187894111583198	-0.203508719401923	-0.147995614572002	-0.127813406920096	0.215856026364579	grey	0.215856026364579	0.187894111583198	green	0.187894111583198	exp4	technical	FALSE	0.0279619147813812	FALSE	FALSE	FALSE	FALSE	0.00570874025518758	-0.236335750033458	-0.154840512836765	-0.028947047089142
S__GCA_016178075.1	-0.0619333915747928	0.271749214870788	0.0961863452391396	0.149771848658565	-0.0201021728623676	0.762079854439522	grey	0.762079854439522	0.271749214870788	green	0.271749214870788	exp4	technical	FALSE	0.490330639568734	FALSE	FALSE	TRUE	FALSE	0.0704295902027929	-0.0851514604338083	0.0484705098427694	0.176447659714252
S__GCA_016180805.1	-0.00729027913358484	0.128400111494405	0.0116076526584459	0.0849613171850371	-0.00626010539849557	0.338501446717933	grey	0.338501446717933	0.207074308621933	red	0.207074308621933	exp4	technical	FALSE	0.131427138096	FALSE	FALSE	FALSE	FALSE	0.170765482021994	-0.0336295419676735	0.207074308621933	0.0668549846578033
S__GCA_016183575.1	0.603463853324045	0.022371859348534	0.377916275664959	0.272213892785786	0.674789488258218	-0.0730430183656215	grey	-0.0730430183656215	0.674789488258218	yellow	0.674789488258218	exp4	technical	FALSE	-0.74783250662384	TRUE	TRUE	FALSE	TRUE	-0.0417332350475119	0.268997035276213	0.278550169206057	0.514691938870516
S__GCA_016183675.1	-0.119020069306988	-0.0130782456232313	-0.100615114508353	0.0492194291751364	-0.0554314936224165	0.598604338273309	grey	0.598604338273309	0.0635314692022201	red	0.0635314692022201	exp4	technical	FALSE	0.535072869071089	FALSE	FALSE	FALSE	FALSE	-0.0599730032143565	-0.08892072216662	0.0635314692022201	-0.0749675476614093
S__GCA_016187325.1	-0.134397461644912	0.119631727415203	-0.0766858393794149	0.0411613359869638	-0.0650690948793386	0.769009516828871	grey	0.769009516828871	0.119631727415203	green	0.119631727415203	exp4	technical	FALSE	0.649377789413668	FALSE	FALSE	TRUE	FALSE	-0.0443774356893891	-0.111476420283313	-0.0711129369429874	-0.00882795823149795
S__GCA_016189965.1	-0.0795482454644032	0.224287170332359	0.00218682683816928	0.104770002884509	-0.0366569952260608	0.59006199177447	grey	0.59006199177447	0.224287170332359	green	0.224287170332359	exp4	technical	FALSE	0.365774821442111	FALSE	FALSE	FALSE	FALSE	0.102370937014613	-0.0938060306167475	-0.0861074568247282	0.108206901380577
S__GCA_016190155.1	-0.0142806118167293	0.315721526652751	0.100998283020883	0.136813610723934	0.0137462924340732	0.523983135864021	grey	0.523983135864021	0.315721526652751	green	0.315721526652751	exp4	technical	FALSE	0.20826160921127	FALSE	FALSE	FALSE	FALSE	0.205026249892125	-0.0637650149905528	-0.0499318032988462	0.194540843425519
S__GCA_016190405.1	-0.190120858146681	0.255377640853959	-0.142846420364314	-0.0517777350555581	-0.0965037204841961	0.321136258431727	grey	0.321136258431727	0.255377640853959	green	0.255377640853959	exp4	technical	FALSE	0.0657586175777677	FALSE	FALSE	FALSE	FALSE	0.0587485418379211	-0.206772537033351	-0.165316910080326	0.0159815166807815
S__GCA_016190945.1	0.0461765280172791	0.246976144039543	0.164508294378536	0.234813954159632	-0.0267879364950913	0.53122965583356	grey	0.53122965583356	0.246976144039543	green	0.246976144039543	exp4	technical	FALSE	0.284253511794018	FALSE	FALSE	FALSE	FALSE	-0.000685844047944571	0.0757759820886185	-0.024169747109185	0.187329168307152
S__GCA_016192845.1	-0.0806830864083386	0.207737402536234	0.0636437289755823	0.125903903740183	-0.0513607143721086	0.618780803990872	grey	0.618780803990872	0.207737402536234	green	0.207737402536234	exp4	technical	FALSE	0.411043401454638	FALSE	FALSE	FALSE	FALSE	-0.0288301842392623	-0.0988171612224854	-0.0670233665853229	0.0670162552508726
S__GCA_016193385.1	-0.0248551744019571	0.214979227046183	0.0271213363077097	0.111310698193335	0.00455498212815816	0.533948065741576	grey	0.533948065741576	0.214979227046183	green	0.214979227046183	exp4	technical	FALSE	0.318968838695394	FALSE	FALSE	FALSE	FALSE	0.126359872902853	-0.0504372368492129	-0.0558574364688928	0.121777421480596
S__GCA_016195085.1	-0.0995038022346756	0.180869379025041	0.0124859689299665	0.114183303312152	-0.0476711122455707	0.762388574182319	grey	0.762388574182319	0.180869379025041	green	0.180869379025041	exp4	technical	FALSE	0.581519195157279	FALSE	FALSE	TRUE	FALSE	-0.0348719747271389	-0.0996566313816087	-0.0603068658731186	0.0521320215355026
S__GCA_016195145.1	-0.13390261091103	0.059418775363727	-0.0730608271389032	0.0730135353528305	-0.0684850365485768	0.723489509668433	grey	0.723489509668433	0.0730135353528305	turquoise	0.0730135353528305	exp4	technical	FALSE	0.650475974315603	FALSE	FALSE	TRUE	FALSE	-0.0682864605746139	-0.101682572300654	-0.0686052525698259	-0.0222339937103748
S__GCA_016195565.1	0.380819280719279	0.015282630847338	0.264939697543644	0.197378836067167	0.471581735337113	-0.0504390209512761	grey	-0.0504390209512761	0.471581735337113	yellow	0.471581735337113	exp4	technical	FALSE	-0.522020756288389	TRUE	TRUE	FALSE	FALSE	0.0132485100952215	-0.0411084772567341	0.460505445928215	0.344293988858222
S__GCA_016200125.1	-0.105163521828506	0.23965801014245	0.0310204102296	0.121464144139389	-0.0608219976345071	0.55585186081877	grey	0.55585186081877	0.23965801014245	green	0.23965801014245	exp4	technical	FALSE	0.31619385067632	FALSE	FALSE	FALSE	FALSE	-0.0362993697923345	-0.106373426982645	-0.0735962181141038	0.0644336546023887
S__GCA_016201285.1	-0.0891803451510473	0.207186545730123	0.00285068033686266	0.120185869335468	-0.0373296027750182	0.817319768024777	grey	0.817319768024777	0.207186545730123	green	0.207186545730123	exp4	technical	FALSE	0.610133222294654	FALSE	FALSE	TRUE	FALSE	0.061429408258131	-0.0750816241519485	-0.0563367339394621	0.0983859513919488
S__GCA_016202695.1	-0.191294177709748	0.0471634055007772	-0.130286500413251	0.0266226975980424	-0.0983922484899899	0.586965691965526	grey	0.586965691965526	0.0471634055007772	green	0.0471634055007772	exp4	technical	FALSE	0.539802286464749	FALSE	FALSE	FALSE	FALSE	-0.0889058791547951	-0.14265679967849	-0.0941695836160867	-0.113547773953331
S__GCA_016209145.1	-0.0995620830108534	0.202320867242762	-0.00145806559505323	0.129522566017717	-0.0380476780453175	0.711441230058378	grey	0.711441230058378	0.202320867242762	green	0.202320867242762	exp4	technical	FALSE	0.509120362815616	FALSE	FALSE	TRUE	FALSE	0.0189566820880541	-0.106766350221743	-0.0737527732352593	0.043818927461958
