from	to	w
S__3300027827_16	S__TARA_ARC_108_MAG_00074	0.187163724531128
S__3300027838_66	S__TARA_ARC_108_MAG_00074	0.2022173958333
S__3300027838_7	S__TARA_ARC_108_MAG_00074	0.210593795227141
S__3300027844_42	S__TARA_ARC_108_MAG_00074	0.157981176468726
S__3300027844_72	S__TARA_ARC_108_MAG_00074	0.198669814570515
S__3300027844_79	S__TARA_ARC_108_MAG_00074	0.215778675932368
S__3300027847_13	S__TARA_ARC_108_MAG_00074	0.223530309975892
S__3300027847_4	S__TARA_ARC_108_MAG_00074	0.135147952744048
S__3300027847_80	S__TARA_ARC_108_MAG_00074	0.161673972493691
S__3300027849_41	S__TARA_ARC_108_MAG_00074	0.17560581551534
S__3300027883_17	S__TARA_ARC_108_MAG_00074	0.14554954194672
S__3300027997_10	S__TARA_ARC_108_MAG_00074	0.158542098080813
S__GCA_000213395.2	S__TARA_ARC_108_MAG_00074	0.198466458295363
S__GCA_000383355.1	S__TARA_ARC_108_MAG_00074	0.168653973410276
S__GCA_000402075.1	S__TARA_ARC_108_MAG_00074	0.122127370603766
S__GCA_001437625.1	S__TARA_ARC_108_MAG_00074	0.144875101912138
S__GCA_001542995.1	S__TARA_ARC_108_MAG_00074	0.127112092888134
S__GCA_001543015.1	S__TARA_ARC_108_MAG_00074	0.115769523710569
S__GCA_001643555.1	S__TARA_ARC_108_MAG_00074	0.147404716853651
S__GCA_002082295.1	S__TARA_ARC_108_MAG_00074	0.151360356287528
S__GCA_002313235.1	S__TARA_ARC_108_MAG_00074	0.134322421693113
S__GCA_002313265.1	S__TARA_ARC_108_MAG_00074	0.111873311021885
S__GCA_002317795.1	S__TARA_ARC_108_MAG_00074	0.112074484640914
S__GCA_002390675.1	S__TARA_ARC_108_MAG_00074	0.140450788909119
S__GCA_002401955.1	S__TARA_ARC_108_MAG_00074	0.179287009545791
S__GCA_002499015.1	S__TARA_ARC_108_MAG_00074	0.194009911881178
S__GCA_002712885.1	S__TARA_ARC_108_MAG_00074	0.163380160584813
S__GCA_002862985.1	S__TARA_ARC_108_MAG_00074	0.217837510793383
S__GCA_003229345.1	S__TARA_ARC_108_MAG_00074	0.19056237027224
S__GCA_003230615.1	S__TARA_ARC_108_MAG_00074	0.175577220223571
S__GCA_003509045.1	S__TARA_ARC_108_MAG_00074	0.150804464816928
S__GCA_004356455.1	S__TARA_ARC_108_MAG_00074	0.109001277258632
S__GCA_004356825.1	S__TARA_ARC_108_MAG_00074	0.12240847258655
S__GCA_004356895.1	S__TARA_ARC_108_MAG_00074	0.176384980978552
S__GCA_008974855.1	S__TARA_ARC_108_MAG_00074	0.136928764513232
S__GCA_009936995.1	S__TARA_ARC_108_MAG_00074	0.14288682973638
S__GCA_009937205.1	S__TARA_ARC_108_MAG_00074	0.173508652365757
S__GCA_012959275.1	S__TARA_ARC_108_MAG_00074	0.152002379629686
S__GCA_012959435.1	S__TARA_ARC_108_MAG_00074	0.115425951836349
S__GCA_012959845.1	S__TARA_ARC_108_MAG_00074	0.137527752445077
S__GCA_012960505.1	S__TARA_ARC_108_MAG_00074	0.157061386170586
S__GCA_012960805.1	S__TARA_ARC_108_MAG_00074	0.181977237133614
S__GCA_012960835.1	S__TARA_ARC_108_MAG_00074	0.24477319341166
S__GCA_012964335.1	S__TARA_ARC_108_MAG_00074	0.189214473159454
S__GCA_012964845.1	S__TARA_ARC_108_MAG_00074	0.131698472943375
S__GCA_012965955.1	S__TARA_ARC_108_MAG_00074	0.111061453150643
S__GCA_012966015.1	S__TARA_ARC_108_MAG_00074	0.172472001523832
S__GCA_012974435.1	S__TARA_ARC_108_MAG_00074	0.138141789458111
S__GCA_013138675.1	S__TARA_ARC_108_MAG_00074	0.108958712482543
S__GCA_013203245.1	S__TARA_ARC_108_MAG_00074	0.119746024949058
S__GCA_013214205.1	S__TARA_ARC_108_MAG_00074	0.146798024945714
S__GCA_013215285.1	S__TARA_ARC_108_MAG_00074	0.159148685206523
S__GCA_013911135.1	S__TARA_ARC_108_MAG_00074	0.136574190853723
S__GCA_014237975.1	S__TARA_ARC_108_MAG_00074	0.197182105731971
S__GCA_014238335.1	S__TARA_ARC_108_MAG_00074	0.185364420360663
S__GCA_014238785.1	S__TARA_ARC_108_MAG_00074	0.219100141741243
S__GCA_014239685.1	S__TARA_ARC_108_MAG_00074	0.186468216460737
S__GCA_014240055.1	S__TARA_ARC_108_MAG_00074	0.120611566635048
S__GCA_014384445.1	S__TARA_ARC_108_MAG_00074	0.202299227578995
S__GCA_014384505.1	S__TARA_ARC_108_MAG_00074	0.152949670716189
S__GCA_015659595.1	S__TARA_ARC_108_MAG_00074	0.186347042759226
S__GCA_016276965.1	S__TARA_ARC_108_MAG_00074	0.1286815715039
S__GCA_016776815.1	S__TARA_ARC_108_MAG_00074	0.13315735182712
S__GCA_016777225.1	S__TARA_ARC_108_MAG_00074	0.125961160040315
S__GCA_018645865.1	S__TARA_ARC_108_MAG_00074	0.199419213969574
S__GCA_018647945.1	S__TARA_ARC_108_MAG_00074	0.19745229860159
S__GCA_018658605.1	S__TARA_ARC_108_MAG_00074	0.199692987423288
S__GCA_018661165.1	S__TARA_ARC_108_MAG_00074	0.173978700102359
S__GCA_018666495.1	S__TARA_ARC_108_MAG_00074	0.203123068133754
S__GCA_018672475.1	S__TARA_ARC_108_MAG_00074	0.239325844176078
S__GCA_018675825.1	S__TARA_ARC_108_MAG_00074	0.183928793223475
S__GCA_018696455.1	S__TARA_ARC_108_MAG_00074	0.166716638418855
S__GCA_018699155.1	S__TARA_ARC_108_MAG_00074	0.145091333581642
S__GCA_018701395.1	S__TARA_ARC_108_MAG_00074	0.11092445508491
S__GCA_018702595.1	S__TARA_ARC_108_MAG_00074	0.18567528811793
S__GCA_902512375.1	S__TARA_ARC_108_MAG_00074	0.218015542773781
S__GCA_902514095.1	S__TARA_ARC_108_MAG_00074	0.118119905327752
S__GCA_905181595.1	S__TARA_ARC_108_MAG_00074	0.164788559298656
S__GCA_905181625.1	S__TARA_ARC_108_MAG_00074	0.131482868856941
S__GCA_905181635.1	S__TARA_ARC_108_MAG_00074	0.170726110565231
S__GCA_905181705.1	S__TARA_ARC_108_MAG_00074	0.13518925790671
S__GCA_905181765.1	S__TARA_ARC_108_MAG_00074	0.13955213906202
S__GCA_905182065.1	S__TARA_ARC_108_MAG_00074	0.112068859064743
S__GCA_905182125.1	S__TARA_ARC_108_MAG_00074	0.125167684550989
S__GCA_905182165.1	S__TARA_ARC_108_MAG_00074	0.213469094684997
S__GCA_905182235.1	S__TARA_ARC_108_MAG_00074	0.219794346560887
S__GCA_905182305.1	S__TARA_ARC_108_MAG_00074	0.132684356966564
S__GCA_905182385.1	S__TARA_ARC_108_MAG_00074	0.172361076279862
S__GCA_905182415.1	S__TARA_ARC_108_MAG_00074	0.120254950010716
S__GCA_905182475.1	S__TARA_ARC_108_MAG_00074	0.174014689875736
S__GCA_905182525.1	S__TARA_ARC_108_MAG_00074	0.184176268460633
S__GCA_905182565.1	S__TARA_ARC_108_MAG_00074	0.181677919743381
S__GCA_905182715.1	S__TARA_ARC_108_MAG_00074	0.201619550637902
S__GCA_905182795.1	S__TARA_ARC_108_MAG_00074	0.20142095702529
S__GCA_905182815.1	S__TARA_ARC_108_MAG_00074	0.158289921819015
S__GCA_905182835.1	S__TARA_ARC_108_MAG_00074	0.148873088173607
S__GCA_905182865.1	S__TARA_ARC_108_MAG_00074	0.154905585756864
S__GCA_905182885.1	S__TARA_ARC_108_MAG_00074	0.19179772672092
S__GCA_905182935.1	S__TARA_ARC_108_MAG_00074	0.115208295996427
S__GCA_905478185.1	S__TARA_ARC_108_MAG_00074	0.153674688051795
S__GCA_905478325.1	S__TARA_ARC_108_MAG_00074	0.170048611944013
S__GCA_905478585.1	S__TARA_ARC_108_MAG_00074	0.205883669329158
S__GCA_905479195.1	S__TARA_ARC_108_MAG_00074	0.195266661761461
S__GCA_905480075.1	S__TARA_ARC_108_MAG_00074	0.176574856843987
S__GCA_905480095.1	S__TARA_ARC_108_MAG_00074	0.134950950110536
S__GCA_905612275.1	S__TARA_ARC_108_MAG_00074	0.189727121184253
S__GCA_905612295.1	S__TARA_ARC_108_MAG_00074	0.176509075168772
S__GCA_905612305.1	S__TARA_ARC_108_MAG_00074	0.189268777065914
S__GCA_905612455.1	S__TARA_ARC_108_MAG_00074	0.195009021632273
S__GCA_905612485.1	S__TARA_ARC_108_MAG_00074	0.134506652722712
S__GCA_905614375.1	S__TARA_ARC_108_MAG_00074	0.112222682796401
S__GCA_905616395.1	S__TARA_ARC_108_MAG_00074	0.127813093043952
S__GCA_905618915.1	S__TARA_ARC_108_MAG_00074	0.165920553417319
S__GCA_905620445.1	S__TARA_ARC_108_MAG_00074	0.174313552209777
S__GCF_002954445.1	S__TARA_ARC_108_MAG_00074	0.118144102488801
S__GCF_012276695.1	S__TARA_ARC_108_MAG_00074	0.175632308064355
S__GCF_013407165.1	S__TARA_ARC_108_MAG_00074	0.122456458199828
S__TARA_ARC_108_MAG_00010	S__TARA_ARC_108_MAG_00074	0.12208612742318
S__TARA_ARC_108_MAG_00012	S__TARA_ARC_108_MAG_00074	0.117419686767491
S__TARA_ARC_108_MAG_00021	S__TARA_ARC_108_MAG_00074	0.184189798997517
S__TARA_ARC_108_MAG_00032	S__TARA_ARC_108_MAG_00074	0.212802861438906
S__TARA_ARC_108_MAG_00033	S__TARA_ARC_108_MAG_00074	0.155230142977146
S__TARA_ARC_108_MAG_00039	S__TARA_ARC_108_MAG_00074	0.213939072073163
S__TARA_ARC_108_MAG_00050	S__TARA_ARC_108_MAG_00074	0.197344352737402
S__TARA_ARC_108_MAG_00053	S__TARA_ARC_108_MAG_00074	0.212515838920479
S__TARA_ARC_108_MAG_00055	S__TARA_ARC_108_MAG_00074	0.21848868640827
S__TARA_ARC_108_MAG_00066	S__TARA_ARC_108_MAG_00074	0.164665772377402
S__3300027827_16	S__TARA_ARC_108_MAG_00082	0.122909611568511
S__GCA_002862985.1	S__TARA_ARC_108_MAG_00082	0.120552480589855
S__GCA_012960835.1	S__TARA_ARC_108_MAG_00082	0.134355464451391
S__GCA_014237975.1	S__TARA_ARC_108_MAG_00082	0.11688431663567
S__GCA_014238785.1	S__TARA_ARC_108_MAG_00082	0.11001539230761
S__GCA_018647945.1	S__TARA_ARC_108_MAG_00082	0.125862075920114
S__GCA_018658605.1	S__TARA_ARC_108_MAG_00082	0.11721072369759
S__GCA_018672475.1	S__TARA_ARC_108_MAG_00082	0.11395128807943
S__GCA_018696455.1	S__TARA_ARC_108_MAG_00082	0.10920852864675
S__GCA_905478185.1	S__TARA_ARC_108_MAG_00082	0.113449009204873
S__3300000179_4	S__TARA_ARC_108_MAG_00084	0.110919544264165
S__3300001683_21	S__TARA_ARC_108_MAG_00084	0.119457773349553
S__3300001683_28	S__TARA_ARC_108_MAG_00084	0.132620692180534
S__3300001683_31	S__TARA_ARC_108_MAG_00084	0.142615988304018
S__3300001683_4	S__TARA_ARC_108_MAG_00084	0.150068866276256
S__3300020303_5	S__TARA_ARC_108_MAG_00084	0.112811681381958
S__3300020389_17	S__TARA_ARC_108_MAG_00084	0.137067585450789
S__3300020389_47	S__TARA_ARC_108_MAG_00084	0.180307043193284
S__3300022920_20	S__TARA_ARC_108_MAG_00084	0.177261184416013
S__3300024058_15	S__TARA_ARC_108_MAG_00084	0.112046203805744
S__3300024516_18	S__TARA_ARC_108_MAG_00084	0.109538378067325
S__3300024516_26	S__TARA_ARC_108_MAG_00084	0.132054436523758
S__3300025892_34	S__TARA_ARC_108_MAG_00084	0.109459325810652
S__3300025894_53	S__TARA_ARC_108_MAG_00084	0.129856609321721
S__3300026087_14	S__TARA_ARC_108_MAG_00084	0.113051856319746
S__3300026119_8	S__TARA_ARC_108_MAG_00084	0.116824147424001
S__3300026264_29	S__TARA_ARC_108_MAG_00084	0.118629496405048
S__3300026267_11	S__TARA_ARC_108_MAG_00084	0.118896074522462
S__3300027668_18	S__TARA_ARC_108_MAG_00084	0.163542455512546
S__3300027685_11	S__TARA_ARC_108_MAG_00084	0.114013749832694
S__3300027685_16	S__TARA_ARC_108_MAG_00084	0.120820530998958
S__3300027685_31	S__TARA_ARC_108_MAG_00084	0.173101958164508
S__3300027685_36	S__TARA_ARC_108_MAG_00084	0.161319179888131
S__3300027687_7	S__TARA_ARC_108_MAG_00084	0.143226802583463
S__3300027700_13	S__TARA_ARC_108_MAG_00084	0.110244894996559
S__3300027752_17	S__TARA_ARC_108_MAG_00084	0.109409270822077
S__3300027771_26	S__TARA_ARC_108_MAG_00084	0.130177295249016
S__3300027779_22	S__TARA_ARC_108_MAG_00084	0.121260053664706
S__3300027779_26	S__TARA_ARC_108_MAG_00084	0.171683601480535
S__3300027779_27	S__TARA_ARC_108_MAG_00084	0.190667251685817
S__3300027780_12	S__TARA_ARC_108_MAG_00084	0.156958920721345
S__3300027788_10	S__TARA_ARC_108_MAG_00084	0.169790144715891
S__3300027791_27	S__TARA_ARC_108_MAG_00084	0.119996226875534
S__3300027801_21	S__TARA_ARC_108_MAG_00084	0.145596235088261
S__3300027801_7	S__TARA_ARC_108_MAG_00084	0.140583460533127
S__3300027810_12	S__TARA_ARC_108_MAG_00084	0.144162636402083
S__3300027827_16	S__TARA_ARC_108_MAG_00084	0.114054116769517
S__3300027838_66	S__TARA_ARC_108_MAG_00084	0.189341113110473
S__3300027838_7	S__TARA_ARC_108_MAG_00084	0.184025854305561
S__3300027844_42	S__TARA_ARC_108_MAG_00084	0.170572520946731
S__3300027844_60	S__TARA_ARC_108_MAG_00084	0.12949538765883
S__3300027844_72	S__TARA_ARC_108_MAG_00084	0.173514850243279
S__3300027844_79	S__TARA_ARC_108_MAG_00084	0.141799829913203
S__3300027847_13	S__TARA_ARC_108_MAG_00084	0.19759521949688
S__3300027847_80	S__TARA_ARC_108_MAG_00084	0.125439100706424
S__3300027849_41	S__TARA_ARC_108_MAG_00084	0.190592207262781
S__3300027883_17	S__TARA_ARC_108_MAG_00084	0.116403929013161
S__GCA_000213395.2	S__TARA_ARC_108_MAG_00084	0.151820361418357
S__GCA_000383355.1	S__TARA_ARC_108_MAG_00084	0.145811820551898
S__GCA_001643555.1	S__TARA_ARC_108_MAG_00084	0.1159402161218
S__GCA_002082295.1	S__TARA_ARC_108_MAG_00084	0.126668942850319
S__GCA_002313265.1	S__TARA_ARC_108_MAG_00084	0.108951801244982
S__GCA_002390675.1	S__TARA_ARC_108_MAG_00084	0.125433461171207
S__GCA_002401955.1	S__TARA_ARC_108_MAG_00084	0.128311981534315
S__GCA_002499015.1	S__TARA_ARC_108_MAG_00084	0.139588929238374
S__GCA_002505495.1	S__TARA_ARC_108_MAG_00084	0.139882814604982
S__GCA_002712885.1	S__TARA_ARC_108_MAG_00084	0.128781426401578
S__GCA_002862985.1	S__TARA_ARC_108_MAG_00084	0.143567867981439
S__GCA_003229345.1	S__TARA_ARC_108_MAG_00084	0.14599472681589
S__GCA_003230615.1	S__TARA_ARC_108_MAG_00084	0.124178669314066
S__GCA_003509045.1	S__TARA_ARC_108_MAG_00084	0.109719552690574
S__GCA_004195515.1	S__TARA_ARC_108_MAG_00084	0.120291768180473
S__GCA_004356895.1	S__TARA_ARC_108_MAG_00084	0.140464306676412
S__GCA_009936995.1	S__TARA_ARC_108_MAG_00084	0.127535548300766
S__GCA_009937205.1	S__TARA_ARC_108_MAG_00084	0.112661151941966
S__GCA_012959275.1	S__TARA_ARC_108_MAG_00084	0.152749993289725
S__GCA_012959435.1	S__TARA_ARC_108_MAG_00084	0.145037359692953
S__GCA_012959845.1	S__TARA_ARC_108_MAG_00084	0.157473537227118
S__GCA_012960805.1	S__TARA_ARC_108_MAG_00084	0.111859289931788
S__GCA_012960835.1	S__TARA_ARC_108_MAG_00084	0.19237253688673
S__GCA_012964335.1	S__TARA_ARC_108_MAG_00084	0.126439236097684
S__GCA_012965955.1	S__TARA_ARC_108_MAG_00084	0.120310013093563
S__GCA_012966015.1	S__TARA_ARC_108_MAG_00084	0.148737800356913
S__GCA_012974435.1	S__TARA_ARC_108_MAG_00084	0.110840393867377
S__GCA_013203245.1	S__TARA_ARC_108_MAG_00084	0.11004920951787
S__GCA_013214205.1	S__TARA_ARC_108_MAG_00084	0.116201727250677
S__GCA_013215285.1	S__TARA_ARC_108_MAG_00084	0.107978880101556
S__GCA_014237975.1	S__TARA_ARC_108_MAG_00084	0.167156324853101
S__GCA_014238335.1	S__TARA_ARC_108_MAG_00084	0.131475929934412
S__GCA_014238785.1	S__TARA_ARC_108_MAG_00084	0.173100289576163
S__GCA_014239685.1	S__TARA_ARC_108_MAG_00084	0.149900153809173
S__GCA_014382645.1	S__TARA_ARC_108_MAG_00084	0.132489548391725
S__GCA_014384445.1	S__TARA_ARC_108_MAG_00084	0.193856462748527
S__GCA_014384505.1	S__TARA_ARC_108_MAG_00084	0.108088398314133
S__GCA_015659595.1	S__TARA_ARC_108_MAG_00084	0.137093154249937
S__GCA_018645865.1	S__TARA_ARC_108_MAG_00084	0.175059874741176
S__GCA_018647945.1	S__TARA_ARC_108_MAG_00084	0.159700410341337
S__GCA_018658605.1	S__TARA_ARC_108_MAG_00084	0.149647232656085
S__GCA_018661165.1	S__TARA_ARC_108_MAG_00084	0.168573993599659
S__GCA_018666495.1	S__TARA_ARC_108_MAG_00084	0.179698276475747
S__GCA_018672475.1	S__TARA_ARC_108_MAG_00084	0.186478386801179
S__GCA_018675825.1	S__TARA_ARC_108_MAG_00084	0.150090243378292
S__GCA_018696455.1	S__TARA_ARC_108_MAG_00084	0.13366088930382
S__GCA_018699155.1	S__TARA_ARC_108_MAG_00084	0.117642038502082
S__GCA_018701395.1	S__TARA_ARC_108_MAG_00084	0.111660453585789
S__GCA_018702595.1	S__TARA_ARC_108_MAG_00084	0.14351550775685
S__GCA_902512375.1	S__TARA_ARC_108_MAG_00084	0.156671961571188
S__GCA_905181595.1	S__TARA_ARC_108_MAG_00084	0.108240972684677
S__GCA_905181615.1	S__TARA_ARC_108_MAG_00084	0.108587228048613
S__GCA_905181625.1	S__TARA_ARC_108_MAG_00084	0.13968404976998
S__GCA_905181635.1	S__TARA_ARC_108_MAG_00084	0.162011768963664
S__GCA_905181765.1	S__TARA_ARC_108_MAG_00084	0.113095731569986
S__GCA_905182125.1	S__TARA_ARC_108_MAG_00084	0.133111451844861
S__GCA_905182165.1	S__TARA_ARC_108_MAG_00084	0.175093506486761
S__GCA_905182195.1	S__TARA_ARC_108_MAG_00084	0.118109316586316
S__GCA_905182235.1	S__TARA_ARC_108_MAG_00084	0.168177128905026
S__GCA_905182305.1	S__TARA_ARC_108_MAG_00084	0.125665302148775
S__GCA_905182385.1	S__TARA_ARC_108_MAG_00084	0.196500329766584
S__GCA_905182415.1	S__TARA_ARC_108_MAG_00084	0.154214477434231
S__GCA_905182475.1	S__TARA_ARC_108_MAG_00084	0.113764252166185
S__GCA_905182525.1	S__TARA_ARC_108_MAG_00084	0.143419813385854
S__GCA_905182565.1	S__TARA_ARC_108_MAG_00084	0.181316361383097
S__GCA_905182715.1	S__TARA_ARC_108_MAG_00084	0.142001936462129
S__GCA_905182735.1	S__TARA_ARC_108_MAG_00084	0.126780600755935
S__GCA_905182795.1	S__TARA_ARC_108_MAG_00084	0.171559564134024
S__GCA_905182815.1	S__TARA_ARC_108_MAG_00084	0.117687110640531
S__GCA_905182835.1	S__TARA_ARC_108_MAG_00084	0.173018334669113
S__GCA_905182865.1	S__TARA_ARC_108_MAG_00084	0.130595995592683
S__GCA_905182885.1	S__TARA_ARC_108_MAG_00084	0.167570658722528
S__GCA_905182935.1	S__TARA_ARC_108_MAG_00084	0.140605070412671
S__GCA_905478325.1	S__TARA_ARC_108_MAG_00084	0.158837425099868
S__GCA_905478585.1	S__TARA_ARC_108_MAG_00084	0.13383500180975
S__GCA_905479195.1	S__TARA_ARC_108_MAG_00084	0.218286048760648
S__GCA_905480075.1	S__TARA_ARC_108_MAG_00084	0.14788128094099
S__GCA_905612275.1	S__TARA_ARC_108_MAG_00084	0.133831014163259
S__GCA_905612295.1	S__TARA_ARC_108_MAG_00084	0.125703788864122
S__GCA_905612305.1	S__TARA_ARC_108_MAG_00084	0.116077869850837
S__GCA_905612455.1	S__TARA_ARC_108_MAG_00084	0.117318807210245
S__GCA_905614375.1	S__TARA_ARC_108_MAG_00084	0.141654083846482
S__GCA_905616395.1	S__TARA_ARC_108_MAG_00084	0.117070190472835
S__GCA_905618915.1	S__TARA_ARC_108_MAG_00084	0.127375823627251
S__GCA_905620445.1	S__TARA_ARC_108_MAG_00084	0.203478179542906
S__GCF_002835935.1	S__TARA_ARC_108_MAG_00084	0.127758733476126
S__GCF_002943715.1	S__TARA_ARC_108_MAG_00084	0.126868823658493
S__GCF_012276695.1	S__TARA_ARC_108_MAG_00084	0.112229795539801
S__TARA_ARC_108_MAG_00012	S__TARA_ARC_108_MAG_00084	0.1464644322094
S__TARA_ARC_108_MAG_00021	S__TARA_ARC_108_MAG_00084	0.127980209390697
S__TARA_ARC_108_MAG_00032	S__TARA_ARC_108_MAG_00084	0.153511939070803
S__TARA_ARC_108_MAG_00033	S__TARA_ARC_108_MAG_00084	0.165454328274262
S__TARA_ARC_108_MAG_00039	S__TARA_ARC_108_MAG_00084	0.150258813610297
S__TARA_ARC_108_MAG_00044	S__TARA_ARC_108_MAG_00084	0.111331646286874
S__TARA_ARC_108_MAG_00050	S__TARA_ARC_108_MAG_00084	0.176565541299813
S__TARA_ARC_108_MAG_00053	S__TARA_ARC_108_MAG_00084	0.151393917828677
S__TARA_ARC_108_MAG_00055	S__TARA_ARC_108_MAG_00084	0.174935570144256
S__TARA_ARC_108_MAG_00066	S__TARA_ARC_108_MAG_00084	0.10788509598933
S__TARA_ARC_108_MAG_00074	S__TARA_ARC_108_MAG_00084	0.174361965773683
S__3300001683_28	S__TARA_ARC_108_MAG_00099	0.116233056981293
S__3300001683_4	S__TARA_ARC_108_MAG_00099	0.128091291702885
S__3300020389_17	S__TARA_ARC_108_MAG_00099	0.110237779073127
S__3300020389_47	S__TARA_ARC_108_MAG_00099	0.144202657063882
S__3300027668_18	S__TARA_ARC_108_MAG_00099	0.122812134152126
S__3300027685_31	S__TARA_ARC_108_MAG_00099	0.11911410240146
S__3300027779_22	S__TARA_ARC_108_MAG_00099	0.123619411462531
S__3300027779_27	S__TARA_ARC_108_MAG_00099	0.121141991745598
S__3300027780_12	S__TARA_ARC_108_MAG_00099	0.127860912133649
S__3300027801_21	S__TARA_ARC_108_MAG_00099	0.140549032368371
S__3300027838_66	S__TARA_ARC_108_MAG_00099	0.166988539056478
S__3300027838_7	S__TARA_ARC_108_MAG_00099	0.162276192201918
S__3300027844_72	S__TARA_ARC_108_MAG_00099	0.135849851448878
S__3300027844_79	S__TARA_ARC_108_MAG_00099	0.115626155567557
S__3300027847_13	S__TARA_ARC_108_MAG_00099	0.17456494163093
S__3300027849_41	S__TARA_ARC_108_MAG_00099	0.12973694656687
S__GCA_000213395.2	S__TARA_ARC_108_MAG_00099	0.140860562755708
S__GCA_002862985.1	S__TARA_ARC_108_MAG_00099	0.139325025960822
S__GCA_012960835.1	S__TARA_ARC_108_MAG_00099	0.182957173740966
S__GCA_012964335.1	S__TARA_ARC_108_MAG_00099	0.122017787330544
S__GCA_014237975.1	S__TARA_ARC_108_MAG_00099	0.134801930403116
S__GCA_014238785.1	S__TARA_ARC_108_MAG_00099	0.151086687382107
S__GCA_014239685.1	S__TARA_ARC_108_MAG_00099	0.108533926623173
S__GCA_014384445.1	S__TARA_ARC_108_MAG_00099	0.164924168608408
S__GCA_018645865.1	S__TARA_ARC_108_MAG_00099	0.142659768777003
S__GCA_018647945.1	S__TARA_ARC_108_MAG_00099	0.131412689505495
S__GCA_018658605.1	S__TARA_ARC_108_MAG_00099	0.123885114270021
S__GCA_018666495.1	S__TARA_ARC_108_MAG_00099	0.153408475803222
S__GCA_018672475.1	S__TARA_ARC_108_MAG_00099	0.19558744100515
S__GCA_902512375.1	S__TARA_ARC_108_MAG_00099	0.169017938663868
S__GCA_905182165.1	S__TARA_ARC_108_MAG_00099	0.169954958454292
S__GCA_905182235.1	S__TARA_ARC_108_MAG_00099	0.18187455644954
S__GCA_905182385.1	S__TARA_ARC_108_MAG_00099	0.144061418651344
S__GCA_905182565.1	S__TARA_ARC_108_MAG_00099	0.119507201610163
S__GCA_905182715.1	S__TARA_ARC_108_MAG_00099	0.111638309637034
S__GCA_905182795.1	S__TARA_ARC_108_MAG_00099	0.144408788289618
S__GCA_905182885.1	S__TARA_ARC_108_MAG_00099	0.161311783955767
S__GCA_905479195.1	S__TARA_ARC_108_MAG_00099	0.175903821237026
S__GCA_905620445.1	S__TARA_ARC_108_MAG_00099	0.151900469169856
S__TARA_ARC_108_MAG_00039	S__TARA_ARC_108_MAG_00099	0.164946765785699
S__TARA_ARC_108_MAG_00050	S__TARA_ARC_108_MAG_00099	0.158872165135373
S__TARA_ARC_108_MAG_00053	S__TARA_ARC_108_MAG_00099	0.131340139662861
S__TARA_ARC_108_MAG_00055	S__TARA_ARC_108_MAG_00099	0.155708471996462
S__TARA_ARC_108_MAG_00074	S__TARA_ARC_108_MAG_00099	0.177265674339922
S__TARA_ARC_108_MAG_00084	S__TARA_ARC_108_MAG_00099	0.161242676286852
S__3300001683_4	S__TARA_ARC_108_MAG_00105	0.111250726938756
S__3300020389_47	S__TARA_ARC_108_MAG_00105	0.121738325783819
S__3300025894_53	S__TARA_ARC_108_MAG_00105	0.109408497684919
S__3300027779_22	S__TARA_ARC_108_MAG_00105	0.127152802524745
S__3300027801_21	S__TARA_ARC_108_MAG_00105	0.120503945433576
S__3300027838_66	S__TARA_ARC_108_MAG_00105	0.134997983649503
S__3300027838_7	S__TARA_ARC_108_MAG_00105	0.136384228415469
S__3300027844_72	S__TARA_ARC_108_MAG_00105	0.114668525906509
S__3300027844_79	S__TARA_ARC_108_MAG_00105	0.11906931342415
S__3300027847_13	S__TARA_ARC_108_MAG_00105	0.146845974601203
S__GCA_000213395.2	S__TARA_ARC_108_MAG_00105	0.132744716859171
S__GCA_002862985.1	S__TARA_ARC_108_MAG_00105	0.125096340607001
S__GCA_012960835.1	S__TARA_ARC_108_MAG_00105	0.166621951453484
S__GCA_012964335.1	S__TARA_ARC_108_MAG_00105	0.134174503153851
S__GCA_014237975.1	S__TARA_ARC_108_MAG_00105	0.120528316782004
S__GCA_014238785.1	S__TARA_ARC_108_MAG_00105	0.132076092763786
S__GCA_014384445.1	S__TARA_ARC_108_MAG_00105	0.131091292789423
S__GCA_018645865.1	S__TARA_ARC_108_MAG_00105	0.113533022389055
S__GCA_018647945.1	S__TARA_ARC_108_MAG_00105	0.118396047135834
S__GCA_018658605.1	S__TARA_ARC_108_MAG_00105	0.109147197535049
S__GCA_018666495.1	S__TARA_ARC_108_MAG_00105	0.130514009952405
S__GCA_018672475.1	S__TARA_ARC_108_MAG_00105	0.177805505183694
S__GCA_902512375.1	S__TARA_ARC_108_MAG_00105	0.1653511966101
S__GCA_905182165.1	S__TARA_ARC_108_MAG_00105	0.134528447013767
S__GCA_905182235.1	S__TARA_ARC_108_MAG_00105	0.156631613188578
S__GCA_905182385.1	S__TARA_ARC_108_MAG_00105	0.111316493937458
S__GCA_905182795.1	S__TARA_ARC_108_MAG_00105	0.120653065033066
S__GCA_905182885.1	S__TARA_ARC_108_MAG_00105	0.139690821393944
S__GCA_905479195.1	S__TARA_ARC_108_MAG_00105	0.136164630292698
S__GCA_905620445.1	S__TARA_ARC_108_MAG_00105	0.111310951704617
S__TARA_ARC_108_MAG_00039	S__TARA_ARC_108_MAG_00105	0.160782346316033
S__TARA_ARC_108_MAG_00050	S__TARA_ARC_108_MAG_00105	0.121317145623126
