state	sample	core	age_kyr	state_label	index	value	state_label_source
4	LV3003047150	ST8	59.5217933333333	state_02	SRPI	-0.769324709071846	IG-B
4	LV3003047152	ST8	45.00002	state_02	SRPI	-0.856863675405108	IG-B
4	LV3003047153	ST8	38.71393	state_02	SRPI	-0.725213533987747	IG-B
4	LV3003047154	ST8	35.13012	state_02	SRPI	-0.817944244125094	IG-B
4	LV3003047158	ST8	57.70646	state_02	SRPI	-0.800363211935566	IG-B
4	LV3003047159	ST8	56.7987933333333	state_02	SRPI	-0.898490883146562	IG-B
4	LV3003047164	ST8	43.93302	state_02	SRPI	-0.851446388550462	IG-B
4	LV3003047166	ST8	38.27343	state_02	SRPI	-0.745628744810621	IG-B
4	LV3003047167	ST8	34.67812	state_02	SRPI	-0.826523990295002	IG-B
4	LV3003061475	ST13	53.844	state_02	SRPI	-0.877118190184062	IG-B
4	LV3003061486	ST13	52.105	state_02	SRPI	-0.48638065573048	IG-B
4	LV3003061504	ST13	50.268	state_02	SRPI	-0.890636232594163	IG-B
4	LV3003061513	ST13	138.493	state_02	SRPI	-0.99599192274952	IG-B
4	LV3003061516	ST13	48.537	state_02	SRPI	-0.820742042857296	IG-B
4	LV3003061530	ST13	47.046	state_02	SRPI	-0.683110019137912	IG-B
4	LV3003061539	ST13	130.0556	state_02	SRPI	-0.994358680320517	IG-B
4	LV3003061544	ST13	45.122	state_02	SRPI	-1.07939143930415	IG-B
4	LV3003061570	ST13	55.466	state_02	SRPI	-0.855618821315391	IG-B
4	LV7008886221	GeoB25202_R1	50.3555	state_02	SRPI	-0.555899069666366	IG-B
4	LV7008886222	GeoB25202_R1	136.2775	state_02	SRPI	-0.681834437298865	IG-B
4	LV7008886226	GeoB25202_R2	36.607	state_02	SRPI	-0.420605118297009	IG-B
4	LV7008886692	GeoB25202_R1	53.875	state_02	SRPI	-0.822991128612686	IG-B
4	LV7008886704	GeoB25202_R2	53.875	state_02	SRPI	-0.929183732245919	IG-B
4	LV7008886705	GeoB25202_R1	59.738	state_02	SRPI	-0.831287539379244	IG-B
4	LV7008886709	GeoB25202_R1	147.206	state_02	SRPI	-0.785246215322384	IG-B
4	LV7008886717	GeoB25202_R2	59.738	state_02	SRPI	-0.828939789509769	IG-B
4	LV7008886721	GeoB25202_R2	147.206	state_02	SRPI	-0.785163074145866	IG-B
4	LV7008886740	GeoB25202_R1	43.105	state_02	SRPI	-0.48759198930554	IG-B
4	LV7008886745	GeoB25202_R2	136.2775	state_02	SRPI	-0.519826704493726	IG-B
4	LV7008886753	GeoB25202_R2	58.997	state_02	SRPI	-0.808023794220988	IG-B
4	LV7008886765	GeoB25202_R1	58.181	state_02	SRPI	-0.712635301020384	IG-B
5	LV3003047044	ST8	12.078	state_04	OAP	513.257779267218	G-A
5	LV3003047070	ST8	30.128	state_04	OAP	418.2986083543	G-A
5	LV3003047071	ST8	26.141	state_04	OAP	503.884883056924	G-A
5	LV3003047084	ST8	33.276	state_04	OAP	511.311918880376	G-A
5	LV3003047085	ST8	29.703	state_04	OAP	472.309613851617	G-A
5	LV3003047096	ST8	36.89377	state_04	OAP	329.898377013337	G-A
5	LV3003047097	ST8	32.835	state_04	OAP	466.603457311279	G-A
5	LV3003047098	ST8	29.278	state_04	OAP	444.052918782162	G-A
5	LV3003047113	ST8	36.48927	state_04	OAP	391.31251469008	G-A
5	LV3003047114	ST8	32.3855	state_04	OAP	521.457123216669	G-A
5	LV3003047117	ST8	28.7616666666667	state_04	OAP	491.512581467265	G-A
5	LV3003047128	ST8	39.57797	state_04	OAP	439.764968442372	G-A
5	LV3003047129	ST8	36.0373	state_04	OAP	469.877949442605	G-A
5	LV3003047130	ST8	31.936	state_04	OAP	483.100502627062	G-A
5	LV3003047131	ST8	28.2453333333333	state_04	OAP	471.962803624513	G-A
5	LV3003047143	ST8	31.398	state_04	OAP	445.240571595969	G-A
5	LV3003047144	ST8	27.729	state_04	OAP	519.733359206706	G-A
5	LV3003047155	ST8	30.9475	state_04	OAP	395.040569875752	G-A
5	LV3003047156	ST8	27.1996666666667	state_04	OAP	517.600659569889	G-A
5	LV3003047168	ST8	30.497	state_04	OAP	478.357795400345	G-A
5	LV3003047169	ST8	26.6703333333333	state_04	OAP	495.569516517491	G-A
5	LV3003061476	ST13	37.16	state_04	OAP	436.883106980921	G-A
5	LV3003061488	ST13	35.041	state_04	OAP	435.836592330087	G-A
5	LV3003061505	ST13	32.81	state_04	OAP	410.878767624376	G-A
5	LV3003061517	ST13	30.678	state_04	OAP	434.423600006369	G-A
5	LV3003061531	ST13	28.445	state_04	OAP	403.355773497175	G-A
5	LV3003061545	ST13	23.172	state_04	OAP	440.07383056796	G-A
5	LV3003061558	ST13	42.626	state_04	OAP	429.695693518945	G-A
5	LV3003061559	ST13	21.069	state_04	OAP	460.116312985196	G-A
5	LV3003061571	ST13	40.457	state_04	OAP	321.033989218674	G-A
5	LV7008886703	GeoB25202_R1	27.6855	state_04	OAP	461.769951511324	G-A
5	LV7008886715	GeoB25202_R2	27.6855	state_04	OAP	379.095844900918	G-A
5	LV7008886728	GeoB25202_R2	50.3555	state_04	OAP	326.234486835815	G-A
5	LV7008886752	GeoB25202_R2	43.105	state_04	OAP	356.78217846986	G-A
5	LV7008886776	GeoB25202_R1	36.607	state_04	OAP	454.812586550568	G-A
5	LV3003047044	ST8	12.078	state_04	MGI	-13.8155105579643	G-A
5	LV3003047070	ST8	30.128	state_04	MGI	-13.8155105579643	G-A
5	LV3003047071	ST8	26.141	state_04	MGI	-13.8155105579643	G-A
5	LV3003047084	ST8	33.276	state_04	MGI	-13.8155105579643	G-A
5	LV3003047085	ST8	29.703	state_04	MGI	-13.8155105579643	G-A
5	LV3003047096	ST8	36.89377	state_04	MGI	-13.8155105579643	G-A
5	LV3003047097	ST8	32.835	state_04	MGI	-13.8155105579643	G-A
5	LV3003047098	ST8	29.278	state_04	MGI	-13.8155105579643	G-A
5	LV3003047113	ST8	36.48927	state_04	MGI	-13.8155105579643	G-A
5	LV3003047114	ST8	32.3855	state_04	MGI	-13.8155105579643	G-A
5	LV3003047117	ST8	28.7616666666667	state_04	MGI	-13.8155105579643	G-A
5	LV3003047128	ST8	39.57797	state_04	MGI	-4.36680979299676	G-A
5	LV3003047129	ST8	36.0373	state_04	MGI	-5.20393438833838	G-A
5	LV3003047130	ST8	31.936	state_04	MGI	-13.8155105579643	G-A
5	LV3003047131	ST8	28.2453333333333	state_04	MGI	-13.8155105579643	G-A
5	LV3003047143	ST8	31.398	state_04	MGI	-13.8155105579643	G-A
5	LV3003047144	ST8	27.729	state_04	MGI	-13.8155105579643	G-A
5	LV3003047155	ST8	30.9475	state_04	MGI	-13.8155105579643	G-A
5	LV3003047156	ST8	27.1996666666667	state_04	MGI	-13.8155105579643	G-A
5	LV3003047168	ST8	30.497	state_04	MGI	-13.8155105579643	G-A
5	LV3003047169	ST8	26.6703333333333	state_04	MGI	-13.8155105579643	G-A
5	LV3003061476	ST13	37.16	state_04	MGI	-13.8155105579643	G-A
5	LV3003061488	ST13	35.041	state_04	MGI	-5.50141340621541	G-A
5	LV3003061505	ST13	32.81	state_04	MGI	-13.8155105579643	G-A
5	LV3003061517	ST13	30.678	state_04	MGI	-5.29855820778433	G-A
5	LV3003061531	ST13	28.445	state_04	MGI	-5.9476282139265	G-A
5	LV3003061545	ST13	23.172	state_04	MGI	-13.8155105579643	G-A
5	LV3003061558	ST13	42.626	state_04	MGI	-13.8155105579643	G-A
5	LV3003061559	ST13	21.069	state_04	MGI	-5.49904784283198	G-A
5	LV3003061571	ST13	40.457	state_04	MGI	-13.8155105579643	G-A
5	LV7008886703	GeoB25202_R1	27.6855	state_04	MGI	-13.8155105579643	G-A
5	LV7008886715	GeoB25202_R2	27.6855	state_04	MGI	-13.8155105579643	G-A
5	LV7008886728	GeoB25202_R2	50.3555	state_04	MGI	-13.8155105579643	G-A
5	LV7008886752	GeoB25202_R2	43.105	state_04	MGI	-13.8155105579643	G-A
5	LV7008886776	GeoB25202_R1	36.607	state_04	MGI	-13.8155105579643	G-A
5	LV3003047044	ST8	12.078	state_04	MFI	0	G-A
5	LV3003047070	ST8	30.128	state_04	MFI	0	G-A
5	LV3003047071	ST8	26.141	state_04	MFI	0	G-A
5	LV3003047084	ST8	33.276	state_04	MFI	0	G-A
5	LV3003047085	ST8	29.703	state_04	MFI	0	G-A
5	LV3003047096	ST8	36.89377	state_04	MFI	0	G-A
5	LV3003047097	ST8	32.835	state_04	MFI	0	G-A
5	LV3003047098	ST8	29.278	state_04	MFI	0	G-A
5	LV3003047113	ST8	36.48927	state_04	MFI	0	G-A
5	LV3003047114	ST8	32.3855	state_04	MFI	0	G-A
5	LV3003047117	ST8	28.7616666666667	state_04	MFI	0	G-A
5	LV3003047128	ST8	39.57797	state_04	MFI	-9.44870076496751	G-A
5	LV3003047129	ST8	36.0373	state_04	MFI	-8.6115761696259	G-A
5	LV3003047130	ST8	31.936	state_04	MFI	0	G-A
5	LV3003047131	ST8	28.2453333333333	state_04	MFI	0	G-A
5	LV3003047143	ST8	31.398	state_04	MFI	0	G-A
5	LV3003047144	ST8	27.729	state_04	MFI	0	G-A
5	LV3003047155	ST8	30.9475	state_04	MFI	0	G-A
5	LV3003047156	ST8	27.1996666666667	state_04	MFI	0	G-A
5	LV3003047168	ST8	30.497	state_04	MFI	6.359499406167	G-A
5	LV3003047169	ST8	26.6703333333333	state_04	MFI	0	G-A
5	LV3003061476	ST13	37.16	state_04	MFI	0	G-A
5	LV3003061488	ST13	35.041	state_04	MFI	-8.31409715174886	G-A
5	LV3003061505	ST13	32.81	state_04	MFI	0	G-A
5	LV3003061517	ST13	30.678	state_04	MFI	-8.51695235017995	G-A
5	LV3003061531	ST13	28.445	state_04	MFI	-1.95235611336114	G-A
5	LV3003061545	ST13	23.172	state_04	MFI	5.56069586535107	G-A
5	LV3003061558	ST13	42.626	state_04	MFI	0	G-A
5	LV3003061559	ST13	21.069	state_04	MFI	-8.3164627151323	G-A
5	LV3003061571	ST13	40.457	state_04	MFI	0	G-A
5	LV7008886703	GeoB25202_R1	27.6855	state_04	MFI	0	G-A
5	LV7008886715	GeoB25202_R2	27.6855	state_04	MFI	0	G-A
5	LV7008886728	GeoB25202_R2	50.3555	state_04	MFI	0	G-A
5	LV7008886752	GeoB25202_R2	43.105	state_04	MFI	0	G-A
5	LV7008886776	GeoB25202_R1	36.607	state_04	MFI	0	G-A
5	LV3003047044	ST8	12.078	state_04	DCI	-1.86206162142393	G-A
5	LV3003047070	ST8	30.128	state_04	DCI	-2.31890545073956	G-A
5	LV3003047071	ST8	26.141	state_04	DCI	-1.55944364930173	G-A
5	LV3003047084	ST8	33.276	state_04	DCI	-2.00445584715916	G-A
5	LV3003047085	ST8	29.703	state_04	DCI	-2.28128837115748	G-A
5	LV3003047096	ST8	36.89377	state_04	DCI	-1.63132438169253	G-A
5	LV3003047097	ST8	32.835	state_04	DCI	-2.12058788762296	G-A
5	LV3003047098	ST8	29.278	state_04	DCI	-2.38881046455257	G-A
5	LV3003047113	ST8	36.48927	state_04	DCI	-1.67099150177892	G-A
5	LV3003047114	ST8	32.3855	state_04	DCI	-1.76052402593273	G-A
5	LV3003047117	ST8	28.7616666666667	state_04	DCI	-2.03529827623816	G-A
5	LV3003047128	ST8	39.57797	state_04	DCI	-1.74700730564018	G-A
5	LV3003047129	ST8	36.0373	state_04	DCI	-1.52054807632062	G-A
5	LV3003047130	ST8	31.936	state_04	DCI	-1.96143869286375	G-A
5	LV3003047131	ST8	28.2453333333333	state_04	DCI	-1.62406660230675	G-A
5	LV3003047143	ST8	31.398	state_04	DCI	-2.24835592786469	G-A
5	LV3003047144	ST8	27.729	state_04	DCI	-1.56243481133032	G-A
5	LV3003047155	ST8	30.9475	state_04	DCI	-3.13049373508895	G-A
5	LV3003047156	ST8	27.1996666666667	state_04	DCI	-1.5145891414528	G-A
5	LV3003047168	ST8	30.497	state_04	DCI	-2.57108258796158	G-A
5	LV3003047169	ST8	26.6703333333333	state_04	DCI	-1.97411062101454	G-A
5	LV3003061476	ST13	37.16	state_04	DCI	-1.61466707796146	G-A
5	LV3003061488	ST13	35.041	state_04	DCI	-1.5031293153291	G-A
5	LV3003061505	ST13	32.81	state_04	DCI	-1.75618173743817	G-A
5	LV3003061517	ST13	30.678	state_04	DCI	-2.01887493066393	G-A
5	LV3003061531	ST13	28.445	state_04	DCI	-1.8347358529332	G-A
5	LV3003061545	ST13	23.172	state_04	DCI	-1.5971219307398	G-A
5	LV3003061558	ST13	42.626	state_04	DCI	-1.52766824507835	G-A
5	LV3003061559	ST13	21.069	state_04	DCI	-1.80741536630061	G-A
5	LV3003061571	ST13	40.457	state_04	DCI	-2.3430919859301	G-A
5	LV7008886703	GeoB25202_R1	27.6855	state_04	DCI	-1.72565175607285	G-A
5	LV7008886715	GeoB25202_R2	27.6855	state_04	DCI	-1.81729438776033	G-A
5	LV7008886728	GeoB25202_R2	50.3555	state_04	DCI	-1.59668582524026	G-A
5	LV7008886752	GeoB25202_R2	43.105	state_04	DCI	-2.17106827710112	G-A
5	LV7008886776	GeoB25202_R1	36.607	state_04	DCI	-1.79423369729441	G-A
5	LV3003047044	ST8	12.078	state_04	MII	-2.41127860014024	G-A
5	LV3003047070	ST8	30.128	state_04	MII	-2.40764465229501	G-A
5	LV3003047071	ST8	26.141	state_04	MII	-2.26641939382549	G-A
5	LV3003047084	ST8	33.276	state_04	MII	-2.89728129252532	G-A
5	LV3003047085	ST8	29.703	state_04	MII	-2.35837085009709	G-A
5	LV3003047096	ST8	36.89377	state_04	MII	-2.25901171697296	G-A
5	LV3003047097	ST8	32.835	state_04	MII	-2.60940096573813	G-A
5	LV3003047098	ST8	29.278	state_04	MII	-2.22435982454801	G-A
5	LV3003047113	ST8	36.48927	state_04	MII	-2.31452997258822	G-A
5	LV3003047114	ST8	32.3855	state_04	MII	-2.95823478990408	G-A
5	LV3003047117	ST8	28.7616666666667	state_04	MII	-2.63193312082737	G-A
5	LV3003047128	ST8	39.57797	state_04	MII	-2.37469696115794	G-A
5	LV3003047129	ST8	36.0373	state_04	MII	-2.34172322349198	G-A
5	LV3003047130	ST8	31.936	state_04	MII	-2.67980421426866	G-A
5	LV3003047131	ST8	28.2453333333333	state_04	MII	-2.4098622818825	G-A
5	LV3003047143	ST8	31.398	state_04	MII	-2.64069531181862	G-A
5	LV3003047144	ST8	27.729	state_04	MII	-2.34169830374918	G-A
5	LV3003047155	ST8	30.9475	state_04	MII	-1.94044772967763	G-A
5	LV3003047156	ST8	27.1996666666667	state_04	MII	-2.51372312469219	G-A
5	LV3003047168	ST8	30.497	state_04	MII	-2.14306705809354	G-A
5	LV3003047169	ST8	26.6703333333333	state_04	MII	-2.29035936127935	G-A
5	LV3003061476	ST13	37.16	state_04	MII	-2.69356386289588	G-A
5	LV3003061488	ST13	35.041	state_04	MII	-2.56326255632779	G-A
5	LV3003061505	ST13	32.81	state_04	MII	-2.26290213903962	G-A
5	LV3003061517	ST13	30.678	state_04	MII	-2.41016081751478	G-A
5	LV3003061531	ST13	28.445	state_04	MII	-2.37648848380016	G-A
5	LV3003061545	ST13	23.172	state_04	MII	-2.44519827697731	G-A
5	LV3003061558	ST13	42.626	state_04	MII	-2.48194540846583	G-A
5	LV3003061559	ST13	21.069	state_04	MII	-2.53159578886043	G-A
5	LV3003061571	ST13	40.457	state_04	MII	-2.11616408802228	G-A
5	LV7008886703	GeoB25202_R1	27.6855	state_04	MII	-2.34781123822127	G-A
5	LV7008886715	GeoB25202_R2	27.6855	state_04	MII	-2.07223878202205	G-A
5	LV7008886728	GeoB25202_R2	50.3555	state_04	MII	-2.51284076577714	G-A
5	LV7008886752	GeoB25202_R2	43.105	state_04	MII	-2.59036187648741	G-A
5	LV7008886776	GeoB25202_R1	36.607	state_04	MII	-2.62758962853707	G-A
5	LV3003047044	ST8	12.078	state_04	SRPI	-1.0702427250312	G-A
5	LV3003047070	ST8	30.128	state_04	SRPI	-0.68338466884736	G-A
5	LV3003047071	ST8	26.141	state_04	SRPI	-0.858134981743321	G-A
5	LV3003047084	ST8	33.276	state_04	SRPI	-0.905077446643353	G-A
5	LV3003047085	ST8	29.703	state_04	SRPI	-0.76495737782271	G-A
5	LV3003047096	ST8	36.89377	state_04	SRPI	-0.628044746772718	G-A
5	LV3003047097	ST8	32.835	state_04	SRPI	-0.806165445907951	G-A
5	LV3003047098	ST8	29.278	state_04	SRPI	-0.689352336827342	G-A
5	LV3003047113	ST8	36.48927	state_04	SRPI	-0.711589646345751	G-A
5	LV3003047114	ST8	32.3855	state_04	SRPI	-0.95223127239043	G-A
5	LV3003047117	ST8	28.7616666666667	state_04	SRPI	-0.848220780974077	G-A
5	LV3003047128	ST8	39.57797	state_04	SRPI	-0.74964229703238	G-A
5	LV3003047129	ST8	36.0373	state_04	SRPI	-0.836515961793103	G-A
5	LV3003047130	ST8	31.936	state_04	SRPI	-0.905876802204597	G-A
5	LV3003047131	ST8	28.2453333333333	state_04	SRPI	-0.779288418488446	G-A
5	LV3003047143	ST8	31.398	state_04	SRPI	-0.739308539338594	G-A
5	LV3003047144	ST8	27.729	state_04	SRPI	-0.866040675895935	G-A
5	LV3003047155	ST8	30.9475	state_04	SRPI	-0.505192839094628	G-A
5	LV3003047156	ST8	27.1996666666667	state_04	SRPI	-0.914548005923147	G-A
5	LV3003047168	ST8	30.497	state_04	SRPI	-0.753051748241801	G-A
5	LV3003047169	ST8	26.6703333333333	state_04	SRPI	-0.810345665470399	G-A
5	LV3003061476	ST13	37.16	state_04	SRPI	-0.882947696386316	G-A
5	LV3003061488	ST13	35.041	state_04	SRPI	-0.900187651493649	G-A
5	LV3003061505	ST13	32.81	state_04	SRPI	-0.858105674450898	G-A
5	LV3003061517	ST13	30.678	state_04	SRPI	-0.84291892026322	G-A
5	LV3003061531	ST13	28.445	state_04	SRPI	-0.780006183321284	G-A
5	LV3003061545	ST13	23.172	state_04	SRPI	-0.804390495884477	G-A
5	LV3003061558	ST13	42.626	state_04	SRPI	-0.922000228132684	G-A
5	LV3003061559	ST13	21.069	state_04	SRPI	-0.776339059280332	G-A
5	LV3003061571	ST13	40.457	state_04	SRPI	-0.669205403165552	G-A
5	LV7008886703	GeoB25202_R1	27.6855	state_04	SRPI	-0.70094972154551	G-A
5	LV7008886715	GeoB25202_R2	27.6855	state_04	SRPI	-0.724213576433727	G-A
5	LV7008886728	GeoB25202_R2	50.3555	state_04	SRPI	-0.917662312632418	G-A
5	LV7008886752	GeoB25202_R2	43.105	state_04	SRPI	-0.652730978906389	G-A
5	LV7008886776	GeoB25202_R1	36.607	state_04	SRPI	-0.927835878928865	G-A
