state	state_label	module	index	n_rows	n_samples	mean	median	sd	iqr	cv	centered_mean	centered_median	specialization_abs_centered_mean	mean_module_abundance	state_label_source
4	state_02	leiden2	MII	48	48	-2.54074681992431	-2.59496685897687	0.324157750061394	0.44575328106933	0.12758364883875	0.610061061144022	0.00688854865875532	1.19608617267859	0.178783196387032	IG-B
4	state_02	leiden3	MII	48	48	-2.54632057594437	-2.1421933182154	2.45073731921978	2.09246837187402	0.962462206201532	0.604487305123966	0.664041637070427	1.8286686550364	0.0394947657329019	IG-B
4	state_02	leiden4	MII	48	48	-2.88303940600629	-2.91010801721075	0.38625444070663	0.361369611346187	0.133974735101414	0.267768475062049	0.0948226529176832	1.10754716515663	0.736416267047875	IG-B
4	state_02	leiden5	MII	46	46	-3.19829723593859	-2.1294113971008	4.019233356384	1.13587730086723	1.25667912013328	-0.0461473056017049	0.495047722161724	2.27293756084251	0.0128493781050764	IG-B
4	state_02	leiden6	MII	43	43	-3.07760164032993	-1.38938050317176	4.84263131974585	1.49345690503121	1.5735081682718	0.0874683628954884	1.34721426508363	2.70737426270029	0.00596829470371623	IG-B
4	state_02	grey	SRPI	37	37	-2.68321597265629	-1.37096002607891	3.66064843887295	3.01055710609456	1.36427647873944	-1.43540693042881	0.0403533983634294	2.18309097243478	0.0135346366824498	IG-B
4	state_02	leiden1	SRPI	48	48	-0.921933352737849	-0.808594171937667	0.51515103543746	0.596744864590162	0.558772533727764	0.435359035731479	0.327332540858855	0.707535679676673	0.0171645030191697	IG-B
4	state_02	leiden2	SRPI	48	48	-1.0178367758156	-0.995498986030148	0.210127075131202	0.269009765349269	0.206444766119623	0.339455612653732	0.098555590701159	0.692646710240385	0.178783196387032	IG-B
4	state_02	leiden3	SRPI	48	48	-0.220181702464219	-0.0167768881521738	0.60897001009445	0.836122389502206	2.76576120212991	1.13711068600511	1.02894489284514	1.15955866405363	0.0394947657329019	IG-B
4	state_02	leiden4	SRPI	48	48	-0.836942304815479	-0.839550803626627	0.100490285685062	0.127421674602858	0.120068354899585	0.520350083653849	0.197162218816447	0.789041577543556	0.736416267047875	IG-B
4	state_02	leiden5	SRPI	46	46	-0.18722053388352	0.146041565322401	1.51630236240813	0.575514244366296	8.09901740453056	1.14410124246511	1.14338308473931	1.4457442408551	0.0128493781050764	IG-B
4	state_02	leiden6	SRPI	43	43	-4.12548888446503	-1.68066069875841	3.79256701949639	7.9097807837209	0.919301233310241	-2.70390280915463	-0.896563867979316	2.91160082692801	0.00596829470371623	IG-B
5	state_04	grey	OAP	33	33	450.629820304127	566.742581090407	257.918694426293	171.665835009967	0.57235159060762	-30.3161936154791	33.635928711104	148.259461399397	0.00910016903081866	G-A
5	state_04	leiden1	OAP	35	35	578.410870585406	574.796546584497	57.5477726088481	56.4170406146581	0.0994928960283965	97.274916478386	96.2802913383196	98.9617535009372	0.0308041265548043	G-A
5	state_04	leiden2	OAP	35	35	592.381211174582	593.991626698477	18.4427565400092	24.1847275104185	0.0311332570853162	111.245257067562	107.255132271311	111.245257067562	0.191469273984817	G-A
5	state_04	leiden3	OAP	35	35	497.177713866987	516.339065954808	124.336723932194	171.395203754512	0.250085071120985	16.0417597599676	25.6062570645311	96.7958214175682	0.0312351308399425	G-A
5	state_04	leiden4	OAP	35	35	407.102143598131	408.549979056753	58.5084720114464	73.534508511504	0.143719390652983	-74.0338105088889	-69.4116060746808	88.692309972689	0.692355766546026	G-A
5	state_04	leiden5	OAP	35	35	399.996790250358	387.67105771931	112.526991407912	145.544485642816	0.281319735934583	-81.1391638566615	-101.566401661551	107.905262220963	0.0141097700985931	G-A
5	state_04	leiden6	OAP	35	35	440.330834861249	450.929059422983	85.8062824374834	117.666069922632	0.194867757704321	-40.8051192457705	-49.0363551320207	79.1137002563522	0.0314295004394929	G-A
5	state_04	grey	MGI	34	34	-13.8155105579643	-13.8155105579643	0	0	0	-0.312524072416376	0	0.312524072416376	0.00884926775798179	G-A
5	state_04	leiden1	MGI	35	35	-12.7897617460881	-13.8155105579643	3.40071415393477	0	0.265893471782218	0.72215399867171	0	1.03627253597319	0.0308041265548043	G-A
5	state_04	leiden2	MGI	35	35	-13.8155105579643	-13.8155105579643	0	0	0	-0.303594813204479	0	0.303594813204479	0.191469273984817	G-A
5	state_04	leiden3	MGI	35	35	-13.8155105579643	-13.8155105579643	0	0	0	-0.303594813204479	0	0.303594813204479	0.0312351308399425	G-A
5	state_04	leiden4	MGI	35	35	-13.8155105579643	-13.8155105579643	0	0	0	-0.303594813204479	0	0.303594813204479	0.692355766546026	G-A
5	state_04	leiden5	MGI	35	35	-12.7160956774091	-13.8155105579643	3.64695264384219	0	0.286798144364485	0.795820067350687	0	1.08889115645817	0.0141097700985931	G-A
5	state_04	leiden6	MGI	35	35	-13.8155105579643	-13.8155105579643	0	0	0	-0.303594813204479	0	0.303594813204479	0.0314295004394929	G-A
5	state_04	grey	MFI	34	34	0	0	0	0		0.188648064726823	0	0.351260159611188	0.00884926775798179	G-A
5	state_04	leiden1	MFI	35	35	-1.02574881187619	0	3.40071415393476	0	3.31534788494129	-0.842490691855846	0	1.07390187781957	0.0308041265548043	G-A
5	state_04	leiden2	MFI	35	35	0	0	0	0		0.183258120020342	0	0.341224155050869	0.191469273984817	G-A
5	state_04	leiden3	MFI	35	35	0	0	0	0		0.183258120020342	0	0.341224155050869	0.0312351308399425	G-A
5	state_04	leiden4	MFI	35	35	0	0	0	0		0.183258120020342	0	0.341224155050869	0.692355766546026	G-A
5	state_04	leiden5	MFI	35	35	-0.257058028266207	0	3.97592835395036	0	15.467046023682	-0.0737999082458647	0	1.31466720753651	0.0141097700985931	G-A
5	state_04	leiden6	MFI	35	35	0	0	0	0		0.183258120020342	0	0.341224155050869	0.0314295004394929	G-A
5	state_04	grey	DCI	34	34	-8.00395467362207	-12.4606000144744	6.83393992915832	13.8584509286622	0.853820418508907	-3.78991142258545	-7.36766093117145	5.93486172583936	0.00884926775798179	G-A
5	state_04	leiden1	DCI	35	35	-2.65899008028131	-1.74344428212103	3.56388527890285	1.57178149081355	1.34031537211519	1.52722197783378	1.92094521086465	2.95062737736384	0.0308041265548043	G-A
5	state_04	leiden2	DCI	35	35	-0.21668570850678	-0.317128038501803	0.468830361361749	0.47921032782426	2.16364228445218	3.96952634960831	4.35145336704958	3.96952634960831	0.191469273984817	G-A
5	state_04	leiden3	DCI	35	35	-3.80865397163548	-1.70485080909949	5.50789312638976	9.71093271109386	1.44615214913436	0.377558086479617	1.47466874693807	3.84037811558827	0.0312351308399425	G-A
5	state_04	leiden4	DCI	35	35	-2.01941743123486	-2.01919487262381	0.326146206090886	0.40809118977718	0.161505095997637	2.16679462688023	2.48863568235359	2.51597204836938	0.692355766546026	G-A
5	state_04	leiden5	DCI	35	35	-9.84114250610399	-12.083926226119	5.50619962213198	9.62325974881372	0.559508168763611	-5.6549304479889	-7.52403634095851	6.30360677693535	0.0141097700985931	G-A
5	state_04	leiden6	DCI	35	35	-2.89075441184514	-2.45718632475504	2.1040324129597	0.876438182653375	0.72784889796872	1.29545764626996	1.28356394599807	1.84058557446868	0.0314295004394929	G-A
5	state_04	grey	MII	34	34	-2.69149787039509	-1.59348583187816	5.15848011767198	0.83805307230153	1.91658339187716	-0.418484312609499	0.335047949962557	2.21578016728736	0.00884926775798179	G-A
5	state_04	leiden1	MII	35	35	-2.02287165438601	-2.00581156831366	0.389264047877044	0.45037654552916	0.19243141156931	0.238170332160098	0.00126646101670147	0.624614050413718	0.0308041265548043	G-A
5	state_04	leiden2	MII	35	35	-2.50251596164474	-2.53156930762065	0.218213254499694	0.259557129479115	0.0871975475258417	-0.241473975098633	-0.45753565316776	0.766685885756477	0.191469273984817	G-A
5	state_04	leiden3	MII	35	35	-2.87774586164165	-2.63966055689942	2.54197766966946	1.98964796441992	0.883322500277824	-0.616703875095544	-0.503003420357091	1.38593019272981	0.0312351308399425	G-A
5	state_04	leiden4	MII	35	35	-2.72967515094305	-2.74255244825698	0.309692666136535	0.433362912393555	0.113454037206421	-0.468633164396947	-0.642838098284456	0.897400014371755	0.692355766546026	G-A
5	state_04	leiden5	MII	35	35	-2.24848470084494	-1.90040113081416	2.27623492473154	0.64458481568716	1.01234174458744	0.0125572857011688	0.0153374823209489	1.05302726448427	0.0141097700985931	G-A
5	state_04	leiden6	MII	35	35	-0.778430971852736	-0.784483642771027	0.212179473978289	0.248594151814082	0.27257326808732	1.48261101469337	1.16012687775469	1.54996627108612	0.0314295004394929	G-A
5	state_04	grey	SRPI	34	34	-2.76949045512765	-1.24178634150002	3.21546122074951	2.28977124793261	1.16102989804357	-1.70444974783208	-0.535761164228236	1.84319050022936	0.00884926775798179	G-A
5	state_04	leiden1	SRPI	35	35	-1.03533391984788	-1.03003055066423	0.326795775572709	0.409158330739916	0.315642875508923	0.0168220906935917	-0.122990511433198	0.439537215345989	0.0308041265548043	G-A
5	state_04	leiden2	SRPI	35	35	-0.978953568252587	-0.9750483931224	0.100461022929487	0.124226350666036	0.102620825121265	0.0732024422888848	-0.161281099403269	0.465383294616501	0.191469273984817	G-A
5	state_04	leiden3	SRPI	35	35	-0.369036571221613	-0.19538514856237	0.656762599837275	1.01763179086812	1.77966806287846	0.683119439319859	0.654645514986275	0.791077725316301	0.0312351308399425	G-A
5	state_04	leiden4	SRPI	35	35	-0.821673769263188	-0.819705750105299	0.100776958806729	0.122104670319064	0.122648382577794	0.230482241278284	0.0146831743632151	0.47529335163665	0.692355766546026	G-A
5	state_04	leiden5	SRPI	35	35	-0.131212261104914	0.234928792090495	1.66240144297321	0.502585261022746	12.6695586904336	0.920943749436558	1.08038590289705	1.31114791481128	0.0141097700985931	G-A
5	state_04	leiden6	SRPI	35	35	-1.32097478995034	-1.31834388784361	0.343016252017734	0.51062042119427	0.259669037310416	-0.268818779408868	-0.443877042057462	0.548101728669191	0.0314295004394929	G-A
