sample	MEcyan	MEpink	MEpurple	MEblack	MEtan	MEgreen	MEyellow	MEmagenta	MEturquoise	MEblue	MEbrown	MEred	MEgreenyellow	MEsalmon	MEgrey
LV7008886754	0.297666560278662	0.150081009890928	0.182797201041675	-0.00408769416896214	-0.0114955421111959	-0.00129837319350752	0.142618364709518	-0.0237661993083778	0.0291227493174158	0.0398339285212233	0.0141669476139054	0.0384597647237461	0.0271517315948129	0.0514019706865783	0.190627481607313
LV7008886730	0.000534771880308495	0.117881002813537	0.0717170613250677	-0.0132484712941228	-0.0283090179994706	-0.0255081169734955	0.100685651657595	-0.0108938105294515	-0.00424871216356521	0.052193095414381	0.0212985588386222	-0.0311205675880813	0.0277251164524118	0.0642126668988634	0.256613476660873
LV7008886706	-0.0148450562405554	0.149299539917652	0.0851518544527669	-0.0227216459808161	-0.00737077070812996	-0.0494790801280516	0.0666175523375317	-0.00173842797402908	-0.0065401463295954	0.0503630253339638	0.0253534435585787	-0.0117782232807244	0.0286727319835454	0.0430000623607968	0.255294757608393
LV7008886743	-0.0193623520268985	0.0626905411033083	-0.0119947960479796	-0.0237282442591458	-0.0283090179994706	-0.0494790801280516	-0.0412727173948486	-0.0514089079460486	-0.0347423531214385	0.0374545161235382	0.0273218234644792	-0.0734349423051624	-0.0814554165451125	-0.0760446836767907	0.327784272673661
LV7008886719	-0.030144775975999	-0.04520532640616	-0.0405684049332476	-0.0188141427545802	-0.018960595294588	-0.0389793087249548	-0.0620745045872216	-0.0487436621021839	-0.0362806227946736	0.0123284908237327	0.0194747748453068	-0.0663272386605095	-0.114106449616686	-0.0860851657025753	0.278256522954785
LV7008886695	-0.030144775975999	0.0919851843376057	-0.0100868006578328	-0.0230414011724292	-0.0237062055045826	-0.0402414197606114	0.00517722368485384	-0.0365309239563852	-0.0302559801532905	0.0412801790010671	0.0244093793387431	-0.0583166986475376	-0.0246053660270925	-0.0248607757391169	0.356691595810488
LV7008886768	-0.0152699749086684	0.127839715795969	-0.00325816863736986	-0.0239515398835505	-0.0236450907251934	-0.0494790801280516	0.0428605962610849	-0.0399487929324115	-0.0346105153001253	0.0539296742766066	0.0315351596661037	-0.0634435431116511	0.0308385222621799	0.0294352345413186	0.294801508963737
LV7008886744	-0.0241614629608363	-0.00465644159976205	-0.0286449340625852	-0.02648810765438	-0.0134676931139996	-0.0466861389708615	-0.0634715566093379	-0.0465302834755008	-0.0373449911068288	-0.029772629981593	-0.0188884654808242	-0.0754408313624073	-0.119406012991512	-0.110265576198276	0.331682132638378
LV7008886708	-0.0178006264681246	0.0594091136315508	-0.037240559024973	-0.0269861759100212	-0.0128115740764636	-0.0349622315875375	-0.034806815521118	-0.0515557868196746	-0.0316810519120094	0.00321934178572554	-0.00428899313565869	-0.0754408313624073	-0.10461377602412	-0.0817952919904473	0.376369959343084
LV7008886781	-0.030144775975999	-0.0681112431384553	-0.0405684049332476	-0.0361069409406146	-0.0283090179994706	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.160925276485442	-0.191680213501129	-0.0754408313624073	-0.126858579816609	-0.124982216871319	-0.0242731187876293
LV7008886757	-0.0268101738319824	-0.0681112431384553	-0.0405684049332476	-0.0343585695304368	-0.0259759685987213	-0.0494790801280516	-0.0653174018529304	-0.0548312395262192	-0.0382562334269976	-0.153247360558303	-0.181517324738488	-0.0754408313624073	-0.119756043779406	-0.118171962454506	0.00425452057804589
LV7008886222	-0.030144775975999	-0.00901598931835688	-0.0340186007564239	-0.0319062115801429	-0.0283090179994706	-0.0378228381431395	-0.0653174018529304	-0.0428237948414134	-0.0364821343082899	0.0200154910578189	0.0349261051466314	-0.0496510727971857	0.0667183401853858	-0.0991523116802796	0.0221896407998494
LV7008886709	-0.0258172445173196	-0.0540696694630889	-0.0405684049332476	-0.0291549204380595	-0.0283090179994706	-0.0494790801280516	-0.0482240151601178	-0.0406998281647396	-0.0236461621314632	0.0229296652454981	0.0397340412704419	-0.0543682479584971	0.0736352414046365	-0.0880773193390612	0.0293665478152632
LV7008886726	0.00542767700334737	0.236062403713447	0.0791009003349305	-0.0755600806675664	-0.00776385128363199	-0.00282195304043488	0.0085308769652015	-0.0483270484376428	-0.00116479026947875	0.0162675367836209	0.0313069744922653	-0.00458508318634772	-0.0161455976916869	-0.0319810289939735	-0.000158239946662655
LV7008886702	-0.00740212078388161	-0.135267635087674	-0.111702302075483	0.791396370838271	0.0628667278552001	-0.00282202727048879	0.00807238821702037	0.046571024755956	-0.0011633414302101	0.0921667602378405	0.0822436845273144	-0.00047683931243639	0.255587358552659	0.168862771881545	-0.000155688386850649
LV7008886763	-0.00740212078388161	-0.214461565394337	-0.111702302075483	0.508960569336954	0.0881630749573335	-0.00282211091600755	-0.00743676175938079	-0.101593744507047	-0.00116522079897618	-0.331248211009776	-0.121988021744898	-0.00462175778158116	-0.138127331992225	-0.238367489528192	-0.00016055725624988
LV7008886739	-0.00642190140098698	0.00347488272903221	0.00341688489880921	0.109730598328984	0.0190061197251845	-0.00209747102968234	0.0198644671461593	0.724346247075206	0.0278701856203896	0.0862009847724579	0.0274663791717858	0.0323975473817946	0.305670120678275	0.282702041927477	0.00632877930514015
LV7008886715	-0.00740212078388161	-0.136320510046239	-0.111702302075483	-0.0234759202352288	-0.00776186231427916	0.0661706096585837	0.0110693103955822	0.582134018333122	-0.00114234306208849	0.0759060076039173	0.025196154175591	0.0395823173963705	0.247720096269078	0.296380356604227	0.000155614055485539
LV7008886226	-0.00736921676807453	-0.19611873997504	-0.0906811725165984	-0.0371808193481154	-0.0077627370455926	-0.00281230776784063	-0.00719255175963122	-0.0599902402725706	-0.00116506600340865	0.0416479655604036	0.127587385166206	-0.0040743431990268	0.024710116217809	-0.046978894452196	-0.000165428649834736
LV7008886752	-0.00736956758955378	-0.190249510449608	-0.111702302075483	-0.0728390397760019	-0.00776385128363199	-0.00247969865734214	-0.0072820603953096	-0.0740334563003277	-0.00116522443365803	0.160979901779268	0.146490666343915	-0.00163642468492144	0.243679772192368	0.121874548482425	-0.000159144055556742
LV7008886728	-0.00740212078388161	-0.208966525240409	-0.111702302075483	-0.0869129901697911	-0.00776253442856542	-0.00256270900418341	-0.0072774475933866	-0.077331237459117	-0.00116521774295092	0.121717367122458	0.116281975946894	-0.00160118759108954	0.166691411412415	0.161222161791306	-0.000158631457760362
LV7008886704	-0.00740212078388161	-0.122578483039522	-0.111702302075483	-0.0905403333971026	-0.00776385128363199	-0.0028214324994747	-0.00743453955642731	-0.0865501660536098	-0.00116523133004628	0.148504485681399	0.177138001836147	-0.00452333089524699	0.084662889591809	-0.165824434638143	-0.000163622803009176
LV7008886753	-0.00717380393484253	-0.122444201927016	-0.109366217286527	-0.0796047105992208	-0.00776385128363199	-0.00282211091600755	-0.00702675552241816	-0.0889872816453262	-0.00116518763862425	-0.125356382228275	0.0526079856742464	-0.00469609380400792	-0.171186406433675	-0.188024525968195	-0.000159852994188855
LV7008886717	-0.00736436054472469	-0.0346422427055911	-0.111702302075483	-0.0640189850736956	-0.00776253964305305	-0.00282111932220917	-0.00736965272403526	-0.0712368513890287	-0.00116522608054338	0.0759781678520187	0.156925231877151	-0.00468423235354084	-0.232609892976117	-0.208152792651947	-0.00016254100420488
LV7008886229	0.00288035977178217	0.299828357739942	0.434027773569883	-0.0212469600058427	-0.00775081265320314	-0.00279478269419215	0.0162907523354764	-0.0424939492835243	-0.00115377911540575	0.116567077152103	0.0217920800929993	0.0017147574122758	0.131682957456648	0.228120878884558	-0.000358232860375831
LV7008886766	0.108684207024047	0.37027262822458	0.689352460494728	-0.0237618318874478	-0.00776063424626579	-0.00273159884347029	0.018110219734364	-0.0256252030187279	-0.0011513821539496	0.0893007253200201	0.00790047014560553	0.00100123874633214	0.0928806208276113	0.224774880831333	-0.000512298792031902
LV7008886742	0.00507549400102806	0.281247449756482	0.338511576853517	-0.0297375676047167	-0.00715900938101547	-0.00275793244238172	0.0179868889495218	0.103485549131997	-0.00112437039572595	0.137989713408092	0.023206246200114	0.0036431105151428	0.15307275829786	0.236348943314178	-0.000488849231525436
LV7008886718	-0.00740697857608737	0.211653633222442	0.00576123817897187	-0.0468482224292242	-0.00776284391468361	-0.0028209247082364	0.00233808753410575	-0.0294959269247183	-0.00116447593006497	0.13740346612309	0.0622815377306159	-0.00361206456479229	0.143217896551513	0.215534272740176	-0.000325235785589647
LV7008886755	-0.00740212078388161	0.297427009946781	0.118184225057634	-0.0793741675988735	-0.0077629266718745	-0.00282211091600755	-0.00594952226614839	-0.0913592819787603	-0.00116522765405322	0.0891337665091048	0.0282160348739349	-0.00456874573074787	-0.0970214960681315	0.0129382331395765	-0.000464739115540599
LV7008886731	-0.00740212078388161	-0.143017511298517	-0.111702302075483	-0.0736211013195684	-0.00776275527423627	-0.00282149074090185	-0.00745450936573099	-0.0923079228055169	-0.00116523226379381	0.03050412420536	-0.00219450518148286	-0.00468422608743936	-0.278910023023347	-0.256071356417611	-0.000380056183591729
LV7008886707	-0.00737285027800908	0.0308720633961621	-0.0876653805694891	-0.0868489233253011	-0.00776277686575855	-0.00282080606020796	-0.00721088663355487	-0.0937009333014108	-0.00116522400465783	0.0884137466232483	0.0241888163297947	-0.00461889000918962	-0.173620598256752	-0.083953585587918	-0.000485845089684012
LV7008886780	0.00671877733852523	0.288501634315985	0.109491597827571	-0.0632257022616987	-0.00771139514312459	-0.00282002473196788	0.010938079873027	0.0401250688540635	-0.00116462954241863	0.136834031245835	0.0443794274420669	-0.00285239862670144	0.128893927504326	0.219618261297016	-0.000358175868270304
LV7008886756	-0.00732710613460689	-0.0323167639996734	-0.0943614815519522	-0.0861723042170099	-0.00776263299482771	-0.0028215303922249	-0.00703150641093192	-0.08919121678181	-0.0011652294006397	0.0434063073008466	0.0484404818045307	-0.00466152681863081	-0.158500806641457	-0.139943339513113	-0.000487598350053116
LV7008886720	0.010396434515988	0.189842743015143	-0.0553447803856848	-0.0736356140598627	-0.007760727709211	-0.00278839348551706	-0.00498156486964837	-0.0872759900315369	-0.001162953137299	-0.0596018210407312	-0.101481666191008	-0.00447905534311107	-0.237176745412496	-0.1564338517282	-0.000497415630119716
LV7008886228	-0.00740212078388161	-0.221955271930399	-0.111702302075483	-0.0851437210430082	-0.00776259618141394	-0.00282211091600755	-0.00746068762276614	-0.101593744507047	-0.001165232420898	-0.582695114136194	-0.751723741767632	-0.00468673106276224	-0.336875280803294	-0.286583329464783	-0.000162870885205308
LV7008886769	-0.00735595658901594	-0.218489385331404	-0.111702302075483	-0.0717360352929614	-0.00768403036882138	-0.00282211091600755	-0.00746068762276614	-0.0784047925332325	-0.0011652165650042	-0.54735894389414	-0.493897204385615	-0.00457962660368266	-0.312898409106843	-0.259519894377323	-0.000172371140563682
LV7008886745	-0.00740212078388161	-0.17433836870482	-0.111702302075483	-0.0945062029059312	-0.00776385128363199	-0.00282179134335828	-0.00746068762276614	-0.0924182140450824	-0.001165232420898	-0.166136060011559	0.124815166820104	-0.00466807378424132	-0.100180786932129	-0.242399932433847	-0.000166219353786212
LV7008886721	-0.00740212078388161	-0.058016090929745	-0.111702302075483	-0.0440963052860386	-0.00776385128363199	-0.00282206104443139	-0.00717124942555639	-0.0647447068743076	-0.00116515182559594	0.123474397039591	0.142820438619354	-0.00402834001241837	0.274783449785782	0.135857104861624	-0.00018077851997026
