sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV3003047098	ST8	29.278	4.69942	8.11841474621133	0.142531572505336	-0.354576421789166	-0.605472435204217	4	IG-A
LV3003047085	ST8	29.703	4.65267	8.18579752939511	-0.549834065429455	-0.484594718968151	-0.854283693908507	4	IG-A
LV3003047070	ST8	30.128	4.62	8.25318031257889	-0.245957056905112	-0.341437272237531	-0.887594915572889	4	IG-A
LV3003047168	ST8	30.497	4.62	8.31168442315493	-0.589466782437475	-0.450219286594	-0.778888826062944	4	IG-A
LV3003047155	ST8	30.9475	4.62	8.38311017332974	0.510285023945544	-0.301777355075487	-0.450807798452049	4	IG-A
LV3003047143	ST8	31.398	4.61204	8.45453592350455	-0.672134079888866	0.140322835349266	-0.76879424723326	4	IG-A
LV3003047130	ST8	31.936	4.60128	8.53983459962896	-0.456627377117254	-0.0436809464421793	-0.691173563948606	4	IG-A
LV3003047114	ST8	32.3855	4.59229	8.61110180207863	-0.326272750496657	0.164221379471042	-0.563319219170924	4	IG-A
LV3003047097	ST8	32.835	4.5833	8.6823690045283	-0.622044129655121	0.118075908643519	-0.759920075997822	4	IG-A
LV3003047069	ST8	33.7436870748299	4.5874368707483	8.82643927310517	-0.406696688675671	-0.261563900388789	-0.878022719581175	4	IG-A
LV3003047167	ST8	34.67812	4.556094	8.97459148768522	0.168114750865528	-0.334228370188059	-0.651578424594896	4	IG-A
LV3003047154	ST8	35.13012	4.5282892	9.04625505944773	-0.276897754555447	0.0225034672172511	-0.649396151719877	4	IG-A
LV3003047142	ST8	35.5823	4.487593	9.11794716980078	-0.0362957136312347	-0.391595164006872	-0.709493260471928	4	IG-A
LV3003047129	ST8	36.0373	4.450373	9.19008638473871	-0.431494885970085	-0.366914420118175	-0.966074498661666	4	IG-A
LV3003047113	ST8	36.48927	4.4548927	9.26174520006947	-0.754868650859562	-0.384889101925879	-1.10589987511779	4	IG-A
LV3003047096	ST8	36.89377	4.4589377	9.23725876185055	-0.551576965040454	-0.355208209792829	-1.06362486364504	4	IG-A
LV3003047083	ST8	37.30319	4.4448405	9.1756505076159	-0.515848226227464	-0.140954793880571	-0.778393178108681	4	IG-A
LV3003047068	ST8	37.78969	4.4205155	9.10244349358346	-0.397976805089634	-0.387950918570084	-0.884877678719854	4	IG-A
LV3003047166	ST8	38.27343	4.4482802	9.0296517958074	-0.737931668869072	0.0942537850193088	-0.765883680118878	4	IG-A
LV3003047153	ST8	38.71393	4.5099502	8.96336671938132	-0.723392672171074	0.0263453252281164	-0.883452577530501	4	IG-A
LV3003047128	ST8	39.57797	4.55	8.83334865482924	-0.469525987729762	-0.441757477517544	-0.857866949285954	4	IG-A
LV3003047112	ST8	40.0335	4.54866	8.76480191052874	-0.662788901206383	-0.215454533724554	-0.982594355461812	4	IG-A
LV3003047095	ST8	40.9751666666667	4.51099333333333	8.62310282547109	-0.335498807756847	0.0696754556736328	-0.590644527174867	4	IG-A
LV3003047082	ST8	41.9168333333333	4.50083166666667	8.48140374041344	-0.0235349075700364	-0.0710944450574184	-0.576223592604768	4	IG-A
LV3003047067	ST8	42.86602	4.4653592	8.33857306903406	-0.80619738247915	0.200457963613278	-0.758282896980897	4	IG-A
LV3003047164	ST8	43.93302	4.4786604	8.37946113303367	0.109089381610909	-0.301327697384347	-0.677875100785152	4	IG-A
LV3003047152	ST8	45.00002	4.3300006	8.47849004532337	-0.587901904972348	0.0875222204476655	-0.762041824889318	4	IG-A
LV3003047110	ST8	49.1548	4.441424	8.86409767812845	0.362227998201414	-0.283794604138198	-0.53074637502087	4	IG-A
LV3003047094	ST8	50.6848	4.333152	8.71916462667657	-0.25729636221293	0.367546772041685	-0.393348664090773	4	IG-A
LV3003047081	ST8	52.20718	4.3369334	7.53394237030326	-0.332599948537884	0.0222327968626314	-0.678445971635866	4	IG-A
LV3003047158	ST8	57.70646	4.4723876	7.06485967649701	0.112631169253575	-0.395302821947857	-0.627420668905348	4	IG-A
